0, 31, 210 MHz, 13.54 W, 0x0000000000000001
1, 30, 210 MHz, 14.61 W, 0x0000000000000001
0, 31, 210 MHz, 13.36 W, 0x0000000000000001
1, 29, 210 MHz, 14.58 W, 0x0000000000000001
0, 31, 210 MHz, 13.29 W, 0x0000000000000001
1, 29, 210 MHz, 14.28 W, 0x0000000000000001
0, 31, 210 MHz, 13.23 W, 0x0000000000000001
1, 29, 210 MHz, 14.28 W, 0x0000000000000001
0, 31, 210 MHz, 13.19 W, 0x0000000000000001
1, 29, 210 MHz, 14.04 W, 0x0000000000000001
0, 31, 210 MHz, 13.36 W, 0x0000000000000001
1, 29, 210 MHz, 14.28 W, 0x0000000000000001
0, 31, 210 MHz, 13.24 W, 0x0000000000000001
1, 29, 210 MHz, 14.58 W, 0x0000000000000001
0, 30, 210 MHz, 13.29 W, 0x0000000000000001
1, 29, 210 MHz, 14.69 W, 0x0000000000000001
0, 35, 2850 MHz, 41.65 W, 0x0000000000000000
1, 33, 2820 MHz, 79.71 W, 0x0000000000000000
0, 38, 2835 MHz, 266.89 W, 0x0000000000000000
1, 36, 2820 MHz, 254.21 W, 0x0000000000000000
0, 38, 2835 MHz, 265.00 W, 0x0000000000000000
1, 37, 2820 MHz, 255.22 W, 0x0000000000000000
0, 40, 2835 MHz, 269.31 W, 0x0000000000000000
1, 38, 2820 MHz, 250.88 W, 0x0000000000000000
0, 40, 2835 MHz, 270.40 W, 0x0000000000000000
1, 38, 2820 MHz, 252.37 W, 0x0000000000000000
0, 41, 2835 MHz, 270.38 W, 0x0000000000000000
1, 39, 2820 MHz, 251.15 W, 0x0000000000000000
0, 42, 2835 MHz, 269.83 W, 0x0000000000000000
1, 40, 2820 MHz, 254.21 W, 0x0000000000000000
0, 42, 2835 MHz, 268.50 W, 0x0000000000000000
1, 40, 2820 MHz, 254.94 W, 0x0000000000000000
0, 43, 2835 MHz, 272.93 W, 0x0000000000000000
1, 41, 2820 MHz, 254.85 W, 0x0000000000000000
0, 38, 2835 MHz, 82.94 W, 0x0000000000000000
1, 36, 2820 MHz, 78.44 W, 0x0000000000000000
0, 37, 2520 MHz, 66.72 W, 0x0000000000000000
1, 35, 2520 MHz, 66.29 W, 0x0000000000000000
0, 37, 2520 MHz, 62.92 W, 0x0000000000000000
1, 35, 2520 MHz, 62.33 W, 0x0000000000000000
0, 37, 2520 MHz, 62.88 W, 0x0000000000000000
1, 35, 2520 MHz, 62.06 W, 0x0000000000000000
0, 37, 2520 MHz, 62.86 W, 0x0000000000000000
