0, 31, 210 MHz, 16.46 W, 0x0000000000000001
1, 30, 210 MHz, 16.85 W, 0x0000000000000001
0, 31, 210 MHz, 16.44 W, 0x0000000000000001
1, 30, 210 MHz, 17.17 W, 0x0000000000000001
0, 31, 210 MHz, 16.72 W, 0x0000000000000001
1, 30, 210 MHz, 17.24 W, 0x0000000000000001
0, 31, 210 MHz, 16.37 W, 0x0000000000000001
1, 30, 210 MHz, 17.31 W, 0x0000000000000001
0, 31, 210 MHz, 16.40 W, 0x0000000000000001
1, 30, 210 MHz, 17.46 W, 0x0000000000000001
0, 31, 210 MHz, 15.93 W, 0x0000000000000001
1, 30, 210 MHz, 16.91 W, 0x0000000000000001
0, 31, 210 MHz, 16.02 W, 0x0000000000000001
1, 30, 210 MHz, 17.26 W, 0x0000000000000001
0, 31, 210 MHz, 16.31 W, 0x0000000000000001
1, 30, 210 MHz, 17.12 W, 0x0000000000000001
0, 33, 2520 MHz, 32.86 W, 0x0000000000000000
1, 30, 210 MHz, 17.15 W, 0x0000000000000001
0, 36, 2835 MHz, 194.04 W, 0x0000000000000000
1, 36, 2820 MHz, 180.01 W, 0x0000000000000000
0, 37, 2835 MHz, 191.24 W, 0x0000000000000000
1, 37, 2820 MHz, 182.04 W, 0x0000000000000000
0, 38, 2835 MHz, 193.48 W, 0x0000000000000000
1, 37, 2820 MHz, 181.40 W, 0x0000000000000000
0, 38, 2835 MHz, 195.87 W, 0x0000000000000000
1, 38, 2820 MHz, 182.48 W, 0x0000000000000000
0, 39, 2835 MHz, 194.92 W, 0x0000000000000000
1, 37, 2820 MHz, 182.16 W, 0x0000000000000000
0, 36, 2835 MHz, 79.77 W, 0x0000000000000000
1, 35, 2820 MHz, 78.04 W, 0x0000000000000000
0, 35, 2520 MHz, 67.69 W, 0x0000000000000000
1, 34, 2520 MHz, 65.84 W, 0x0000000000000000
0, 35, 2520 MHz, 62.79 W, 0x0000000000000000
1, 34, 2520 MHz, 61.78 W, 0x0000000000000000
0, 34, 2520 MHz, 62.81 W, 0x0000000000000000
1, 34, 2520 MHz, 61.78 W, 0x0000000000000000
0, 34, 2520 MHz, 62.82 W, 0x0000000000000000
1, 34, 2520 MHz, 61.43 W, 0x0000000000000000
0, 34, 2520 MHz, 62.85 W, 0x0000000000000000
1, 34, 2520 MHz, 61.73 W, 0x0000000000000000
0, 34, 2520 MHz, 62.78 W, 0x0000000000000000
1, 34, 2520 MHz, 61.64 W, 0x0000000000000000
0, 34, 2520 MHz, 62.85 W, 0x0000000000000001
1, 34, 2520 MHz, 61.53 W, 0x0000000000000001
0, 39, 2835 MHz, 188.62 W, 0x0000000000000000
1, 38, 2820 MHz, 181.16 W, 0x0000000000000000
0, 40, 2835 MHz, 191.24 W, 0x0000000000000000
1, 39, 2820 MHz, 179.29 W, 0x0000000000000000
0, 40, 2835 MHz, 191.23 W, 0x0000000000000000
1, 39, 2820 MHz, 180.64 W, 0x0000000000000000
0, 40, 2835 MHz, 189.50 W, 0x0000000000000000
1, 40, 2820 MHz, 181.52 W, 0x0000000000000000
0, 41, 2835 MHz, 190.67 W, 0x0000000000000000
1, 40, 2820 MHz, 180.86 W, 0x0000000000000000
0, 41, 2835 MHz, 189.89 W, 0x0000000000000000
1, 40, 2820 MHz, 183.52 W, 0x0000000000000000
0, 42, 2835 MHz, 190.39 W, 0x0000000000000000
1, 41, 2820 MHz, 183.06 W, 0x0000000000000000
0, 42, 2835 MHz, 190.26 W, 0x0000000000000000
1, 41, 2820 MHz, 184.02 W, 0x0000000000000000
0, 42, 2835 MHz, 190.37 W, 0x0000000000000000
1, 41, 2820 MHz, 183.52 W, 0x0000000000000000
0, 39, 2835 MHz, 99.02 W, 0x0000000000000000
1, 38, 2820 MHz, 115.24 W, 0x0000000000000000
0, 38, 2520 MHz, 73.70 W, 0x0000000000000000
1, 37, 2520 MHz, 72.34 W, 0x0000000000000000
0, 38, 2520 MHz, 62.92 W, 0x0000000000000000
1, 37, 2520 MHz, 62.08 W, 0x0000000000000000
0, 38, 2520 MHz, 62.91 W, 0x0000000000000000
1, 37, 2520 MHz, 61.81 W, 0x0000000000000000
0, 38, 2520 MHz, 62.88 W, 0x0000000000000000
1, 36, 2520 MHz, 61.77 W, 0x0000000000000000
0, 37, 2520 MHz, 62.96 W, 0x0000000000000000
1, 36, 2520 MHz, 61.65 W, 0x0000000000000000
0, 37, 2520 MHz, 62.86 W, 0x0000000000000000
1, 36, 2520 MHz, 61.83 W, 0x0000000000000000
0, 37, 2520 MHz, 62.83 W, 0x0000000000000000
1, 36, 2520 MHz, 61.60 W, 0x0000000000000000
0, 42, 2835 MHz, 66.50 W, 0x0000000000000000
1, 38, 2520 MHz, 23.75 W, 0x0000000000000000
0, 45, 2820 MHz, 283.46 W, 0x0000000000000000
1, 44, 2820 MHz, 265.48 W, 0x0000000000000000
0, 46, 2820 MHz, 269.66 W, 0x0000000000000000
1, 44, 2805 MHz, 253.13 W, 0x0000000000000000
0, 46, 2820 MHz, 281.66 W, 0x0000000000000000
1, 45, 2805 MHz, 261.11 W, 0x0000000000000000
0, 47, 2820 MHz, 274.31 W, 0x0000000000000000
1, 45, 2805 MHz, 260.74 W, 0x0000000000000000
0, 48, 2820 MHz, 283.81 W, 0x0000000000000000
1, 46, 2805 MHz, 264.40 W, 0x0000000000000000
0, 48, 2820 MHz, 284.19 W, 0x0000000000000000
1, 46, 2805 MHz, 263.29 W, 0x0000000000000000
0, 44, 2820 MHz, 267.04 W, 0x0000000000000000
1, 41, 2805 MHz, 198.83 W, 0x0000000000000000
0, 42, 2520 MHz, 77.56 W, 0x0000000000000000
1, 40, 2520 MHz, 72.28 W, 0x0000000000000000
0, 41, 2520 MHz, 62.87 W, 0x0000000000000000
1, 39, 2520 MHz, 63.90 W, 0x0000000000000000
0, 41, 2520 MHz, 62.83 W, 0x0000000000000000
1, 39, 2520 MHz, 63.74 W, 0x0000000000000000
0, 40, 2520 MHz, 62.84 W, 0x0000000000000000
1, 39, 2520 MHz, 62.91 W, 0x0000000000000000
0, 40, 2520 MHz, 62.86 W, 0x0000000000000000
1, 39, 2520 MHz, 62.53 W, 0x0000000000000000
0, 40, 2520 MHz, 62.92 W, 0x0000000000000000
1, 38, 2520 MHz, 62.72 W, 0x0000000000000000
0, 40, 2520 MHz, 62.86 W, 0x0000000000000000
1, 38, 2520 MHz, 63.39 W, 0x0000000000000000
0, 39, 480 MHz, 60.36 W, 0x0000000000000001
1, 38, 2520 MHz, 62.96 W, 0x0000000000000001
0, 48, 2820 MHz, 278.68 W, 0x0000000000000000
1, 47, 2805 MHz, 254.13 W, 0x0000000000000000
0, 48, 2820 MHz, 301.42 W, 0x0000000000000000
1, 48, 2805 MHz, 287.68 W, 0x0000000000000000
0, 50, 2820 MHz, 303.81 W, 0x0000000000000000
1, 48, 2805 MHz, 291.34 W, 0x0000000000000000
0, 50, 2820 MHz, 270.21 W, 0x0000000000000000
1, 48, 2805 MHz, 261.40 W, 0x0000000000000000
0, 51, 2820 MHz, 303.58 W, 0x0000000000000000
1, 50, 2805 MHz, 289.93 W, 0x0000000000000000
0, 52, 2820 MHz, 307.80 W, 0x0000000000000000
1, 50, 2805 MHz, 293.03 W, 0x0000000000000000
0, 53, 2820 MHz, 309.06 W, 0x0000000000000000
1, 51, 2805 MHz, 296.87 W, 0x0000000000000000
0, 52, 2820 MHz, 286.86 W, 0x0000000000000000
1, 51, 2805 MHz, 281.08 W, 0x0000000000000000
0, 53, 2820 MHz, 304.67 W, 0x0000000000000000
1, 52, 2805 MHz, 289.27 W, 0x0000000000000000
0, 54, 2820 MHz, 307.37 W, 0x0000000000000000
1, 52, 2805 MHz, 293.83 W, 0x0000000000000000
0, 54, 2820 MHz, 270.62 W, 0x0000000000000000
1, 52, 2805 MHz, 248.64 W, 0x0000000000000000
0, 54, 2820 MHz, 306.24 W, 0x0000000000000000
1, 53, 2805 MHz, 291.52 W, 0x0000000000000000
0, 55, 2820 MHz, 310.30 W, 0x0000000000000000
1, 53, 2805 MHz, 293.99 W, 0x0000000000000000
0, 50, 2820 MHz, 285.70 W, 0x0000000000000000
1, 53, 2805 MHz, 295.81 W, 0x0000000000000000
