0, 53, 2520 MHz, 97.13 W, 0x0000000000000000
1, 50, 2520 MHz, 88.14 W, 0x0000000000000000
0, 51, 2520 MHz, 81.12 W, 0x0000000000000000
1, 49, 2520 MHz, 76.45 W, 0x0000000000000000
0, 50, 2520 MHz, 79.23 W, 0x0000000000000000
1, 47, 2520 MHz, 74.18 W, 0x0000000000000000
0, 49, 2520 MHz, 77.03 W, 0x0000000000000000
1, 47, 2520 MHz, 69.90 W, 0x0000000000000000
0, 48, 2520 MHz, 74.21 W, 0x0000000000000000
1, 46, 2520 MHz, 67.42 W, 0x0000000000000000
0, 48, 2520 MHz, 69.19 W, 0x0000000000000000
1, 45, 2520 MHz, 67.47 W, 0x0000000000000000
0, 47, 2520 MHz, 67.03 W, 0x0000000000000000
1, 45, 2520 MHz, 66.69 W, 0x0000000000000000
0, 45, 300 MHz, 43.34 W, 0x0000000000000001
1, 43, 390 MHz, 53.05 W, 0x0000000000000001
0, 45, 210 MHz, 23.85 W, 0x0000000000000001
1, 43, 210 MHz, 20.23 W, 0x0000000000000001
0, 44, 210 MHz, 22.99 W, 0x0000000000000001
1, 42, 210 MHz, 18.47 W, 0x0000000000000001
0, 58, 2460 MHz, 76.06 W, 0x0000000000000004
1, 51, 2505 MHz, 21.36 W, 0x0000000000000000
0, 59, 2385 MHz, 447.59 W, 0x0000000000000004
1, 59, 2400 MHz, 447.11 W, 0x0000000000000004
0, 61, 2415 MHz, 447.47 W, 0x0000000000000004
1, 60, 2415 MHz, 448.15 W, 0x0000000000000004
0, 62, 2430 MHz, 449.85 W, 0x0000000000000004
1, 62, 2475 MHz, 449.20 W, 0x0000000000000004
0, 63, 2415 MHz, 449.71 W, 0x0000000000000004
1, 62, 2475 MHz, 449.20 W, 0x0000000000000004
0, 63, 2430 MHz, 448.98 W, 0x0000000000000004
1, 63, 2475 MHz, 448.84 W, 0x0000000000000004
0, 64, 2370 MHz, 450.14 W, 0x0000000000000004
1, 64, 2415 MHz, 449.59 W, 0x0000000000000004
0, 60, 2805 MHz, 424.57 W, 0x0000000000000000
1, 58, 2790 MHz, 396.54 W, 0x0000000000000000
0, 64, 2385 MHz, 448.08 W, 0x0000000000000004
1, 64, 2400 MHz, 446.71 W, 0x0000000000000004
0, 65, 2370 MHz, 447.55 W, 0x0000000000000004
1, 65, 2430 MHz, 451.18 W, 0x0000000000000004
0, 65, 2310 MHz, 451.15 W, 0x0000000000000004
1, 65, 2415 MHz, 450.52 W, 0x0000000000000004
0, 65, 2340 MHz, 450.40 W, 0x0000000000000004
1, 65, 2400 MHz, 450.52 W, 0x0000000000000004
0, 66, 2355 MHz, 448.62 W, 0x0000000000000004
1, 65, 2415 MHz, 450.31 W, 0x0000000000000004
0, 66, 2370 MHz, 449.94 W, 0x0000000000000004
1, 65, 2385 MHz, 450.86 W, 0x0000000000000004
0, 63, 2760 MHz, 449.59 W, 0x0000000000000004
1, 61, 2775 MHz, 436.61 W, 0x0000000000000000
0, 66, 2325 MHz, 448.62 W, 0x0000000000000004
1, 66, 2385 MHz, 440.88 W, 0x0000000000000004
0, 66, 2370 MHz, 449.10 W, 0x0000000000000004
1, 65, 2385 MHz, 449.76 W, 0x0000000000000004
0, 67, 2385 MHz, 449.82 W, 0x0000000000000004
1, 65, 2385 MHz, 449.60 W, 0x0000000000000004
0, 67, 2385 MHz, 451.19 W, 0x0000000000000004
1, 66, 2385 MHz, 449.91 W, 0x0000000000000004
0, 67, 2370 MHz, 451.21 W, 0x0000000000000004
1, 66, 2415 MHz, 449.91 W, 0x0000000000000004
0, 67, 2340 MHz, 449.79 W, 0x0000000000000004
1, 66, 2430 MHz, 450.03 W, 0x0000000000000004
0, 67, 2340 MHz, 450.43 W, 0x0000000000000004
1, 66, 2385 MHz, 450.41 W, 0x0000000000000004
0, 64, 2805 MHz, 446.16 W, 0x0000000000000000
1, 61, 2775 MHz, 408.62 W, 0x0000000000000000
0, 67, 2325 MHz, 449.03 W, 0x0000000000000004
1, 66, 2385 MHz, 448.50 W, 0x0000000000000004
0, 64, 2805 MHz, 443.86 W, 0x0000000000000000
1, 60, 2775 MHz, 406.22 W, 0x0000000000000000
0, 62, 2805 MHz, 408.89 W, 0x0000000000000000
1, 53, 2790 MHz, 284.51 W, 0x0000000000000000
