0, 56, 2805 MHz, 133.95 W, 0x0000000000000000
1, 27, 210 MHz, 14.69 W, 0x0000000000000001
0, 55, 2520 MHz, 97.60 W, 0x0000000000000000
1, 27, 210 MHz, 14.26 W, 0x0000000000000001
0, 53, 2520 MHz, 80.72 W, 0x0000000000000000
1, 27, 210 MHz, 14.59 W, 0x0000000000000001
0, 51, 2520 MHz, 79.99 W, 0x0000000000000000
1, 27, 210 MHz, 14.73 W, 0x0000000000000001
0, 51, 2520 MHz, 78.72 W, 0x0000000000000000
1, 27, 210 MHz, 15.01 W, 0x0000000000000001
0, 50, 2520 MHz, 77.17 W, 0x0000000000000000
1, 27, 210 MHz, 14.77 W, 0x0000000000000001
0, 49, 2520 MHz, 73.59 W, 0x0000000000000000
1, 27, 210 MHz, 14.59 W, 0x0000000000000001
0, 48, 2520 MHz, 69.85 W, 0x0000000000000000
1, 27, 210 MHz, 14.61 W, 0x0000000000000001
0, 47, 390 MHz, 56.53 W, 0x0000000000000001
1, 27, 210 MHz, 14.49 W, 0x0000000000000001
0, 56, 2805 MHz, 320.94 W, 0x0000000000000000
1, 27, 210 MHz, 14.81 W, 0x0000000000000001
0, 61, 2475 MHz, 400.24 W, 0x0000000000000004
1, 27, 210 MHz, 15.23 W, 0x0000000000000001
0, 58, 2805 MHz, 408.64 W, 0x0000000000000000
1, 27, 210 MHz, 15.08 W, 0x0000000000000001
0, 59, 2805 MHz, 408.38 W, 0x0000000000000000
1, 27, 210 MHz, 15.13 W, 0x0000000000000001
0, 60, 2805 MHz, 430.60 W, 0x0000000000000000
1, 27, 210 MHz, 15.11 W, 0x0000000000000001
0, 65, 2475 MHz, 406.16 W, 0x0000000000000004
1, 27, 210 MHz, 15.09 W, 0x0000000000000001
0, 61, 2805 MHz, 416.47 W, 0x0000000000000000
1, 27, 210 MHz, 15.34 W, 0x0000000000000001
0, 61, 2805 MHz, 418.01 W, 0x0000000000000000
1, 27, 210 MHz, 15.29 W, 0x0000000000000001
0, 62, 2790 MHz, 440.12 W, 0x0000000000000000
1, 27, 210 MHz, 15.52 W, 0x0000000000000001
0, 62, 2790 MHz, 435.58 W, 0x0000000000000000
1, 27, 210 MHz, 15.44 W, 0x0000000000000001
0, 58, 2565 MHz, 417.69 W, 0x0000000000000000
1, 27, 210 MHz, 15.19 W, 0x0000000000000001
0, 62, 2790 MHz, 416.24 W, 0x0000000000000000
1, 27, 210 MHz, 15.14 W, 0x0000000000000001
0, 62, 2790 MHz, 441.47 W, 0x0000000000000000
1, 27, 210 MHz, 15.07 W, 0x0000000000000001
0, 63, 2790 MHz, 428.86 W, 0x0000000000000000
1, 27, 210 MHz, 15.18 W, 0x0000000000000001
0, 66, 2415 MHz, 413.10 W, 0x0000000000000004
1, 27, 210 MHz, 15.30 W, 0x0000000000000001
0, 63, 2790 MHz, 426.79 W, 0x0000000000000000
1, 27, 210 MHz, 15.00 W, 0x0000000000000001
0, 63, 2790 MHz, 434.08 W, 0x0000000000000000
1, 27, 210 MHz, 14.96 W, 0x0000000000000001
0, 67, 2340 MHz, 442.33 W, 0x0000000000000004
1, 27, 210 MHz, 14.93 W, 0x0000000000000001
0, 63, 2790 MHz, 428.79 W, 0x0000000000000000
