0, 39, 2835 MHz, 83.42 W, 0x0000000000000000
1, 37, 2820 MHz, 78.40 W, 0x0000000000000000
0, 38, 2520 MHz, 68.89 W, 0x0000000000000000
1, 36, 2520 MHz, 62.25 W, 0x0000000000000000
0, 37, 2520 MHz, 63.04 W, 0x0000000000000000
1, 35, 2520 MHz, 62.28 W, 0x0000000000000000
0, 37, 2520 MHz, 62.98 W, 0x0000000000000000
1, 35, 2520 MHz, 61.97 W, 0x0000000000000000
0, 37, 2520 MHz, 63.00 W, 0x0000000000000000
1, 35, 2520 MHz, 62.03 W, 0x0000000000000000
0, 37, 2520 MHz, 62.99 W, 0x0000000000000000
1, 35, 2520 MHz, 62.38 W, 0x0000000000000000
0, 37, 2520 MHz, 63.05 W, 0x0000000000000000
1, 35, 2520 MHz, 61.93 W, 0x0000000000000000
0, 37, 2520 MHz, 62.96 W, 0x0000000000000001
1, 35, 2520 MHz, 61.98 W, 0x0000000000000000
0, 39, 2520 MHz, 35.30 W, 0x0000000000000000
1, 38, 2820 MHz, 39.87 W, 0x0000000000000000
0, 44, 2835 MHz, 223.88 W, 0x0000000000000000
1, 41, 2820 MHz, 204.57 W, 0x0000000000000000
0, 44, 2820 MHz, 263.63 W, 0x0000000000000000
1, 42, 2820 MHz, 235.83 W, 0x0000000000000000
0, 45, 2820 MHz, 248.08 W, 0x0000000000000000
1, 42, 2805 MHz, 224.31 W, 0x0000000000000000
0, 45, 2820 MHz, 229.63 W, 0x0000000000000000
1, 43, 2805 MHz, 209.13 W, 0x0000000000000000
0, 46, 2820 MHz, 263.73 W, 0x0000000000000000
1, 44, 2805 MHz, 242.43 W, 0x0000000000000000
0, 46, 2820 MHz, 240.45 W, 0x0000000000000000
1, 44, 2805 MHz, 216.55 W, 0x0000000000000000
0, 47, 2820 MHz, 230.12 W, 0x0000000000000000
1, 44, 2805 MHz, 209.43 W, 0x0000000000000000
0, 47, 2820 MHz, 262.59 W, 0x0000000000000000
1, 45, 2805 MHz, 243.38 W, 0x0000000000000000
0, 47, 2820 MHz, 244.25 W, 0x0000000000000000
1, 44, 2805 MHz, 224.23 W, 0x0000000000000000
