0, 46, 2520 MHz, 63.76 W, 0x0000000000000000
1, 47, 2520 MHz, 69.31 W, 0x0000000000000000
0, 45, 420 MHz, 56.30 W, 0x0000000000000001
1, 46, 2520 MHz, 68.96 W, 0x0000000000000000
0, 44, 210 MHz, 25.03 W, 0x0000000000000001
1, 45, 360 MHz, 53.24 W, 0x0000000000000001
0, 44, 210 MHz, 22.33 W, 0x0000000000000001
1, 44, 210 MHz, 22.28 W, 0x0000000000000001
0, 44, 210 MHz, 21.90 W, 0x0000000000000001
1, 43, 210 MHz, 19.83 W, 0x0000000000000001
0, 43, 210 MHz, 21.03 W, 0x0000000000000001
1, 43, 210 MHz, 19.55 W, 0x0000000000000001
0, 43, 210 MHz, 20.46 W, 0x0000000000000001
1, 42, 210 MHz, 19.55 W, 0x0000000000000001
0, 42, 210 MHz, 20.67 W, 0x0000000000000001
1, 42, 210 MHz, 19.39 W, 0x0000000000000001
0, 42, 210 MHz, 19.96 W, 0x0000000000000001
1, 42, 210 MHz, 19.54 W, 0x0000000000000001
0, 47, 2820 MHz, 145.60 W, 0x0000000000000000
1, 43, 2520 MHz, 35.64 W, 0x0000000000000000
0, 44, 2820 MHz, 135.04 W, 0x0000000000000000
1, 51, 2805 MHz, 348.52 W, 0x0000000000000000
0, 45, 2475 MHz, 232.63 W, 0x0000000000000000
1, 54, 2790 MHz, 369.27 W, 0x0000000000000000
0, 45, 2820 MHz, 131.39 W, 0x0000000000000000
1, 53, 2790 MHz, 349.41 W, 0x0000000000000000
0, 45, 2820 MHz, 94.27 W, 0x0000000000000000
1, 54, 2790 MHz, 360.32 W, 0x0000000000000000
0, 47, 2820 MHz, 230.39 W, 0x0000000000000000
1, 55, 2790 MHz, 362.72 W, 0x0000000000000000
0, 47, 2445 MHz, 266.49 W, 0x0000000000000000
1, 55, 2790 MHz, 356.18 W, 0x0000000000000000
0, 46, 2820 MHz, 159.93 W, 0x0000000000000000
1, 55, 2790 MHz, 356.92 W, 0x0000000000000000
0, 60, 2445 MHz, 401.17 W, 0x0000000000000004
1, 58, 2790 MHz, 387.89 W, 0x0000000000000000
0, 53, 2805 MHz, 365.46 W, 0x0000000000000004
1, 57, 2790 MHz, 355.57 W, 0x0000000000000000
