0, 54, 2805 MHz, 102.03 W, 0x0000000000000000
1, 52, 2790 MHz, 88.85 W, 0x0000000000000000
0, 51, 2520 MHz, 82.50 W, 0x0000000000000000
1, 50, 2520 MHz, 76.39 W, 0x0000000000000000
0, 50, 2520 MHz, 72.40 W, 0x0000000000000000
1, 49, 2520 MHz, 70.67 W, 0x0000000000000000
0, 50, 2520 MHz, 72.41 W, 0x0000000000000000
1, 48, 2520 MHz, 69.84 W, 0x0000000000000000
0, 49, 2520 MHz, 70.39 W, 0x0000000000000000
1, 47, 2520 MHz, 68.64 W, 0x0000000000000000
0, 48, 2520 MHz, 69.10 W, 0x0000000000000000
1, 47, 2520 MHz, 67.77 W, 0x0000000000000000
0, 48, 2520 MHz, 67.67 W, 0x0000000000000000
1, 46, 2520 MHz, 66.63 W, 0x0000000000000000
0, 47, 2520 MHz, 65.48 W, 0x0000000000000000
1, 45, 2520 MHz, 66.10 W, 0x0000000000000000
0, 46, 285 MHz, 42.87 W, 0x0000000000000001
1, 44, 270 MHz, 33.52 W, 0x0000000000000001
0, 45, 210 MHz, 22.87 W, 0x0000000000000001
1, 43, 210 MHz, 18.83 W, 0x0000000000000001
0, 56, 2820 MHz, 333.09 W, 0x0000000000000000
1, 56, 2790 MHz, 316.40 W, 0x0000000000000000
0, 58, 2805 MHz, 334.74 W, 0x0000000000000000
1, 56, 2790 MHz, 318.27 W, 0x0000000000000000
0, 59, 2805 MHz, 336.87 W, 0x0000000000000000
1, 58, 2790 MHz, 321.33 W, 0x0000000000000000
0, 58, 2805 MHz, 336.26 W, 0x0000000000000000
1, 57, 2790 MHz, 321.69 W, 0x0000000000000000
0, 60, 2805 MHz, 339.39 W, 0x0000000000000000
1, 59, 2790 MHz, 324.49 W, 0x0000000000000000
0, 61, 2805 MHz, 341.58 W, 0x0000000000000000
1, 59, 2790 MHz, 323.02 W, 0x0000000000000000
0, 61, 2805 MHz, 345.65 W, 0x0000000000000000
1, 59, 2790 MHz, 328.02 W, 0x0000000000000000
0, 61, 2805 MHz, 349.21 W, 0x0000000000000000
1, 59, 2790 MHz, 330.03 W, 0x0000000000000000
0, 62, 2805 MHz, 352.47 W, 0x0000000000000000
1, 61, 2790 MHz, 333.20 W, 0x0000000000000000
0, 63, 2805 MHz, 355.78 W, 0x0000000000000000
1, 61, 2790 MHz, 335.94 W, 0x0000000000000000
0, 62, 2805 MHz, 359.78 W, 0x0000000000000000
1, 61, 2790 MHz, 339.34 W, 0x0000000000000000
0, 62, 2805 MHz, 362.06 W, 0x0000000000000000
1, 62, 2790 MHz, 341.50 W, 0x0000000000000000
0, 63, 2805 MHz, 364.66 W, 0x0000000000000000
1, 61, 2790 MHz, 343.98 W, 0x0000000000000000
0, 64, 2805 MHz, 368.18 W, 0x0000000000000000
1, 61, 2790 MHz, 347.65 W, 0x0000000000000000
0, 64, 2805 MHz, 368.17 W, 0x0000000000000000
1, 62, 2790 MHz, 347.67 W, 0x0000000000000000
0, 63, 2805 MHz, 368.36 W, 0x0000000000000000
1, 62, 2790 MHz, 348.81 W, 0x0000000000000000
0, 64, 2805 MHz, 361.67 W, 0x0000000000000000
1, 62, 2790 MHz, 348.29 W, 0x0000000000000000
0, 64, 2805 MHz, 370.11 W, 0x0000000000000004
1, 63, 2790 MHz, 348.67 W, 0x0000000000000000
0, 64, 2805 MHz, 371.40 W, 0x0000000000000000
1, 62, 2790 MHz, 348.70 W, 0x0000000000000000
0, 64, 2805 MHz, 370.46 W, 0x0000000000000000
1, 62, 2790 MHz, 348.67 W, 0x0000000000000000
0, 65, 2805 MHz, 371.95 W, 0x0000000000000000
1, 62, 2790 MHz, 349.35 W, 0x0000000000000000
0, 64, 2805 MHz, 372.89 W, 0x0000000000000004
1, 63, 2790 MHz, 349.98 W, 0x0000000000000000
0, 64, 2805 MHz, 371.36 W, 0x0000000000000000
1, 62, 2790 MHz, 349.29 W, 0x0000000000000000
0, 65, 2805 MHz, 372.01 W, 0x0000000000000000
1, 63, 2790 MHz, 349.66 W, 0x0000000000000000
0, 65, 2805 MHz, 372.19 W, 0x0000000000000000
1, 63, 2790 MHz, 349.67 W, 0x0000000000000000
0, 64, 2805 MHz, 372.62 W, 0x0000000000000000
1, 63, 2790 MHz, 350.76 W, 0x0000000000000000
0, 65, 2805 MHz, 372.33 W, 0x0000000000000000
1, 63, 2790 MHz, 351.18 W, 0x0000000000000000
0, 64, 2805 MHz, 373.10 W, 0x0000000000000000
1, 63, 2790 MHz, 350.28 W, 0x0000000000000000
0, 61, 2805 MHz, 371.05 W, 0x0000000000000000
1, 60, 2790 MHz, 347.85 W, 0x0000000000000000
