0, 37, 210 MHz, 18.65 W, 0x0000000000000001
1, 34, 210 MHz, 16.45 W, 0x0000000000000001
0, 36, 210 MHz, 18.52 W, 0x0000000000000001
1, 34, 210 MHz, 16.53 W, 0x0000000000000001
0, 36, 210 MHz, 18.14 W, 0x0000000000000001
1, 34, 210 MHz, 16.10 W, 0x0000000000000001
0, 36, 210 MHz, 18.27 W, 0x0000000000000001
1, 34, 210 MHz, 16.40 W, 0x0000000000000001
0, 36, 210 MHz, 18.09 W, 0x0000000000000001
1, 33, 210 MHz, 16.50 W, 0x0000000000000001
0, 36, 210 MHz, 18.05 W, 0x0000000000000001
1, 33, 210 MHz, 16.34 W, 0x0000000000000001
0, 35, 210 MHz, 18.42 W, 0x0000000000000001
1, 33, 210 MHz, 16.59 W, 0x0000000000000001
0, 35, 210 MHz, 18.48 W, 0x0000000000000001
1, 33, 210 MHz, 16.51 W, 0x0000000000000001
0, 35, 210 MHz, 18.03 W, 0x0000000000000001
1, 33, 210 MHz, 16.28 W, 0x0000000000000001
0, 51, 2340 MHz, 429.27 W, 0x0000000000000004
1, 33, 210 MHz, 16.55 W, 0x0000000000000001
0, 52, 2370 MHz, 448.82 W, 0x0000000000000004
1, 32, 210 MHz, 16.53 W, 0x0000000000000001
0, 52, 2535 MHz, 448.22 W, 0x0000000000000004
1, 32, 210 MHz, 16.28 W, 0x0000000000000001
0, 52, 2490 MHz, 448.72 W, 0x0000000000000004
1, 32, 210 MHz, 16.59 W, 0x0000000000000001
0, 57, 2400 MHz, 449.66 W, 0x0000000000000004
1, 32, 210 MHz, 16.13 W, 0x0000000000000001
0, 58, 2400 MHz, 450.03 W, 0x0000000000000004
1, 32, 210 MHz, 16.04 W, 0x0000000000000001
0, 59, 2370 MHz, 449.37 W, 0x0000000000000004
1, 32, 210 MHz, 15.90 W, 0x0000000000000001
0, 57, 2520 MHz, 449.71 W, 0x0000000000000004
1, 31, 210 MHz, 15.92 W, 0x0000000000000001
0, 60, 2385 MHz, 449.50 W, 0x0000000000000004
1, 31, 210 MHz, 16.07 W, 0x0000000000000001
0, 61, 2370 MHz, 449.52 W, 0x0000000000000004
1, 31, 210 MHz, 16.19 W, 0x0000000000000001
0, 62, 2370 MHz, 449.08 W, 0x0000000000000004
1, 31, 210 MHz, 15.93 W, 0x0000000000000001
0, 60, 2490 MHz, 448.94 W, 0x0000000000000004
1, 31, 210 MHz, 15.61 W, 0x0000000000000001
0, 63, 2370 MHz, 449.61 W, 0x0000000000000004
1, 31, 210 MHz, 16.23 W, 0x0000000000000001
0, 59, 2805 MHz, 412.66 W, 0x0000000000000000
1, 31, 210 MHz, 16.03 W, 0x0000000000000001
