0, 32, 435 MHz, 51.83 W, 0x0000000000000001
1, 31, 2520 MHz, 61.08 W, 0x0000000000000000
0, 32, 225 MHz, 21.68 W, 0x0000000000000001
1, 30, 285 MHz, 22.19 W, 0x0000000000000001
0, 32, 210 MHz, 14.45 W, 0x0000000000000001
1, 30, 210 MHz, 14.91 W, 0x0000000000000001
0, 32, 210 MHz, 14.35 W, 0x0000000000000001
1, 30, 210 MHz, 15.31 W, 0x0000000000000001
0, 32, 210 MHz, 14.63 W, 0x0000000000000001
1, 30, 210 MHz, 15.50 W, 0x0000000000000001
0, 31, 210 MHz, 15.36 W, 0x0000000000000001
1, 29, 210 MHz, 15.39 W, 0x0000000000000001
0, 31, 210 MHz, 14.77 W, 0x0000000000000001
1, 29, 210 MHz, 14.99 W, 0x0000000000000001
0, 31, 210 MHz, 14.87 W, 0x0000000000000001
1, 29, 210 MHz, 15.36 W, 0x0000000000000001
0, 31, 210 MHz, 14.35 W, 0x0000000000000001
1, 29, 210 MHz, 15.53 W, 0x0000000000000001
