0, 31, 210 MHz, 14.25 W, 0x0000000000000001
1, 28, 210 MHz, 14.50 W, 0x0000000000000001
0, 30, 210 MHz, 13.86 W, 0x0000000000000001
1, 28, 210 MHz, 14.34 W, 0x0000000000000001
0, 30, 210 MHz, 13.72 W, 0x0000000000000001
1, 28, 210 MHz, 14.23 W, 0x0000000000000001
0, 30, 210 MHz, 13.72 W, 0x0000000000000001
1, 28, 210 MHz, 14.36 W, 0x0000000000000001
0, 30, 210 MHz, 13.91 W, 0x0000000000000001
1, 28, 210 MHz, 14.32 W, 0x0000000000000001
0, 30, 210 MHz, 13.90 W, 0x0000000000000001
1, 28, 210 MHz, 14.95 W, 0x0000000000000001
0, 30, 210 MHz, 13.90 W, 0x0000000000000001
1, 28, 210 MHz, 14.75 W, 0x0000000000000001
0, 30, 210 MHz, 13.74 W, 0x0000000000000001
1, 28, 210 MHz, 14.59 W, 0x0000000000000001
0, 30, 210 MHz, 13.80 W, 0x0000000000000001
1, 28, 210 MHz, 14.42 W, 0x0000000000000001
0, 30, 210 MHz, 13.96 W, 0x0000000000000001
1, 28, 210 MHz, 14.55 W, 0x0000000000000001
0, 41, 2835 MHz, 389.04 W, 0x0000000000000000
1, 28, 210 MHz, 14.80 W, 0x0000000000000001
0, 43, 2820 MHz, 390.54 W, 0x0000000000000000
1, 28, 210 MHz, 15.03 W, 0x0000000000000001
0, 44, 2820 MHz, 391.35 W, 0x0000000000000000
1, 28, 210 MHz, 15.12 W, 0x0000000000000001
0, 45, 2820 MHz, 392.68 W, 0x0000000000000000
1, 28, 210 MHz, 15.23 W, 0x0000000000000001
0, 46, 2820 MHz, 393.40 W, 0x0000000000000000
1, 28, 210 MHz, 15.08 W, 0x0000000000000001
0, 47, 2820 MHz, 394.66 W, 0x0000000000000000
1, 28, 210 MHz, 14.85 W, 0x0000000000000001
0, 48, 2820 MHz, 391.04 W, 0x0000000000000000
1, 28, 210 MHz, 15.14 W, 0x0000000000000001
0, 49, 2820 MHz, 396.81 W, 0x0000000000000004
1, 28, 210 MHz, 15.45 W, 0x0000000000000001
0, 50, 2820 MHz, 397.61 W, 0x0000000000000000
1, 28, 210 MHz, 15.38 W, 0x0000000000000001
0, 51, 2820 MHz, 395.95 W, 0x0000000000000000
1, 28, 210 MHz, 15.15 W, 0x0000000000000001
0, 52, 2820 MHz, 396.38 W, 0x0000000000000000
1, 28, 210 MHz, 15.26 W, 0x0000000000000001
0, 53, 2820 MHz, 398.20 W, 0x0000000000000000
1, 28, 210 MHz, 14.84 W, 0x0000000000000001
0, 54, 2820 MHz, 398.27 W, 0x0000000000000000
1, 28, 210 MHz, 15.20 W, 0x0000000000000001
0, 54, 2820 MHz, 399.82 W, 0x0000000000000000
1, 28, 210 MHz, 15.46 W, 0x0000000000000001
0, 55, 2820 MHz, 400.37 W, 0x0000000000000000
1, 28, 210 MHz, 15.48 W, 0x0000000000000001
0, 56, 2805 MHz, 401.47 W, 0x0000000000000000
1, 28, 210 MHz, 15.67 W, 0x0000000000000001
0, 57, 2805 MHz, 401.32 W, 0x0000000000000000
1, 28, 210 MHz, 15.25 W, 0x0000000000000001
0, 57, 2805 MHz, 405.74 W, 0x0000000000000000
1, 28, 210 MHz, 15.12 W, 0x0000000000000001
0, 58, 2805 MHz, 404.61 W, 0x0000000000000000
1, 28, 210 MHz, 15.15 W, 0x0000000000000001
0, 59, 2805 MHz, 404.80 W, 0x0000000000000000
1, 28, 210 MHz, 14.92 W, 0x0000000000000001
0, 59, 2805 MHz, 405.78 W, 0x0000000000000000
1, 28, 210 MHz, 15.34 W, 0x0000000000000001
0, 60, 2805 MHz, 411.49 W, 0x0000000000000000
1, 28, 210 MHz, 15.05 W, 0x0000000000000001
0, 60, 2805 MHz, 409.99 W, 0x0000000000000000
1, 28, 210 MHz, 15.16 W, 0x0000000000000001
0, 61, 2805 MHz, 412.57 W, 0x0000000000000000
1, 28, 210 MHz, 14.99 W, 0x0000000000000001
0, 61, 2805 MHz, 415.70 W, 0x0000000000000000
1, 28, 210 MHz, 15.16 W, 0x0000000000000001
0, 62, 2805 MHz, 417.08 W, 0x0000000000000000
1, 28, 210 MHz, 14.98 W, 0x0000000000000001
0, 62, 2805 MHz, 417.84 W, 0x0000000000000000
1, 28, 210 MHz, 15.03 W, 0x0000000000000001
0, 63, 2805 MHz, 419.55 W, 0x0000000000000000
1, 28, 210 MHz, 14.90 W, 0x0000000000000001
0, 63, 2805 MHz, 420.65 W, 0x0000000000000000
1, 28, 210 MHz, 14.88 W, 0x0000000000000001
0, 63, 2805 MHz, 421.76 W, 0x0000000000000000
1, 28, 210 MHz, 14.87 W, 0x0000000000000001
0, 63, 2805 MHz, 423.00 W, 0x0000000000000000
1, 28, 210 MHz, 14.96 W, 0x0000000000000001
