0, 33, 210 MHz, 14.91 W, 0x0000000000000001
1, 31, 210 MHz, 14.12 W, 0x0000000000000001
0, 33, 210 MHz, 14.91 W, 0x0000000000000001
1, 31, 210 MHz, 14.10 W, 0x0000000000000001
0, 33, 210 MHz, 14.90 W, 0x0000000000000001
1, 30, 210 MHz, 13.92 W, 0x0000000000000001
0, 33, 210 MHz, 15.31 W, 0x0000000000000001
1, 30, 210 MHz, 13.89 W, 0x0000000000000001
0, 33, 210 MHz, 14.91 W, 0x0000000000000001
1, 30, 210 MHz, 13.89 W, 0x0000000000000001
0, 33, 210 MHz, 14.89 W, 0x0000000000000001
1, 30, 210 MHz, 14.23 W, 0x0000000000000001
0, 32, 210 MHz, 14.77 W, 0x0000000000000001
1, 30, 210 MHz, 14.02 W, 0x0000000000000001
0, 32, 210 MHz, 14.73 W, 0x0000000000000001
1, 30, 210 MHz, 14.08 W, 0x0000000000000001
0, 32, 210 MHz, 14.42 W, 0x0000000000000001
1, 30, 210 MHz, 14.16 W, 0x0000000000000001
0, 49, 2415 MHz, 453.52 W, 0x0000000000000004
1, 32, 2520 MHz, 72.26 W, 0x0000000000000000
0, 51, 2400 MHz, 451.14 W, 0x0000000000000004
1, 32, 2520 MHz, 72.38 W, 0x0000000000000000
0, 52, 2385 MHz, 450.18 W, 0x0000000000000004
1, 39, 2820 MHz, 333.57 W, 0x0000000000000000
0, 39, 2520 MHz, 87.48 W, 0x0000000000000000
1, 43, 2805 MHz, 369.92 W, 0x0000000000000000
0, 40, 2460 MHz, 200.07 W, 0x0000000000000004
1, 43, 2805 MHz, 367.57 W, 0x0000000000000000
0, 40, 2835 MHz, 182.14 W, 0x0000000000000000
1, 43, 2805 MHz, 344.51 W, 0x0000000000000000
0, 38, 2520 MHz, 83.47 W, 0x0000000000000000
1, 45, 2805 MHz, 358.78 W, 0x0000000000000000
0, 45, 2460 MHz, 190.21 W, 0x0000000000000004
1, 46, 2805 MHz, 378.85 W, 0x0000000000000000
0, 41, 2655 MHz, 303.18 W, 0x0000000000000004
1, 48, 2805 MHz, 392.47 W, 0x0000000000000000
0, 49, 2445 MHz, 196.28 W, 0x0000000000000004
1, 50, 2805 MHz, 403.70 W, 0x0000000000000000
0, 43, 2820 MHz, 295.81 W, 0x0000000000000000
1, 51, 2805 MHz, 410.96 W, 0x0000000000000000
0, 56, 2385 MHz, 450.97 W, 0x0000000000000004
1, 51, 2805 MHz, 405.76 W, 0x0000000000000000
0, 53, 2415 MHz, 298.24 W, 0x0000000000000004
1, 51, 2805 MHz, 375.77 W, 0x0000000000000000
0, 44, 2820 MHz, 212.05 W, 0x0000000000000000
1, 52, 2805 MHz, 381.76 W, 0x0000000000000000
0, 44, 2790 MHz, 195.99 W, 0x0000000000000000
1, 51, 2805 MHz, 363.09 W, 0x0000000000000000
0, 43, 2520 MHz, 128.12 W, 0x0000000000000000
1, 53, 2805 MHz, 369.40 W, 0x0000000000000000
0, 44, 2820 MHz, 146.74 W, 0x0000000000000000
1, 53, 2805 MHz, 377.24 W, 0x0000000000000000
0, 44, 2700 MHz, 227.65 W, 0x0000000000000000
1, 55, 2805 MHz, 390.76 W, 0x0000000000000000
0, 45, 2820 MHz, 250.20 W, 0x0000000000000000
1, 56, 2805 MHz, 409.26 W, 0x0000000000000000
0, 46, 2820 MHz, 314.90 W, 0x0000000000000000
1, 57, 2790 MHz, 411.02 W, 0x0000000000000000
0, 43, 2520 MHz, 79.51 W, 0x0000000000000000
1, 58, 2790 MHz, 410.45 W, 0x0000000000000000
0, 43, 2520 MHz, 65.49 W, 0x0000000000000000
1, 59, 2790 MHz, 444.85 W, 0x0000000000000004
0, 42, 2520 MHz, 63.66 W, 0x0000000000000000
1, 51, 2790 MHz, 354.70 W, 0x0000000000000000
