# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:39:15+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=18
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:39:15.529, 4, 16, 2835 MHz, 10501 MHz, P0, 84.51 W
1, 2026/09/15 09:39:15.535, 4, 16, 2820 MHz, 10501 MHz, P0, 80.20 W
0, 2026/09/15 09:39:15.740, 4, 16, 2835 MHz, 10501 MHz, P0, 84.51 W
1, 2026/09/15 09:39:15.740, 4, 16, 2820 MHz, 10501 MHz, P0, 78.77 W
0, 2026/09/15 09:39:15.940, 2, 16, 2835 MHz, 10501 MHz, P5, 84.18 W
1, 2026/09/15 09:39:15.940, 4, 16, 2820 MHz, 10501 MHz, P0, 78.77 W
0, 2026/09/15 09:39:16.141, 2, 16, 2835 MHz, 10501 MHz, P5, 84.18 W
1, 2026/09/15 09:39:16.167, 4, 16, 2820 MHz, 10501 MHz, P0, 78.77 W
0, 2026/09/15 09:39:16.367, 4, 16, 2520 MHz, 10251 MHz, P2, 63.89 W
1, 2026/09/15 09:39:16.368, 2, 16, 780 MHz, 810 MHz, P5, 68.38 W
0, 2026/09/15 09:39:16.569, 4, 16, 2520 MHz, 10251 MHz, P2, 63.89 W
1, 2026/09/15 09:39:16.569, 2, 16, 780 MHz, 810 MHz, P5, 68.38 W
0, 2026/09/15 09:39:16.769, 4, 16, 2520 MHz, 10251 MHz, P2, 63.89 W
1, 2026/09/15 09:39:16.769, 4, 16, 2520 MHz, 10251 MHz, P2, 59.43 W
0, 2026/09/15 09:39:16.970, 4, 16, 2520 MHz, 10251 MHz, P2, 55.67 W
1, 2026/09/15 09:39:16.970, 4, 16, 2520 MHz, 10251 MHz, P2, 59.43 W
0, 2026/09/15 09:39:17.170, 4, 16, 2520 MHz, 10251 MHz, P2, 55.67 W
1, 2026/09/15 09:39:17.170, 4, 16, 2520 MHz, 10251 MHz, P2, 59.43 W
0, 2026/09/15 09:39:17.370, 4, 16, 2835 MHz, 10251 MHz, P2, 69.29 W
1, 2026/09/15 09:39:17.371, 4, 16, 2820 MHz, 10251 MHz, P2, 62.51 W
0, 2026/09/15 09:39:17.571, 4, 16, 2835 MHz, 10251 MHz, P2, 69.29 W
1, 2026/09/15 09:39:17.571, 4, 16, 2820 MHz, 10251 MHz, P2, 62.51 W
0, 2026/09/15 09:39:17.771, 4, 16, 2835 MHz, 10251 MHz, P2, 69.29 W
1, 2026/09/15 09:39:17.771, 4, 16, 2820 MHz, 10251 MHz, P2, 83.17 W
0, 2026/09/15 09:39:17.971, 4, 16, 2835 MHz, 10251 MHz, P2, 86.24 W
1, 2026/09/15 09:39:17.972, 4, 16, 2820 MHz, 10251 MHz, P2, 83.17 W
0, 2026/09/15 09:39:18.173, 4, 16, 2835 MHz, 10251 MHz, P2, 86.24 W
1, 2026/09/15 09:39:18.174, 4, 16, 2820 MHz, 10251 MHz, P2, 83.17 W
0, 2026/09/15 09:39:18.374, 4, 16, 2835 MHz, 10251 MHz, P2, 104.31 W
1, 2026/09/15 09:39:18.374, 4, 16, 2820 MHz, 10251 MHz, P2, 99.70 W
0, 2026/09/15 09:39:18.574, 4, 16, 2835 MHz, 10251 MHz, P2, 104.31 W
1, 2026/09/15 09:39:18.574, 4, 16, 2820 MHz, 10251 MHz, P2, 99.70 W
0, 2026/09/15 09:39:18.774, 4, 16, 2835 MHz, 10251 MHz, P2, 104.31 W
1, 2026/09/15 09:39:18.775, 4, 16, 2820 MHz, 10251 MHz, P2, 105.00 W
0, 2026/09/15 09:39:18.975, 4, 16, 2835 MHz, 10251 MHz, P2, 109.87 W
1, 2026/09/15 09:39:18.975, 4, 16, 2820 MHz, 10251 MHz, P2, 105.00 W
0, 2026/09/15 09:39:19.175, 4, 16, 2835 MHz, 10251 MHz, P2, 109.87 W
1, 2026/09/15 09:39:19.175, 4, 16, 2820 MHz, 10251 MHz, P2, 105.00 W
0, 2026/09/15 09:39:19.376, 4, 16, 2835 MHz, 10251 MHz, P2, 111.94 W
1, 2026/09/15 09:39:19.376, 4, 16, 2820 MHz, 10251 MHz, P2, 106.23 W
0, 2026/09/15 09:39:19.576, 4, 16, 2835 MHz, 10251 MHz, P2, 111.94 W
1, 2026/09/15 09:39:19.576, 4, 16, 2820 MHz, 10251 MHz, P2, 106.23 W
0, 2026/09/15 09:39:19.776, 4, 16, 2835 MHz, 10251 MHz, P2, 111.94 W
1, 2026/09/15 09:39:19.777, 4, 16, 2820 MHz, 10251 MHz, P2, 106.96 W
0, 2026/09/15 09:39:19.977, 4, 16, 2835 MHz, 10251 MHz, P2, 112.44 W
1, 2026/09/15 09:39:19.977, 4, 16, 2820 MHz, 10251 MHz, P2, 106.96 W
0, 2026/09/15 09:39:20.177, 4, 16, 2835 MHz, 10251 MHz, P2, 112.44 W
1, 2026/09/15 09:39:20.177, 4, 16, 2820 MHz, 10251 MHz, P2, 106.96 W
0, 2026/09/15 09:39:20.378, 4, 16, 2835 MHz, 10251 MHz, P2, 113.50 W
1, 2026/09/15 09:39:20.378, 4, 16, 2820 MHz, 10251 MHz, P2, 107.57 W
0, 2026/09/15 09:39:20.578, 4, 16, 2835 MHz, 10251 MHz, P2, 113.50 W
1, 2026/09/15 09:39:20.578, 4, 16, 2820 MHz, 10251 MHz, P2, 107.57 W
0, 2026/09/15 09:39:20.778, 4, 16, 2835 MHz, 10251 MHz, P2, 113.50 W
1, 2026/09/15 09:39:20.778, 4, 16, 2820 MHz, 10251 MHz, P2, 107.23 W
0, 2026/09/15 09:39:20.978, 4, 16, 2835 MHz, 10251 MHz, P2, 113.53 W
1, 2026/09/15 09:39:20.979, 4, 16, 2820 MHz, 10251 MHz, P2, 107.23 W
0, 2026/09/15 09:39:21.179, 4, 16, 2835 MHz, 10251 MHz, P2, 113.53 W
1, 2026/09/15 09:39:21.179, 4, 16, 2820 MHz, 10251 MHz, P2, 107.23 W
0, 2026/09/15 09:39:21.379, 4, 16, 2835 MHz, 10251 MHz, P2, 114.09 W
1, 2026/09/15 09:39:21.379, 4, 16, 2820 MHz, 10251 MHz, P2, 107.85 W
0, 2026/09/15 09:39:21.580, 4, 16, 2835 MHz, 10251 MHz, P2, 114.09 W
1, 2026/09/15 09:39:21.580, 4, 16, 2820 MHz, 10251 MHz, P2, 107.85 W
0, 2026/09/15 09:39:21.780, 4, 16, 2835 MHz, 10251 MHz, P2, 114.09 W
1, 2026/09/15 09:39:21.780, 4, 16, 2820 MHz, 10251 MHz, P2, 108.10 W
0, 2026/09/15 09:39:21.980, 4, 16, 2835 MHz, 10251 MHz, P2, 114.33 W
1, 2026/09/15 09:39:21.981, 4, 16, 2820 MHz, 10251 MHz, P2, 108.10 W
0, 2026/09/15 09:39:22.181, 4, 16, 2835 MHz, 10251 MHz, P2, 114.33 W
1, 2026/09/15 09:39:22.181, 4, 16, 2820 MHz, 10251 MHz, P2, 108.10 W
0, 2026/09/15 09:39:22.381, 4, 16, 2835 MHz, 10251 MHz, P2, 113.63 W
1, 2026/09/15 09:39:22.381, 4, 16, 2820 MHz, 10251 MHz, P2, 107.08 W
