# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T02:53:59+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixA dtype=float round=5
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
1, 2026/09/15 02:54:04.357, 4, 16, 2820 MHz, 10251 MHz, P2, 104.86 W
0, 2026/09/15 02:54:04.557, 4, 16, 2835 MHz, 10251 MHz, P2, 114.27 W
1, 2026/09/15 02:54:04.557, 4, 16, 2820 MHz, 10251 MHz, P2, 104.83 W
0, 2026/09/15 02:54:04.757, 4, 16, 2835 MHz, 10251 MHz, P2, 114.33 W
1, 2026/09/15 02:54:04.758, 4, 16, 2820 MHz, 10251 MHz, P2, 104.83 W
0, 2026/09/15 02:54:04.958, 4, 16, 2835 MHz, 10251 MHz, P2, 114.33 W
1, 2026/09/15 02:54:04.958, 4, 16, 2820 MHz, 10251 MHz, P2, 104.83 W
0, 2026/09/15 02:54:05.158, 4, 16, 2835 MHz, 10251 MHz, P2, 114.65 W
1, 2026/09/15 02:54:05.158, 4, 16, 2820 MHz, 10251 MHz, P2, 105.21 W
0, 2026/09/15 02:54:05.359, 4, 16, 2835 MHz, 10251 MHz, P2, 114.65 W
1, 2026/09/15 02:54:05.359, 4, 16, 2820 MHz, 10251 MHz, P2, 105.21 W
0, 2026/09/15 02:54:05.559, 4, 16, 2835 MHz, 10251 MHz, P2, 114.65 W
1, 2026/09/15 02:54:05.559, 4, 16, 2820 MHz, 10251 MHz, P2, 105.26 W
0, 2026/09/15 02:54:05.759, 4, 16, 2835 MHz, 10251 MHz, P2, 114.67 W
1, 2026/09/15 02:54:05.760, 4, 16, 2820 MHz, 10251 MHz, P2, 105.26 W
0, 2026/09/15 02:54:05.960, 4, 16, 2835 MHz, 10251 MHz, P2, 114.67 W
1, 2026/09/15 02:54:05.960, 4, 16, 2820 MHz, 10251 MHz, P2, 105.26 W
0, 2026/09/15 02:54:06.160, 4, 16, 2835 MHz, 10251 MHz, P2, 115.31 W
1, 2026/09/15 02:54:06.161, 4, 16, 2820 MHz, 10251 MHz, P2, 105.60 W
0, 2026/09/15 02:54:06.361, 4, 16, 2835 MHz, 10251 MHz, P2, 115.31 W
1, 2026/09/15 02:54:06.361, 4, 16, 2820 MHz, 10251 MHz, P2, 105.60 W
0, 2026/09/15 02:54:06.561, 4, 16, 2835 MHz, 10251 MHz, P2, 115.31 W
1, 2026/09/15 02:54:06.561, 4, 16, 2820 MHz, 10251 MHz, P2, 105.70 W
0, 2026/09/15 02:54:06.762, 4, 16, 2835 MHz, 10251 MHz, P2, 115.52 W
1, 2026/09/15 02:54:06.762, 4, 16, 2820 MHz, 10251 MHz, P2, 105.70 W
0, 2026/09/15 02:54:06.962, 4, 16, 2835 MHz, 10251 MHz, P2, 115.52 W
1, 2026/09/15 02:54:06.962, 4, 16, 2820 MHz, 10251 MHz, P2, 105.70 W
0, 2026/09/15 02:54:07.162, 4, 16, 2835 MHz, 10251 MHz, P2, 114.76 W
1, 2026/09/15 02:54:07.163, 4, 16, 2820 MHz, 10251 MHz, P2, 104.88 W
0, 2026/09/15 02:54:07.363, 4, 16, 2835 MHz, 10251 MHz, P2, 114.76 W
1, 2026/09/15 02:54:07.363, 4, 16, 2820 MHz, 10251 MHz, P2, 104.88 W
0, 2026/09/15 02:54:07.563, 4, 16, 2835 MHz, 10251 MHz, P2, 114.76 W
1, 2026/09/15 02:54:07.563, 4, 16, 2820 MHz, 10251 MHz, P2, 104.99 W
0, 2026/09/15 02:54:07.764, 4, 16, 2835 MHz, 10251 MHz, P2, 115.36 W
1, 2026/09/15 02:54:07.764, 4, 16, 2820 MHz, 10251 MHz, P2, 104.99 W
0, 2026/09/15 02:54:07.964, 4, 16, 2835 MHz, 10251 MHz, P2, 115.36 W
1, 2026/09/15 02:54:07.964, 4, 16, 2820 MHz, 10251 MHz, P2, 104.99 W
0, 2026/09/15 02:54:08.164, 4, 16, 2835 MHz, 10251 MHz, P2, 116.00 W
1, 2026/09/15 02:54:08.164, 4, 16, 2820 MHz, 10251 MHz, P2, 106.47 W
0, 2026/09/15 02:54:08.364, 4, 16, 2835 MHz, 10251 MHz, P2, 116.00 W
1, 2026/09/15 02:54:08.364, 4, 16, 2820 MHz, 10251 MHz, P2, 106.47 W
0, 2026/09/15 02:54:08.565, 4, 16, 2835 MHz, 10251 MHz, P2, 116.00 W
1, 2026/09/15 02:54:08.565, 4, 16, 2820 MHz, 10251 MHz, P2, 106.38 W
0, 2026/09/15 02:54:08.765, 4, 16, 2835 MHz, 10251 MHz, P2, 116.07 W
1, 2026/09/15 02:54:08.765, 4, 16, 2820 MHz, 10251 MHz, P2, 106.38 W
0, 2026/09/15 02:54:08.965, 4, 16, 2835 MHz, 10251 MHz, P2, 116.07 W
1, 2026/09/15 02:54:08.965, 4, 16, 2820 MHz, 10251 MHz, P2, 106.38 W
0, 2026/09/15 02:54:09.165, 4, 16, 2835 MHz, 10251 MHz, P2, 114.74 W
1, 2026/09/15 02:54:09.165, 4, 16, 2820 MHz, 10251 MHz, P2, 104.96 W
0, 2026/09/15 02:54:09.366, 4, 16, 2835 MHz, 10251 MHz, P2, 114.74 W
1, 2026/09/15 02:54:09.366, 4, 16, 2820 MHz, 10251 MHz, P2, 104.96 W
0, 2026/09/15 02:54:09.566, 4, 16, 2835 MHz, 10251 MHz, P2, 114.74 W
1, 2026/09/15 02:54:09.566, 4, 16, 2820 MHz, 10251 MHz, P2, 104.96 W
0, 2026/09/15 02:54:09.766, 4, 16, 2835 MHz, 10251 MHz, P2, 115.70 W
1, 2026/09/15 02:54:09.766, 4, 16, 2820 MHz, 10251 MHz, P2, 104.96 W
0, 2026/09/15 02:54:09.967, 4, 16, 2835 MHz, 10251 MHz, P2, 115.70 W
1, 2026/09/15 02:54:09.967, 4, 16, 2820 MHz, 10251 MHz, P2, 104.96 W
0, 2026/09/15 02:54:10.167, 4, 16, 2835 MHz, 10251 MHz, P2, 105.93 W
1, 2026/09/15 02:54:10.210, 4, 16, 2820 MHz, 10501 MHz, P0, 99.24 W
0, 2026/09/15 02:54:10.415, 4, 16, 2835 MHz, 10251 MHz, P2, 105.93 W
1, 2026/09/15 02:54:10.415, 4, 16, 2820 MHz, 10501 MHz, P0, 99.24 W
0, 2026/09/15 02:54:10.615, 4, 16, 2835 MHz, 10501 MHz, P0, 94.11 W
1, 2026/09/15 02:54:10.615, 4, 16, 2820 MHz, 10501 MHz, P0, 88.94 W
0, 2026/09/15 02:54:10.816, 4, 16, 2835 MHz, 10501 MHz, P0, 94.11 W
1, 2026/09/15 02:54:10.816, 4, 16, 2820 MHz, 10501 MHz, P0, 88.94 W
