# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:44:23+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=48
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:44:23.846, 4, 16, 2835 MHz, 10501 MHz, P0, 87.14 W
1, 2026/09/15 09:44:23.895, 4, 16, 2820 MHz, 10501 MHz, P0, 80.78 W
0, 2026/09/15 09:44:24.099, 4, 16, 2835 MHz, 10501 MHz, P0, 87.14 W
1, 2026/09/15 09:44:24.099, 4, 16, 2820 MHz, 10501 MHz, P0, 80.78 W
0, 2026/09/15 09:44:24.299, 4, 16, 2835 MHz, 10501 MHz, P0, 87.14 W
1, 2026/09/15 09:44:24.300, 2, 16, 2820 MHz, 10501 MHz, P5, 79.29 W
0, 2026/09/15 09:44:24.522, 4, 16, 2835 MHz, 10501 MHz, P0, 87.15 W
1, 2026/09/15 09:44:24.523, 2, 16, 2820 MHz, 10501 MHz, P5, 79.29 W
0, 2026/09/15 09:44:24.724, 4, 16, 2835 MHz, 10501 MHz, P0, 87.15 W
1, 2026/09/15 09:44:24.724, 2, 16, 2820 MHz, 10501 MHz, P5, 79.29 W
0, 2026/09/15 09:44:24.924, 4, 16, 2520 MHz, 10251 MHz, P2, 71.09 W
1, 2026/09/15 09:44:24.924, 4, 16, 2520 MHz, 10251 MHz, P2, 54.04 W
0, 2026/09/15 09:44:25.124, 4, 16, 2520 MHz, 10251 MHz, P2, 71.09 W
1, 2026/09/15 09:44:25.125, 4, 16, 2520 MHz, 10251 MHz, P2, 54.04 W
0, 2026/09/15 09:44:25.325, 4, 16, 2520 MHz, 10251 MHz, P2, 71.09 W
1, 2026/09/15 09:44:25.325, 4, 16, 2520 MHz, 10251 MHz, P2, 52.46 W
0, 2026/09/15 09:44:25.525, 4, 16, 2520 MHz, 10251 MHz, P2, 67.08 W
1, 2026/09/15 09:44:25.526, 4, 16, 2520 MHz, 10251 MHz, P2, 52.46 W
0, 2026/09/15 09:44:25.726, 4, 16, 2520 MHz, 10251 MHz, P2, 67.08 W
