# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:44:46+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=50
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:44:48.760, 4, 16, 2520 MHz, 10251 MHz, P2, 69.21 W
1, 2026/09/15 09:44:48.760, 4, 16, 2520 MHz, 10251 MHz, P2, 52.83 W
0, 2026/09/15 09:44:48.960, 4, 16, 2835 MHz, 10251 MHz, P2, 78.64 W
1, 2026/09/15 09:44:48.961, 4, 16, 2820 MHz, 10251 MHz, P2, 72.14 W
0, 2026/09/15 09:44:49.161, 4, 16, 2835 MHz, 10251 MHz, P2, 78.64 W
1, 2026/09/15 09:44:49.161, 4, 16, 2820 MHz, 10251 MHz, P2, 72.14 W
0, 2026/09/15 09:44:49.361, 4, 16, 2835 MHz, 10251 MHz, P2, 99.02 W
1, 2026/09/15 09:44:49.361, 4, 16, 2820 MHz, 10251 MHz, P2, 91.14 W
0, 2026/09/15 09:44:49.561, 4, 16, 2835 MHz, 10251 MHz, P2, 99.02 W
1, 2026/09/15 09:44:49.562, 4, 16, 2820 MHz, 10251 MHz, P2, 91.14 W
0, 2026/09/15 09:44:49.762, 4, 16, 2835 MHz, 10251 MHz, P2, 99.02 W
1, 2026/09/15 09:44:49.762, 4, 16, 2820 MHz, 10251 MHz, P2, 91.14 W
0, 2026/09/15 09:44:49.962, 4, 16, 2835 MHz, 10251 MHz, P2, 111.16 W
1, 2026/09/15 09:44:49.962, 4, 16, 2820 MHz, 10251 MHz, P2, 102.93 W
0, 2026/09/15 09:44:50.163, 4, 16, 2835 MHz, 10251 MHz, P2, 111.16 W
1, 2026/09/15 09:44:50.163, 4, 16, 2820 MHz, 10251 MHz, P2, 102.93 W
0, 2026/09/15 09:44:50.363, 4, 16, 2835 MHz, 10251 MHz, P2, 113.65 W
1, 2026/09/15 09:44:50.363, 4, 16, 2820 MHz, 10251 MHz, P2, 105.12 W
0, 2026/09/15 09:44:50.563, 4, 16, 2835 MHz, 10251 MHz, P2, 113.65 W
1, 2026/09/15 09:44:50.564, 4, 16, 2820 MHz, 10251 MHz, P2, 105.12 W
0, 2026/09/15 09:44:50.764, 4, 16, 2835 MHz, 10251 MHz, P2, 113.65 W
1, 2026/09/15 09:44:50.764, 4, 16, 2820 MHz, 10251 MHz, P2, 105.12 W
0, 2026/09/15 09:44:50.964, 4, 16, 2835 MHz, 10251 MHz, P2, 114.65 W
1, 2026/09/15 09:44:50.964, 4, 16, 2820 MHz, 10251 MHz, P2, 105.79 W
0, 2026/09/15 09:44:51.164, 4, 16, 2835 MHz, 10251 MHz, P2, 114.65 W
1, 2026/09/15 09:44:51.165, 4, 16, 2820 MHz, 10251 MHz, P2, 105.79 W
0, 2026/09/15 09:44:51.365, 4, 16, 2835 MHz, 10251 MHz, P2, 114.91 W
1, 2026/09/15 09:44:51.365, 4, 16, 2820 MHz, 10251 MHz, P2, 106.37 W
0, 2026/09/15 09:44:51.565, 4, 16, 2835 MHz, 10251 MHz, P2, 114.91 W
1, 2026/09/15 09:44:51.565, 4, 16, 2820 MHz, 10251 MHz, P2, 106.37 W
0, 2026/09/15 09:44:51.766, 4, 16, 2835 MHz, 10251 MHz, P2, 114.91 W
1, 2026/09/15 09:44:51.766, 4, 16, 2820 MHz, 10251 MHz, P2, 106.37 W
0, 2026/09/15 09:44:51.966, 4, 16, 2835 MHz, 10251 MHz, P2, 115.05 W
1, 2026/09/15 09:44:51.966, 4, 16, 2820 MHz, 10251 MHz, P2, 106.07 W
0, 2026/09/15 09:44:52.166, 4, 16, 2835 MHz, 10251 MHz, P2, 115.05 W
1, 2026/09/15 09:44:52.166, 4, 16, 2820 MHz, 10251 MHz, P2, 106.07 W
0, 2026/09/15 09:44:52.367, 4, 16, 2835 MHz, 10251 MHz, P2, 114.49 W
1, 2026/09/15 09:44:52.367, 4, 16, 2820 MHz, 10251 MHz, P2, 106.27 W
0, 2026/09/15 09:44:52.567, 4, 16, 2835 MHz, 10251 MHz, P2, 114.49 W
1, 2026/09/15 09:44:52.567, 4, 16, 2820 MHz, 10251 MHz, P2, 106.27 W
0, 2026/09/15 09:44:52.767, 4, 16, 2835 MHz, 10251 MHz, P2, 114.49 W
1, 2026/09/15 09:44:52.767, 4, 16, 2820 MHz, 10251 MHz, P2, 106.27 W
0, 2026/09/15 09:44:52.968, 4, 16, 2835 MHz, 10251 MHz, P2, 114.91 W
1, 2026/09/15 09:44:52.968, 4, 16, 2820 MHz, 10251 MHz, P2, 106.32 W
0, 2026/09/15 09:44:53.168, 4, 16, 2835 MHz, 10251 MHz, P2, 114.91 W
1, 2026/09/15 09:44:53.168, 4, 16, 2820 MHz, 10251 MHz, P2, 106.32 W
0, 2026/09/15 09:44:53.368, 4, 16, 2835 MHz, 10251 MHz, P2, 115.54 W
1, 2026/09/15 09:44:53.369, 4, 16, 2820 MHz, 10251 MHz, P2, 107.07 W
0, 2026/09/15 09:44:53.569, 4, 16, 2835 MHz, 10251 MHz, P2, 115.54 W
1, 2026/09/15 09:44:53.569, 4, 16, 2820 MHz, 10251 MHz, P2, 107.07 W
0, 2026/09/15 09:44:53.769, 4, 16, 2835 MHz, 10251 MHz, P2, 115.54 W
1, 2026/09/15 09:44:53.769, 4, 16, 2820 MHz, 10251 MHz, P2, 107.07 W
0, 2026/09/15 09:44:53.970, 4, 16, 2835 MHz, 10251 MHz, P2, 116.11 W
1, 2026/09/15 09:44:53.970, 4, 16, 2820 MHz, 10251 MHz, P2, 107.27 W
0, 2026/09/15 09:44:54.170, 4, 16, 2835 MHz, 10251 MHz, P2, 116.11 W
1, 2026/09/15 09:44:54.170, 4, 16, 2820 MHz, 10251 MHz, P2, 107.27 W
0, 2026/09/15 09:44:54.370, 4, 16, 2835 MHz, 10251 MHz, P2, 114.87 W
1, 2026/09/15 09:44:54.371, 4, 16, 2820 MHz, 10251 MHz, P2, 105.92 W
0, 2026/09/15 09:44:54.571, 4, 16, 2835 MHz, 10251 MHz, P2, 114.87 W
1, 2026/09/15 09:44:54.571, 4, 16, 2820 MHz, 10251 MHz, P2, 105.92 W
0, 2026/09/15 09:44:54.771, 4, 16, 2835 MHz, 10251 MHz, P2, 114.87 W
1, 2026/09/15 09:44:54.771, 4, 16, 2820 MHz, 10251 MHz, P2, 105.92 W
0, 2026/09/15 09:44:54.972, 4, 16, 2835 MHz, 10251 MHz, P2, 116.19 W
1, 2026/09/15 09:44:54.972, 4, 16, 2820 MHz, 10251 MHz, P2, 107.03 W
0, 2026/09/15 09:44:55.172, 4, 16, 2835 MHz, 10251 MHz, P2, 116.19 W
1, 2026/09/15 09:44:55.172, 4, 16, 2820 MHz, 10251 MHz, P2, 107.03 W
0, 2026/09/15 09:44:55.372, 4, 16, 2835 MHz, 10251 MHz, P2, 117.22 W
1, 2026/09/15 09:44:55.373, 4, 16, 2820 MHz, 10251 MHz, P2, 108.15 W
0, 2026/09/15 09:44:55.573, 4, 16, 2835 MHz, 10251 MHz, P2, 117.22 W
1, 2026/09/15 09:44:55.573, 4, 16, 2820 MHz, 10251 MHz, P2, 108.15 W
0, 2026/09/15 09:44:55.773, 4, 16, 2835 MHz, 10251 MHz, P2, 117.22 W
1, 2026/09/15 09:44:55.773, 4, 16, 2820 MHz, 10251 MHz, P2, 108.15 W
0, 2026/09/15 09:44:55.973, 4, 16, 2835 MHz, 10251 MHz, P2, 116.04 W
1, 2026/09/15 09:44:55.974, 4, 16, 2820 MHz, 10251 MHz, P2, 108.05 W
0, 2026/09/15 09:44:56.174, 4, 16, 2835 MHz, 10251 MHz, P2, 116.04 W
1, 2026/09/15 09:44:56.194, 4, 16, 2820 MHz, 10251 MHz, P2, 108.05 W
0, 2026/09/15 09:44:56.395, 4, 16, 2835 MHz, 10251 MHz, P2, 114.83 W
1, 2026/09/15 09:44:56.395, 4, 16, 2820 MHz, 10251 MHz, P2, 105.82 W
0, 2026/09/15 09:44:56.595, 4, 16, 2835 MHz, 10251 MHz, P2, 114.83 W
1, 2026/09/15 09:44:56.595, 4, 16, 2820 MHz, 10251 MHz, P2, 105.82 W
0, 2026/09/15 09:44:56.796, 4, 16, 2835 MHz, 10251 MHz, P2, 114.83 W
1, 2026/09/15 09:44:56.796, 4, 16, 2820 MHz, 10251 MHz, P2, 106.77 W
0, 2026/09/15 09:44:56.996, 4, 16, 2835 MHz, 10251 MHz, P2, 115.84 W
1, 2026/09/15 09:44:56.996, 4, 16, 2820 MHz, 10251 MHz, P2, 106.77 W
0, 2026/09/15 09:44:57.196, 4, 16, 2835 MHz, 10251 MHz, P2, 115.84 W
1, 2026/09/15 09:44:57.197, 4, 16, 2820 MHz, 10251 MHz, P2, 106.77 W
0, 2026/09/15 09:44:57.397, 4, 16, 2835 MHz, 10251 MHz, P2, 103.86 W
1, 2026/09/15 09:44:57.398, 4, 16, 2820 MHz, 10251 MHz, P2, 97.63 W
0, 2026/09/15 09:44:57.599, 4, 16, 2835 MHz, 10251 MHz, P2, 103.86 W
1, 2026/09/15 09:44:57.600, 4, 16, 2820 MHz, 10251 MHz, P2, 97.63 W
0, 2026/09/15 09:44:57.800, 4, 16, 2835 MHz, 10251 MHz, P2, 103.86 W
1, 2026/09/15 09:44:57.800, 4, 16, 2820 MHz, 10501 MHz, P0, 87.42 W
0, 2026/09/15 09:44:58.000, 4, 16, 2835 MHz, 10501 MHz, P0, 91.51 W
1, 2026/09/15 09:44:58.000, 4, 16, 2820 MHz, 10501 MHz, P0, 87.42 W
