# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:44:12+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=47
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
1, 2026/09/15 09:44:16.926, 4, 16, 2820 MHz, 10251 MHz, P2, 105.89 W
0, 2026/09/15 09:44:17.127, 4, 16, 2835 MHz, 10251 MHz, P2, 114.40 W
1, 2026/09/15 09:44:17.127, 4, 16, 2820 MHz, 10251 MHz, P2, 105.89 W
0, 2026/09/15 09:44:17.327, 4, 16, 2835 MHz, 10251 MHz, P2, 114.40 W
1, 2026/09/15 09:44:17.327, 4, 16, 2820 MHz, 10251 MHz, P2, 105.85 W
0, 2026/09/15 09:44:17.528, 4, 16, 2835 MHz, 10251 MHz, P2, 114.68 W
1, 2026/09/15 09:44:17.528, 4, 16, 2820 MHz, 10251 MHz, P2, 105.85 W
0, 2026/09/15 09:44:17.728, 4, 16, 2835 MHz, 10251 MHz, P2, 114.68 W
1, 2026/09/15 09:44:17.728, 4, 16, 2820 MHz, 10251 MHz, P2, 105.85 W
0, 2026/09/15 09:44:17.928, 4, 16, 2835 MHz, 10251 MHz, P2, 114.68 W
1, 2026/09/15 09:44:17.929, 4, 16, 2820 MHz, 10251 MHz, P2, 106.17 W
0, 2026/09/15 09:44:18.129, 4, 16, 2835 MHz, 10251 MHz, P2, 114.68 W
1, 2026/09/15 09:44:18.129, 4, 16, 2820 MHz, 10251 MHz, P2, 106.17 W
0, 2026/09/15 09:44:18.329, 4, 16, 2835 MHz, 10251 MHz, P2, 114.68 W
1, 2026/09/15 09:44:18.329, 4, 16, 2820 MHz, 10251 MHz, P2, 106.18 W
0, 2026/09/15 09:44:18.530, 4, 16, 2835 MHz, 10251 MHz, P2, 115.18 W
1, 2026/09/15 09:44:18.530, 4, 16, 2820 MHz, 10251 MHz, P2, 106.18 W
0, 2026/09/15 09:44:18.730, 4, 16, 2835 MHz, 10251 MHz, P2, 115.18 W
1, 2026/09/15 09:44:18.730, 4, 16, 2820 MHz, 10251 MHz, P2, 106.18 W
0, 2026/09/15 09:44:18.930, 4, 16, 2835 MHz, 10251 MHz, P2, 115.97 W
1, 2026/09/15 09:44:18.930, 4, 16, 2820 MHz, 10251 MHz, P2, 106.53 W
0, 2026/09/15 09:44:19.131, 4, 16, 2835 MHz, 10251 MHz, P2, 115.97 W
1, 2026/09/15 09:44:19.131, 4, 16, 2820 MHz, 10251 MHz, P2, 106.53 W
0, 2026/09/15 09:44:19.331, 4, 16, 2835 MHz, 10251 MHz, P2, 115.97 W
1, 2026/09/15 09:44:19.331, 4, 16, 2820 MHz, 10251 MHz, P2, 106.73 W
0, 2026/09/15 09:44:19.531, 4, 16, 2835 MHz, 10251 MHz, P2, 116.72 W
1, 2026/09/15 09:44:19.532, 4, 16, 2820 MHz, 10251 MHz, P2, 106.73 W
0, 2026/09/15 09:44:19.732, 4, 16, 2835 MHz, 10251 MHz, P2, 116.72 W
1, 2026/09/15 09:44:19.732, 4, 16, 2820 MHz, 10251 MHz, P2, 106.73 W
0, 2026/09/15 09:44:19.932, 4, 16, 2835 MHz, 10251 MHz, P2, 115.79 W
1, 2026/09/15 09:44:19.932, 4, 16, 2820 MHz, 10251 MHz, P2, 106.07 W
0, 2026/09/15 09:44:20.133, 4, 16, 2835 MHz, 10251 MHz, P2, 115.79 W
1, 2026/09/15 09:44:20.133, 4, 16, 2820 MHz, 10251 MHz, P2, 106.07 W
0, 2026/09/15 09:44:20.333, 4, 16, 2835 MHz, 10251 MHz, P2, 116.97 W
1, 2026/09/15 09:44:20.333, 4, 16, 2820 MHz, 10251 MHz, P2, 106.88 W
0, 2026/09/15 09:44:20.533, 4, 16, 2835 MHz, 10251 MHz, P2, 116.97 W
1, 2026/09/15 09:44:20.534, 4, 16, 2820 MHz, 10251 MHz, P2, 106.88 W
0, 2026/09/15 09:44:20.734, 4, 16, 2835 MHz, 10251 MHz, P2, 116.97 W
1, 2026/09/15 09:44:20.734, 4, 16, 2820 MHz, 10251 MHz, P2, 106.88 W
0, 2026/09/15 09:44:20.934, 4, 16, 2835 MHz, 10251 MHz, P2, 117.07 W
1, 2026/09/15 09:44:20.934, 4, 16, 2820 MHz, 10251 MHz, P2, 107.51 W
0, 2026/09/15 09:44:21.135, 4, 16, 2835 MHz, 10251 MHz, P2, 117.07 W
1, 2026/09/15 09:44:21.135, 4, 16, 2820 MHz, 10251 MHz, P2, 107.51 W
0, 2026/09/15 09:44:21.335, 4, 16, 2835 MHz, 10251 MHz, P2, 116.13 W
1, 2026/09/15 09:44:21.335, 4, 16, 2820 MHz, 10251 MHz, P2, 107.47 W
0, 2026/09/15 09:44:21.535, 4, 16, 2835 MHz, 10251 MHz, P2, 116.13 W
1, 2026/09/15 09:44:21.535, 4, 16, 2820 MHz, 10251 MHz, P2, 107.47 W
0, 2026/09/15 09:44:21.736, 4, 16, 2835 MHz, 10251 MHz, P2, 116.13 W
1, 2026/09/15 09:44:21.736, 4, 16, 2820 MHz, 10251 MHz, P2, 107.47 W
0, 2026/09/15 09:44:21.936, 4, 16, 2835 MHz, 10251 MHz, P2, 115.22 W
1, 2026/09/15 09:44:21.936, 4, 16, 2820 MHz, 10251 MHz, P2, 105.99 W
0, 2026/09/15 09:44:22.136, 4, 16, 2835 MHz, 10251 MHz, P2, 115.22 W
1, 2026/09/15 09:44:22.137, 4, 16, 2820 MHz, 10251 MHz, P2, 105.99 W
0, 2026/09/15 09:44:22.337, 4, 16, 2835 MHz, 10251 MHz, P2, 112.81 W
1, 2026/09/15 09:44:22.337, 4, 16, 2820 MHz, 10251 MHz, P2, 106.29 W
0, 2026/09/15 09:44:22.537, 4, 16, 2835 MHz, 10251 MHz, P2, 112.81 W
1, 2026/09/15 09:44:22.537, 4, 16, 2820 MHz, 10251 MHz, P2, 106.29 W
0, 2026/09/15 09:44:22.738, 4, 16, 2835 MHz, 10251 MHz, P2, 112.81 W
1, 2026/09/15 09:44:22.738, 4, 16, 2820 MHz, 10251 MHz, P2, 106.29 W
0, 2026/09/15 09:44:22.939, 4, 16, 2835 MHz, 10251 MHz, P2, 100.24 W
1, 2026/09/15 09:44:22.984, 4, 16, 2820 MHz, 10501 MHz, P0, 94.54 W
0, 2026/09/15 09:44:23.188, 4, 16, 2835 MHz, 10251 MHz, P2, 100.24 W
1, 2026/09/15 09:44:23.188, 4, 16, 2820 MHz, 10501 MHz, P0, 94.54 W
0, 2026/09/15 09:44:23.388, 4, 16, 2835 MHz, 10501 MHz, P0, 87.99 W
1, 2026/09/15 09:44:23.389, 4, 16, 2820 MHz, 10501 MHz, P0, 83.02 W
