# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:45:09+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=52
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
1, 2026/09/15 09:45:17.392, 4, 16, 2820 MHz, 10251 MHz, P2, 105.71 W
0, 2026/09/15 09:45:17.592, 4, 16, 2835 MHz, 10251 MHz, P2, 115.27 W
1, 2026/09/15 09:45:17.593, 4, 16, 2820 MHz, 10251 MHz, P2, 105.71 W
0, 2026/09/15 09:45:17.793, 4, 16, 2835 MHz, 10251 MHz, P2, 115.27 W
1, 2026/09/15 09:45:17.793, 4, 16, 2820 MHz, 10251 MHz, P2, 105.74 W
0, 2026/09/15 09:45:17.993, 4, 16, 2835 MHz, 10251 MHz, P2, 116.18 W
1, 2026/09/15 09:45:17.993, 4, 16, 2820 MHz, 10251 MHz, P2, 105.74 W
0, 2026/09/15 09:45:18.194, 4, 16, 2835 MHz, 10251 MHz, P2, 116.18 W
1, 2026/09/15 09:45:18.194, 4, 16, 2820 MHz, 10251 MHz, P2, 105.74 W
0, 2026/09/15 09:45:18.394, 4, 16, 2835 MHz, 10251 MHz, P2, 116.94 W
1, 2026/09/15 09:45:18.394, 4, 16, 2820 MHz, 10251 MHz, P2, 107.92 W
0, 2026/09/15 09:45:18.594, 4, 16, 2835 MHz, 10251 MHz, P2, 116.94 W
1, 2026/09/15 09:45:18.595, 4, 16, 2820 MHz, 10251 MHz, P2, 107.92 W
0, 2026/09/15 09:45:18.795, 4, 16, 2835 MHz, 10251 MHz, P2, 116.94 W
1, 2026/09/15 09:45:18.795, 4, 16, 2820 MHz, 10251 MHz, P2, 108.02 W
0, 2026/09/15 09:45:18.995, 4, 16, 2835 MHz, 10251 MHz, P2, 116.90 W
1, 2026/09/15 09:45:18.995, 4, 16, 2820 MHz, 10251 MHz, P2, 108.02 W
0, 2026/09/15 09:45:19.196, 4, 16, 2835 MHz, 10251 MHz, P2, 116.90 W
1, 2026/09/15 09:45:19.196, 4, 16, 2820 MHz, 10251 MHz, P2, 108.02 W
0, 2026/09/15 09:45:19.396, 4, 16, 2835 MHz, 10251 MHz, P2, 114.64 W
1, 2026/09/15 09:45:19.396, 4, 16, 2820 MHz, 10251 MHz, P2, 105.84 W
0, 2026/09/15 09:45:19.596, 4, 16, 2835 MHz, 10251 MHz, P2, 114.64 W
1, 2026/09/15 09:45:19.597, 4, 16, 2820 MHz, 10251 MHz, P2, 105.84 W
0, 2026/09/15 09:45:19.797, 4, 16, 2835 MHz, 10251 MHz, P2, 114.64 W
1, 2026/09/15 09:45:19.797, 4, 16, 2820 MHz, 10251 MHz, P2, 105.55 W
0, 2026/09/15 09:45:19.997, 4, 16, 2835 MHz, 10251 MHz, P2, 114.25 W
1, 2026/09/15 09:45:19.997, 4, 16, 2820 MHz, 10251 MHz, P2, 105.55 W
0, 2026/09/15 09:45:20.198, 4, 16, 2835 MHz, 10251 MHz, P2, 114.25 W
1, 2026/09/15 09:45:20.198, 4, 16, 2820 MHz, 10251 MHz, P2, 105.55 W
0, 2026/09/15 09:45:20.398, 4, 16, 2835 MHz, 10251 MHz, P2, 106.61 W
1, 2026/09/15 09:45:20.398, 4, 16, 2820 MHz, 10251 MHz, P2, 100.84 W
0, 2026/09/15 09:45:20.599, 4, 16, 2835 MHz, 10251 MHz, P2, 106.61 W
1, 2026/09/15 09:45:20.599, 4, 16, 2820 MHz, 10251 MHz, P2, 100.84 W
0, 2026/09/15 09:45:20.799, 4, 16, 2835 MHz, 10251 MHz, P2, 106.61 W
1, 2026/09/15 09:45:20.799, 4, 16, 2820 MHz, 10501 MHz, P0, 90.55 W
0, 2026/09/15 09:45:20.999, 4, 16, 2835 MHz, 10501 MHz, P0, 95.44 W
1, 2026/09/15 09:45:21.000, 4, 16, 2820 MHz, 10501 MHz, P0, 90.55 W
0, 2026/09/15 09:45:21.200, 4, 16, 2835 MHz, 10501 MHz, P0, 95.44 W
1, 2026/09/15 09:45:21.200, 4, 16, 2820 MHz, 10501 MHz, P0, 90.55 W
