# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:46:22+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=59
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:46:22.623, 4, 16, 2835 MHz, 10501 MHz, P0, 95.38 W
1, 2026/09/15 09:46:22.629, 4, 16, 2820 MHz, 10501 MHz, P0, 87.14 W
0, 2026/09/15 09:46:22.834, 4, 16, 2835 MHz, 10501 MHz, P0, 95.38 W
1, 2026/09/15 09:46:22.834, 4, 16, 2820 MHz, 10501 MHz, P0, 79.10 W
0, 2026/09/15 09:46:23.034, 4, 16, 2835 MHz, 10501 MHz, P0, 88.06 W
1, 2026/09/15 09:46:23.034, 4, 16, 2820 MHz, 10501 MHz, P0, 79.10 W
0, 2026/09/15 09:46:23.235, 4, 16, 2835 MHz, 10501 MHz, P0, 88.06 W
1, 2026/09/15 09:46:23.249, 4, 16, 2820 MHz, 10501 MHz, P0, 79.10 W
0, 2026/09/15 09:46:23.449, 4, 16, 2520 MHz, 10501 MHz, P2, 84.84 W
1, 2026/09/15 09:46:23.450, 2, 16, 735 MHz, 810 MHz, P5, 75.04 W
0, 2026/09/15 09:46:23.650, 4, 16, 2520 MHz, 10501 MHz, P2, 84.84 W
1, 2026/09/15 09:46:23.650, 2, 16, 735 MHz, 810 MHz, P5, 75.04 W
0, 2026/09/15 09:46:23.850, 4, 16, 2520 MHz, 10251 MHz, P2, 75.40 W
1, 2026/09/15 09:46:23.850, 4, 16, 2520 MHz, 10251 MHz, P2, 65.53 W
0, 2026/09/15 09:46:24.051, 4, 16, 2520 MHz, 10251 MHz, P2, 75.40 W
1, 2026/09/15 09:46:24.051, 4, 16, 2520 MHz, 10251 MHz, P2, 65.53 W
0, 2026/09/15 09:46:24.251, 4, 16, 2520 MHz, 10251 MHz, P2, 75.40 W
1, 2026/09/15 09:46:24.251, 4, 16, 2520 MHz, 10251 MHz, P2, 65.53 W
0, 2026/09/15 09:46:24.451, 4, 16, 2835 MHz, 10251 MHz, P2, 69.83 W
1, 2026/09/15 09:46:24.451, 4, 16, 2820 MHz, 10251 MHz, P2, 62.81 W
0, 2026/09/15 09:46:24.652, 4, 16, 2835 MHz, 10251 MHz, P2, 69.83 W
1, 2026/09/15 09:46:24.652, 4, 16, 2820 MHz, 10251 MHz, P2, 62.81 W
0, 2026/09/15 09:46:24.852, 4, 16, 2835 MHz, 10251 MHz, P2, 89.89 W
1, 2026/09/15 09:46:24.852, 4, 16, 2820 MHz, 10251 MHz, P2, 85.34 W
0, 2026/09/15 09:46:25.052, 4, 16, 2835 MHz, 10251 MHz, P2, 89.89 W
1, 2026/09/15 09:46:25.052, 4, 16, 2820 MHz, 10251 MHz, P2, 85.34 W
0, 2026/09/15 09:46:25.253, 4, 16, 2835 MHz, 10251 MHz, P2, 89.89 W
1, 2026/09/15 09:46:25.253, 4, 16, 2820 MHz, 10251 MHz, P2, 85.34 W
0, 2026/09/15 09:46:25.453, 4, 16, 2835 MHz, 10251 MHz, P2, 110.82 W
1, 2026/09/15 09:46:25.454, 4, 16, 2820 MHz, 10251 MHz, P2, 102.21 W
0, 2026/09/15 09:46:25.654, 4, 16, 2835 MHz, 10251 MHz, P2, 110.82 W
1, 2026/09/15 09:46:25.654, 4, 16, 2820 MHz, 10251 MHz, P2, 102.21 W
0, 2026/09/15 09:46:25.854, 4, 16, 2835 MHz, 10251 MHz, P2, 116.41 W
