# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:40:56+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=28
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
1, 2026/09/15 09:41:04.076, 4, 16, 2820 MHz, 10251 MHz, P2, 107.78 W
0, 2026/09/15 09:41:04.276, 4, 16, 2835 MHz, 10251 MHz, P2, 117.12 W
1, 2026/09/15 09:41:04.277, 4, 16, 2820 MHz, 10251 MHz, P2, 108.68 W
0, 2026/09/15 09:41:04.477, 4, 16, 2835 MHz, 10251 MHz, P2, 117.34 W
1, 2026/09/15 09:41:04.477, 4, 16, 2820 MHz, 10251 MHz, P2, 108.68 W
0, 2026/09/15 09:41:04.677, 4, 16, 2835 MHz, 10251 MHz, P2, 117.34 W
1, 2026/09/15 09:41:04.677, 4, 16, 2820 MHz, 10251 MHz, P2, 108.68 W
0, 2026/09/15 09:41:04.877, 4, 16, 2835 MHz, 10251 MHz, P2, 116.34 W
1, 2026/09/15 09:41:04.878, 4, 16, 2820 MHz, 10251 MHz, P2, 107.52 W
0, 2026/09/15 09:41:05.078, 4, 16, 2835 MHz, 10251 MHz, P2, 116.34 W
1, 2026/09/15 09:41:05.078, 4, 16, 2820 MHz, 10251 MHz, P2, 107.52 W
0, 2026/09/15 09:41:05.278, 4, 16, 2835 MHz, 10251 MHz, P2, 116.34 W
1, 2026/09/15 09:41:05.278, 4, 16, 2820 MHz, 10251 MHz, P2, 106.30 W
0, 2026/09/15 09:41:05.478, 4, 16, 2835 MHz, 10251 MHz, P2, 116.78 W
1, 2026/09/15 09:41:05.478, 4, 16, 2820 MHz, 10251 MHz, P2, 106.30 W
0, 2026/09/15 09:41:05.679, 4, 16, 2835 MHz, 10251 MHz, P2, 116.78 W
1, 2026/09/15 09:41:05.679, 4, 16, 2820 MHz, 10251 MHz, P2, 106.30 W
0, 2026/09/15 09:41:05.879, 4, 16, 2835 MHz, 10251 MHz, P2, 103.62 W
1, 2026/09/15 09:41:05.879, 4, 16, 2820 MHz, 10251 MHz, P2, 97.57 W
0, 2026/09/15 09:41:06.079, 4, 16, 2835 MHz, 10251 MHz, P2, 103.62 W
1, 2026/09/15 09:41:06.080, 4, 16, 2820 MHz, 10251 MHz, P2, 97.57 W
0, 2026/09/15 09:41:06.280, 4, 16, 2835 MHz, 10251 MHz, P2, 103.62 W
1, 2026/09/15 09:41:06.280, 4, 16, 2820 MHz, 10501 MHz, P0, 86.69 W
0, 2026/09/15 09:41:06.480, 4, 16, 2835 MHz, 10501 MHz, P0, 90.14 W
1, 2026/09/15 09:41:06.480, 4, 16, 2820 MHz, 10501 MHz, P0, 86.69 W
