# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:35:23+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=4
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:35:23.344, 4, 16, 2835 MHz, 10501 MHz, P0, 83.90 W
1, 2026/09/15 09:35:23.351, 4, 16, 2820 MHz, 10501 MHz, P0, 79.65 W
0, 2026/09/15 09:35:23.556, 4, 16, 2835 MHz, 10501 MHz, P0, 83.90 W
1, 2026/09/15 09:35:23.556, 4, 16, 2820 MHz, 10501 MHz, P0, 79.65 W
0, 2026/09/15 09:35:23.756, 4, 16, 2835 MHz, 10501 MHz, P0, 83.90 W
1, 2026/09/15 09:35:23.757, 4, 16, 2820 MHz, 10501 MHz, P0, 78.42 W
0, 2026/09/15 09:35:23.957, 4, 16, 2835 MHz, 10501 MHz, P0, 83.44 W
1, 2026/09/15 09:35:23.957, 4, 16, 2820 MHz, 10501 MHz, P0, 78.42 W
0, 2026/09/15 09:35:24.158, 4, 16, 2835 MHz, 10501 MHz, P0, 83.44 W
1, 2026/09/15 09:35:24.158, 4, 16, 2820 MHz, 10501 MHz, P0, 78.42 W
0, 2026/09/15 09:35:24.358, 4, 16, 2520 MHz, 10251 MHz, P2, 80.50 W
1, 2026/09/15 09:35:24.358, 4, 16, 2520 MHz, 10251 MHz, P2, 76.53 W
0, 2026/09/15 09:35:24.559, 4, 16, 2520 MHz, 10251 MHz, P2, 80.50 W
1, 2026/09/15 09:35:24.559, 4, 16, 2520 MHz, 10251 MHz, P2, 76.53 W
0, 2026/09/15 09:35:24.759, 4, 16, 2520 MHz, 10251 MHz, P2, 74.15 W
1, 2026/09/15 09:35:24.759, 4, 16, 2520 MHz, 10251 MHz, P2, 70.40 W
0, 2026/09/15 09:35:24.959, 4, 16, 2520 MHz, 10251 MHz, P2, 74.15 W
1, 2026/09/15 09:35:24.960, 4, 16, 2520 MHz, 10251 MHz, P2, 70.40 W
0, 2026/09/15 09:35:25.160, 4, 16, 2520 MHz, 10251 MHz, P2, 74.15 W
1, 2026/09/15 09:35:25.160, 4, 16, 2520 MHz, 10251 MHz, P2, 70.40 W
0, 2026/09/15 09:35:25.360, 4, 16, 2835 MHz, 10251 MHz, P2, 72.31 W
1, 2026/09/15 09:35:25.361, 4, 16, 2820 MHz, 10251 MHz, P2, 70.49 W
0, 2026/09/15 09:35:25.561, 4, 16, 2835 MHz, 10251 MHz, P2, 72.31 W
1, 2026/09/15 09:35:25.561, 4, 16, 2820 MHz, 10251 MHz, P2, 70.49 W
0, 2026/09/15 09:35:25.761, 4, 16, 2835 MHz, 10251 MHz, P2, 90.57 W
1, 2026/09/15 09:35:25.761, 4, 16, 2820 MHz, 10251 MHz, P2, 86.22 W
0, 2026/09/15 09:35:25.962, 4, 16, 2835 MHz, 10251 MHz, P2, 90.57 W
1, 2026/09/15 09:35:25.962, 4, 16, 2820 MHz, 10251 MHz, P2, 86.22 W
0, 2026/09/15 09:35:26.162, 4, 16, 2835 MHz, 10251 MHz, P2, 90.57 W
1, 2026/09/15 09:35:26.162, 4, 16, 2820 MHz, 10251 MHz, P2, 86.22 W
0, 2026/09/15 09:35:26.362, 4, 16, 2835 MHz, 10251 MHz, P2, 105.98 W
1, 2026/09/15 09:35:26.365, 4, 16, 2820 MHz, 10251 MHz, P2, 99.76 W
0, 2026/09/15 09:35:26.565, 4, 16, 2835 MHz, 10251 MHz, P2, 105.98 W
1, 2026/09/15 09:35:26.565, 4, 16, 2820 MHz, 10251 MHz, P2, 99.76 W
