# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:45:21+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=53
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:45:21.630, 4, 16, 2835 MHz, 10501 MHz, P0, 87.28 W
1, 2026/09/15 09:45:21.635, 4, 16, 2820 MHz, 10501 MHz, P0, 80.67 W
0, 2026/09/15 09:45:21.839, 4, 16, 2835 MHz, 10501 MHz, P0, 87.28 W
1, 2026/09/15 09:45:21.839, 4, 16, 2820 MHz, 10501 MHz, P0, 79.11 W
0, 2026/09/15 09:45:22.039, 2, 16, 2835 MHz, 10501 MHz, P5, 86.77 W
1, 2026/09/15 09:45:22.039, 4, 16, 2820 MHz, 10501 MHz, P0, 79.11 W
0, 2026/09/15 09:45:22.239, 2, 16, 2835 MHz, 10501 MHz, P5, 86.77 W
1, 2026/09/15 09:45:22.244, 4, 16, 2820 MHz, 10501 MHz, P0, 79.11 W
0, 2026/09/15 09:45:22.445, 4, 16, 2520 MHz, 10501 MHz, P0, 62.27 W
1, 2026/09/15 09:45:22.445, 2, 16, 795 MHz, 810 MHz, P5, 69.52 W
0, 2026/09/15 09:45:22.645, 4, 16, 2520 MHz, 10501 MHz, P0, 62.27 W
1, 2026/09/15 09:45:22.646, 2, 16, 795 MHz, 810 MHz, P5, 69.52 W
0, 2026/09/15 09:45:22.846, 4, 16, 2520 MHz, 10251 MHz, P2, 55.97 W
1, 2026/09/15 09:45:22.846, 4, 16, 2520 MHz, 10251 MHz, P2, 57.44 W
0, 2026/09/15 09:45:23.046, 4, 16, 2520 MHz, 10251 MHz, P2, 55.97 W
1, 2026/09/15 09:45:23.046, 4, 16, 2520 MHz, 10251 MHz, P2, 57.44 W
0, 2026/09/15 09:45:23.247, 4, 16, 2520 MHz, 10251 MHz, P2, 55.97 W
1, 2026/09/15 09:45:23.247, 4, 16, 2520 MHz, 10251 MHz, P2, 57.44 W
0, 2026/09/15 09:45:23.447, 4, 16, 2835 MHz, 10251 MHz, P2, 68.77 W
1, 2026/09/15 09:45:23.447, 4, 16, 2820 MHz, 10251 MHz, P2, 65.86 W
0, 2026/09/15 09:45:23.647, 4, 16, 2835 MHz, 10251 MHz, P2, 68.77 W
1, 2026/09/15 09:45:23.647, 4, 16, 2820 MHz, 10251 MHz, P2, 65.86 W
0, 2026/09/15 09:45:23.848, 4, 16, 2835 MHz, 10251 MHz, P2, 88.90 W
1, 2026/09/15 09:45:23.848, 4, 16, 2820 MHz, 10251 MHz, P2, 84.76 W
0, 2026/09/15 09:45:24.048, 4, 16, 2835 MHz, 10251 MHz, P2, 88.90 W
1, 2026/09/15 09:45:24.048, 4, 16, 2820 MHz, 10251 MHz, P2, 84.76 W
0, 2026/09/15 09:45:24.248, 4, 16, 2835 MHz, 10251 MHz, P2, 88.90 W
1, 2026/09/15 09:45:24.248, 4, 16, 2820 MHz, 10251 MHz, P2, 84.76 W
0, 2026/09/15 09:45:24.449, 4, 16, 2835 MHz, 10251 MHz, P2, 108.84 W
1, 2026/09/15 09:45:24.449, 4, 16, 2820 MHz, 10251 MHz, P2, 98.66 W
0, 2026/09/15 09:45:24.649, 4, 16, 2835 MHz, 10251 MHz, P2, 108.84 W
1, 2026/09/15 09:45:24.649, 4, 16, 2820 MHz, 10251 MHz, P2, 98.66 W
0, 2026/09/15 09:45:24.849, 4, 16, 2835 MHz, 10251 MHz, P2, 112.54 W
1, 2026/09/15 09:45:24.850, 4, 16, 2820 MHz, 10251 MHz, P2, 104.84 W
0, 2026/09/15 09:45:25.050, 4, 16, 2835 MHz, 10251 MHz, P2, 112.54 W
1, 2026/09/15 09:45:25.050, 4, 16, 2820 MHz, 10251 MHz, P2, 104.84 W
0, 2026/09/15 09:45:25.250, 4, 16, 2835 MHz, 10251 MHz, P2, 112.54 W
1, 2026/09/15 09:45:25.250, 4, 16, 2820 MHz, 10251 MHz, P2, 104.84 W
0, 2026/09/15 09:45:25.451, 4, 16, 2835 MHz, 10251 MHz, P2, 113.50 W
1, 2026/09/15 09:45:25.451, 4, 16, 2820 MHz, 10251 MHz, P2, 105.70 W
0, 2026/09/15 09:45:25.651, 4, 16, 2835 MHz, 10251 MHz, P2, 113.50 W
1, 2026/09/15 09:45:25.651, 4, 16, 2820 MHz, 10251 MHz, P2, 105.70 W
0, 2026/09/15 09:45:25.851, 4, 16, 2835 MHz, 10251 MHz, P2, 114.15 W
1, 2026/09/15 09:45:25.852, 4, 16, 2820 MHz, 10251 MHz, P2, 106.05 W
0, 2026/09/15 09:45:26.052, 4, 16, 2835 MHz, 10251 MHz, P2, 114.15 W
1, 2026/09/15 09:45:26.052, 4, 16, 2820 MHz, 10251 MHz, P2, 106.05 W
0, 2026/09/15 09:45:26.252, 4, 16, 2835 MHz, 10251 MHz, P2, 114.15 W
1, 2026/09/15 09:45:26.252, 4, 16, 2820 MHz, 10251 MHz, P2, 106.05 W
0, 2026/09/15 09:45:26.453, 4, 16, 2835 MHz, 10251 MHz, P2, 114.47 W
1, 2026/09/15 09:45:26.453, 4, 16, 2820 MHz, 10251 MHz, P2, 106.09 W
0, 2026/09/15 09:45:26.653, 4, 16, 2835 MHz, 10251 MHz, P2, 114.47 W
1, 2026/09/15 09:45:26.653, 4, 16, 2820 MHz, 10251 MHz, P2, 106.09 W
0, 2026/09/15 09:45:26.853, 4, 16, 2835 MHz, 10251 MHz, P2, 115.02 W
1, 2026/09/15 09:45:26.853, 4, 16, 2820 MHz, 10251 MHz, P2, 106.36 W
0, 2026/09/15 09:45:27.054, 4, 16, 2835 MHz, 10251 MHz, P2, 115.02 W
1, 2026/09/15 09:45:27.054, 4, 16, 2820 MHz, 10251 MHz, P2, 106.36 W
0, 2026/09/15 09:45:27.254, 4, 16, 2835 MHz, 10251 MHz, P2, 115.02 W
1, 2026/09/15 09:45:27.254, 4, 16, 2820 MHz, 10251 MHz, P2, 106.36 W
0, 2026/09/15 09:45:27.454, 4, 16, 2835 MHz, 10251 MHz, P2, 115.00 W
1, 2026/09/15 09:45:27.455, 4, 16, 2820 MHz, 10251 MHz, P2, 106.30 W
0, 2026/09/15 09:45:27.655, 4, 16, 2835 MHz, 10251 MHz, P2, 115.00 W
1, 2026/09/15 09:45:27.655, 4, 16, 2820 MHz, 10251 MHz, P2, 106.30 W
0, 2026/09/15 09:45:27.855, 4, 16, 2835 MHz, 10251 MHz, P2, 115.61 W
1, 2026/09/15 09:45:27.855, 4, 16, 2820 MHz, 10251 MHz, P2, 106.87 W
0, 2026/09/15 09:45:28.056, 4, 16, 2835 MHz, 10251 MHz, P2, 115.61 W
1, 2026/09/15 09:45:28.056, 4, 16, 2820 MHz, 10251 MHz, P2, 106.87 W
0, 2026/09/15 09:45:28.256, 4, 16, 2835 MHz, 10251 MHz, P2, 115.61 W
1, 2026/09/15 09:45:28.256, 4, 16, 2820 MHz, 10251 MHz, P2, 106.87 W
0, 2026/09/15 09:45:28.456, 4, 16, 2835 MHz, 10251 MHz, P2, 116.37 W
1, 2026/09/15 09:45:28.456, 4, 16, 2820 MHz, 10251 MHz, P2, 107.13 W
0, 2026/09/15 09:45:28.657, 4, 16, 2835 MHz, 10251 MHz, P2, 116.37 W
1, 2026/09/15 09:45:28.657, 4, 16, 2820 MHz, 10251 MHz, P2, 107.13 W
0, 2026/09/15 09:45:28.857, 4, 16, 2835 MHz, 10251 MHz, P2, 116.16 W
1, 2026/09/15 09:45:28.857, 4, 16, 2820 MHz, 10251 MHz, P2, 106.34 W
0, 2026/09/15 09:45:29.057, 4, 16, 2835 MHz, 10251 MHz, P2, 116.16 W
1, 2026/09/15 09:45:29.058, 4, 16, 2820 MHz, 10251 MHz, P2, 106.34 W
0, 2026/09/15 09:45:29.258, 4, 16, 2835 MHz, 10251 MHz, P2, 116.16 W
1, 2026/09/15 09:45:29.258, 4, 16, 2820 MHz, 10251 MHz, P2, 106.34 W
0, 2026/09/15 09:45:29.458, 4, 16, 2835 MHz, 10251 MHz, P2, 116.48 W
1, 2026/09/15 09:45:29.458, 4, 16, 2820 MHz, 10251 MHz, P2, 106.31 W
0, 2026/09/15 09:45:29.659, 4, 16, 2835 MHz, 10251 MHz, P2, 116.48 W
1, 2026/09/15 09:45:29.659, 4, 16, 2820 MHz, 10251 MHz, P2, 106.31 W
0, 2026/09/15 09:45:29.859, 4, 16, 2835 MHz, 10251 MHz, P2, 117.80 W
1, 2026/09/15 09:45:29.859, 4, 16, 2820 MHz, 10251 MHz, P2, 107.58 W
0, 2026/09/15 09:45:30.059, 4, 16, 2835 MHz, 10251 MHz, P2, 117.80 W
1, 2026/09/15 09:45:30.059, 4, 16, 2820 MHz, 10251 MHz, P2, 107.58 W
0, 2026/09/15 09:45:30.260, 4, 16, 2835 MHz, 10251 MHz, P2, 117.80 W
1, 2026/09/15 09:45:30.260, 4, 16, 2820 MHz, 10251 MHz, P2, 107.58 W
0, 2026/09/15 09:45:30.460, 4, 16, 2835 MHz, 10251 MHz, P2, 117.49 W
1, 2026/09/15 09:45:30.460, 4, 16, 2820 MHz, 10251 MHz, P2, 107.60 W
0, 2026/09/15 09:45:30.660, 4, 16, 2835 MHz, 10251 MHz, P2, 117.49 W
1, 2026/09/15 09:45:30.661, 4, 16, 2820 MHz, 10251 MHz, P2, 107.60 W
0, 2026/09/15 09:45:30.861, 4, 16, 2835 MHz, 10251 MHz, P2, 116.05 W
1, 2026/09/15 09:45:30.861, 4, 16, 2820 MHz, 10251 MHz, P2, 106.34 W
0, 2026/09/15 09:45:31.061, 4, 16, 2835 MHz, 10251 MHz, P2, 116.05 W
1, 2026/09/15 09:45:31.061, 4, 16, 2820 MHz, 10251 MHz, P2, 106.34 W
0, 2026/09/15 09:45:31.261, 4, 16, 2835 MHz, 10251 MHz, P2, 116.05 W
1, 2026/09/15 09:45:31.262, 4, 16, 2820 MHz, 10251 MHz, P2, 106.34 W
0, 2026/09/15 09:45:31.462, 4, 16, 2835 MHz, 10251 MHz, P2, 116.62 W
1, 2026/09/15 09:45:31.462, 4, 16, 2820 MHz, 10251 MHz, P2, 107.05 W
0, 2026/09/15 09:45:31.662, 4, 16, 2835 MHz, 10251 MHz, P2, 116.62 W
1, 2026/09/15 09:45:31.663, 4, 16, 2820 MHz, 10251 MHz, P2, 107.05 W
0, 2026/09/15 09:45:31.863, 4, 16, 2835 MHz, 10501 MHz, P0, 106.71 W
1, 2026/09/15 09:45:31.863, 4, 16, 2820 MHz, 10501 MHz, P0, 98.20 W
0, 2026/09/15 09:45:32.063, 4, 16, 2835 MHz, 10501 MHz, P0, 106.71 W
1, 2026/09/15 09:45:32.063, 4, 16, 2820 MHz, 10501 MHz, P0, 98.20 W
0, 2026/09/15 09:45:32.264, 4, 16, 2835 MHz, 10501 MHz, P0, 106.71 W
1, 2026/09/15 09:45:32.264, 4, 16, 2820 MHz, 10501 MHz, P0, 98.20 W
