# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:45:53+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=56
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:45:53.327, 4, 16, 2835 MHz, 10501 MHz, P0, 95.15 W
1, 2026/09/15 09:45:53.333, 4, 16, 2820 MHz, 10501 MHz, P0, 80.59 W
0, 2026/09/15 09:45:53.538, 4, 16, 2835 MHz, 10501 MHz, P0, 88.20 W
1, 2026/09/15 09:45:53.538, 4, 16, 2820 MHz, 10501 MHz, P0, 80.59 W
0, 2026/09/15 09:45:53.738, 4, 16, 2835 MHz, 10501 MHz, P0, 88.20 W
1, 2026/09/15 09:45:53.738, 4, 16, 2820 MHz, 10501 MHz, P0, 80.59 W
0, 2026/09/15 09:45:53.938, 2, 16, 690 MHz, 810 MHz, P5, 85.88 W
1, 2026/09/15 09:45:53.950, 4, 16, 2820 MHz, 10501 MHz, P0, 79.36 W
0, 2026/09/15 09:45:54.150, 2, 16, 690 MHz, 810 MHz, P5, 85.88 W
1, 2026/09/15 09:45:54.151, 4, 16, 2820 MHz, 10501 MHz, P0, 79.36 W
0, 2026/09/15 09:45:54.351, 4, 16, 2520 MHz, 10251 MHz, P2, 74.14 W
1, 2026/09/15 09:45:54.351, 4, 16, 2520 MHz, 10251 MHz, P2, 72.61 W
0, 2026/09/15 09:45:54.551, 4, 16, 2520 MHz, 10251 MHz, P2, 74.14 W
1, 2026/09/15 09:45:54.551, 4, 16, 2520 MHz, 10251 MHz, P2, 72.61 W
0, 2026/09/15 09:45:54.751, 4, 16, 2520 MHz, 10251 MHz, P2, 74.14 W
1, 2026/09/15 09:45:54.752, 4, 16, 2520 MHz, 10251 MHz, P2, 72.61 W
0, 2026/09/15 09:45:54.952, 4, 16, 2520 MHz, 10251 MHz, P2, 69.78 W
1, 2026/09/15 09:45:54.952, 4, 16, 2520 MHz, 10251 MHz, P2, 69.12 W
0, 2026/09/15 09:45:55.153, 4, 16, 2520 MHz, 10251 MHz, P2, 69.78 W
1, 2026/09/15 09:45:55.153, 4, 16, 2520 MHz, 10251 MHz, P2, 69.12 W
0, 2026/09/15 09:45:55.353, 4, 16, 2835 MHz, 10251 MHz, P2, 79.12 W
1, 2026/09/15 09:45:55.353, 4, 16, 2820 MHz, 10251 MHz, P2, 75.76 W
0, 2026/09/15 09:45:55.553, 4, 16, 2835 MHz, 10251 MHz, P2, 79.12 W
1, 2026/09/15 09:45:55.553, 4, 16, 2820 MHz, 10251 MHz, P2, 75.76 W
0, 2026/09/15 09:45:55.754, 4, 16, 2835 MHz, 10251 MHz, P2, 79.12 W
