# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:39:35+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=20
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:39:35.162, 4, 16, 2835 MHz, 10501 MHz, P0, 91.90 W
1, 2026/09/15 09:39:35.168, 4, 16, 2820 MHz, 10501 MHz, P0, 87.03 W
0, 2026/09/15 09:39:35.373, 4, 16, 2835 MHz, 10501 MHz, P0, 84.06 W
1, 2026/09/15 09:39:35.373, 4, 16, 2820 MHz, 10501 MHz, P0, 79.10 W
0, 2026/09/15 09:39:35.573, 4, 16, 2835 MHz, 10501 MHz, P0, 84.06 W
1, 2026/09/15 09:39:35.573, 4, 16, 2820 MHz, 10501 MHz, P0, 79.10 W
0, 2026/09/15 09:39:35.773, 4, 16, 2835 MHz, 10501 MHz, P0, 84.06 W
1, 2026/09/15 09:39:35.784, 2, 16, 690 MHz, 810 MHz, P5, 79.11 W
0, 2026/09/15 09:39:35.985, 4, 16, 2520 MHz, 10501 MHz, P0, 83.46 W
1, 2026/09/15 09:39:35.985, 2, 16, 690 MHz, 810 MHz, P5, 79.11 W
0, 2026/09/15 09:39:36.186, 4, 16, 2520 MHz, 10501 MHz, P0, 83.46 W
1, 2026/09/15 09:39:36.186, 2, 16, 690 MHz, 810 MHz, P5, 79.11 W
0, 2026/09/15 09:39:36.387, 4, 16, 2520 MHz, 10251 MHz, P2, 75.79 W
1, 2026/09/15 09:39:36.387, 4, 16, 2520 MHz, 10251 MHz, P2, 66.01 W
0, 2026/09/15 09:39:36.587, 4, 16, 2520 MHz, 10251 MHz, P2, 75.79 W
1, 2026/09/15 09:39:36.587, 4, 16, 2520 MHz, 10251 MHz, P2, 66.01 W
0, 2026/09/15 09:39:36.787, 4, 16, 2520 MHz, 10251 MHz, P2, 75.79 W
1, 2026/09/15 09:39:36.788, 4, 16, 2820 MHz, 10251 MHz, P2, 64.62 W
0, 2026/09/15 09:39:36.988, 4, 16, 2640 MHz, 10251 MHz, P2, 68.12 W
1, 2026/09/15 09:39:36.988, 4, 16, 2820 MHz, 10251 MHz, P2, 64.62 W
0, 2026/09/15 09:39:37.188, 4, 16, 2640 MHz, 10251 MHz, P2, 68.12 W
1, 2026/09/15 09:39:37.188, 4, 16, 2820 MHz, 10251 MHz, P2, 64.62 W
0, 2026/09/15 09:39:37.389, 4, 16, 2835 MHz, 10251 MHz, P2, 79.55 W
1, 2026/09/15 09:39:37.389, 4, 16, 2820 MHz, 10251 MHz, P2, 80.31 W
0, 2026/09/15 09:39:37.589, 4, 16, 2835 MHz, 10251 MHz, P2, 79.55 W
1, 2026/09/15 09:39:37.589, 4, 16, 2820 MHz, 10251 MHz, P2, 80.31 W
0, 2026/09/15 09:39:37.789, 4, 16, 2835 MHz, 10251 MHz, P2, 79.55 W
1, 2026/09/15 09:39:37.790, 4, 16, 2820 MHz, 10251 MHz, P2, 98.43 W
0, 2026/09/15 09:39:37.990, 4, 16, 2835 MHz, 10251 MHz, P2, 99.51 W
1, 2026/09/15 09:39:37.990, 4, 16, 2820 MHz, 10251 MHz, P2, 98.43 W
0, 2026/09/15 09:39:38.190, 4, 16, 2835 MHz, 10251 MHz, P2, 99.51 W
1, 2026/09/15 09:39:38.190, 4, 16, 2820 MHz, 10251 MHz, P2, 98.43 W
0, 2026/09/15 09:39:38.391, 4, 16, 2835 MHz, 10251 MHz, P2, 110.35 W
1, 2026/09/15 09:39:38.391, 4, 16, 2820 MHz, 10251 MHz, P2, 104.58 W
0, 2026/09/15 09:39:38.591, 4, 16, 2835 MHz, 10251 MHz, P2, 110.35 W
1, 2026/09/15 09:39:38.591, 4, 16, 2820 MHz, 10251 MHz, P2, 104.58 W
0, 2026/09/15 09:39:38.791, 4, 16, 2835 MHz, 10251 MHz, P2, 112.16 W
1, 2026/09/15 09:39:38.792, 4, 16, 2820 MHz, 10251 MHz, P2, 106.04 W
0, 2026/09/15 09:39:38.992, 4, 16, 2835 MHz, 10251 MHz, P2, 112.16 W
1, 2026/09/15 09:39:38.992, 4, 16, 2820 MHz, 10251 MHz, P2, 106.04 W
0, 2026/09/15 09:39:39.192, 4, 16, 2835 MHz, 10251 MHz, P2, 112.16 W
1, 2026/09/15 09:39:39.192, 4, 16, 2820 MHz, 10251 MHz, P2, 106.04 W
0, 2026/09/15 09:39:39.393, 4, 16, 2835 MHz, 10251 MHz, P2, 112.65 W
1, 2026/09/15 09:39:39.393, 4, 16, 2820 MHz, 10251 MHz, P2, 106.73 W
0, 2026/09/15 09:39:39.593, 4, 16, 2835 MHz, 10251 MHz, P2, 112.65 W
