# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T02:53:48+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixA dtype=half round=4
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
1, 2026/09/15 02:53:51.928, 4, 16, 2820 MHz, 10251 MHz, P2, 102.52 W
0, 2026/09/15 02:53:52.128, 4, 16, 2835 MHz, 10251 MHz, P2, 113.64 W
1, 2026/09/15 02:53:52.128, 4, 16, 2820 MHz, 10251 MHz, P2, 104.70 W
0, 2026/09/15 02:53:52.328, 4, 16, 2835 MHz, 10251 MHz, P2, 113.64 W
1, 2026/09/15 02:53:52.329, 4, 16, 2820 MHz, 10251 MHz, P2, 104.70 W
0, 2026/09/15 02:53:52.529, 4, 16, 2835 MHz, 10251 MHz, P2, 113.64 W
1, 2026/09/15 02:53:52.529, 4, 16, 2820 MHz, 10251 MHz, P2, 105.86 W
0, 2026/09/15 02:53:52.729, 4, 16, 2835 MHz, 10251 MHz, P2, 114.42 W
1, 2026/09/15 02:53:52.729, 4, 16, 2820 MHz, 10251 MHz, P2, 105.86 W
0, 2026/09/15 02:53:52.929, 4, 16, 2835 MHz, 10251 MHz, P2, 114.42 W
1, 2026/09/15 02:53:52.930, 4, 16, 2820 MHz, 10251 MHz, P2, 105.86 W
0, 2026/09/15 02:53:53.130, 4, 16, 2835 MHz, 10251 MHz, P2, 114.58 W
1, 2026/09/15 02:53:53.130, 4, 16, 2820 MHz, 10251 MHz, P2, 106.03 W
0, 2026/09/15 02:53:53.330, 4, 16, 2835 MHz, 10251 MHz, P2, 114.58 W
1, 2026/09/15 02:53:53.330, 4, 16, 2820 MHz, 10251 MHz, P2, 106.03 W
0, 2026/09/15 02:53:53.531, 4, 16, 2835 MHz, 10251 MHz, P2, 114.58 W
1, 2026/09/15 02:53:53.531, 4, 16, 2820 MHz, 10251 MHz, P2, 106.69 W
0, 2026/09/15 02:53:53.731, 4, 16, 2835 MHz, 10251 MHz, P2, 115.27 W
1, 2026/09/15 02:53:53.731, 4, 16, 2820 MHz, 10251 MHz, P2, 106.69 W
0, 2026/09/15 02:53:53.931, 4, 16, 2835 MHz, 10251 MHz, P2, 115.27 W
1, 2026/09/15 02:53:53.932, 4, 16, 2820 MHz, 10251 MHz, P2, 106.69 W
0, 2026/09/15 02:53:54.132, 4, 16, 2835 MHz, 10251 MHz, P2, 115.21 W
1, 2026/09/15 02:53:54.132, 4, 16, 2820 MHz, 10251 MHz, P2, 106.32 W
0, 2026/09/15 02:53:54.332, 4, 16, 2835 MHz, 10251 MHz, P2, 115.21 W
1, 2026/09/15 02:53:54.332, 4, 16, 2820 MHz, 10251 MHz, P2, 106.32 W
0, 2026/09/15 02:53:54.533, 4, 16, 2835 MHz, 10251 MHz, P2, 115.21 W
1, 2026/09/15 02:53:54.533, 4, 16, 2820 MHz, 10251 MHz, P2, 107.54 W
0, 2026/09/15 02:53:54.733, 4, 16, 2835 MHz, 10251 MHz, P2, 115.74 W
1, 2026/09/15 02:53:54.733, 4, 16, 2820 MHz, 10251 MHz, P2, 107.54 W
0, 2026/09/15 02:53:54.933, 4, 16, 2835 MHz, 10251 MHz, P2, 115.74 W
1, 2026/09/15 02:53:54.933, 4, 16, 2820 MHz, 10251 MHz, P2, 107.54 W
0, 2026/09/15 02:53:55.134, 4, 16, 2835 MHz, 10251 MHz, P2, 116.02 W
1, 2026/09/15 02:53:55.134, 4, 16, 2820 MHz, 10251 MHz, P2, 106.89 W
0, 2026/09/15 02:53:55.334, 4, 16, 2835 MHz, 10251 MHz, P2, 116.02 W
1, 2026/09/15 02:53:55.334, 4, 16, 2820 MHz, 10251 MHz, P2, 106.89 W
0, 2026/09/15 02:53:55.534, 4, 16, 2835 MHz, 10251 MHz, P2, 116.02 W
1, 2026/09/15 02:53:55.535, 4, 16, 2820 MHz, 10251 MHz, P2, 105.60 W
0, 2026/09/15 02:53:55.735, 4, 16, 2835 MHz, 10251 MHz, P2, 114.88 W
1, 2026/09/15 02:53:55.735, 4, 16, 2820 MHz, 10251 MHz, P2, 105.60 W
0, 2026/09/15 02:53:55.935, 4, 16, 2835 MHz, 10251 MHz, P2, 114.88 W
1, 2026/09/15 02:53:55.935, 4, 16, 2820 MHz, 10251 MHz, P2, 105.60 W
0, 2026/09/15 02:53:56.135, 4, 16, 2835 MHz, 10251 MHz, P2, 114.92 W
1, 2026/09/15 02:53:56.136, 4, 16, 2820 MHz, 10251 MHz, P2, 105.84 W
0, 2026/09/15 02:53:56.336, 4, 16, 2835 MHz, 10251 MHz, P2, 114.92 W
1, 2026/09/15 02:53:56.336, 4, 16, 2820 MHz, 10251 MHz, P2, 105.84 W
0, 2026/09/15 02:53:56.536, 4, 16, 2835 MHz, 10251 MHz, P2, 114.92 W
1, 2026/09/15 02:53:56.536, 4, 16, 2820 MHz, 10251 MHz, P2, 107.73 W
0, 2026/09/15 02:53:56.737, 4, 16, 2835 MHz, 10251 MHz, P2, 117.00 W
1, 2026/09/15 02:53:56.737, 4, 16, 2820 MHz, 10251 MHz, P2, 107.73 W
0, 2026/09/15 02:53:56.937, 4, 16, 2835 MHz, 10251 MHz, P2, 117.00 W
1, 2026/09/15 02:53:56.937, 4, 16, 2820 MHz, 10251 MHz, P2, 107.73 W
0, 2026/09/15 02:53:57.137, 4, 16, 2835 MHz, 10251 MHz, P2, 117.01 W
1, 2026/09/15 02:53:57.138, 4, 16, 2820 MHz, 10251 MHz, P2, 107.50 W
0, 2026/09/15 02:53:57.338, 4, 16, 2835 MHz, 10251 MHz, P2, 117.01 W
1, 2026/09/15 02:53:57.338, 4, 16, 2820 MHz, 10251 MHz, P2, 107.50 W
0, 2026/09/15 02:53:57.538, 4, 16, 2835 MHz, 10251 MHz, P2, 117.01 W
1, 2026/09/15 02:53:57.538, 4, 16, 2820 MHz, 10251 MHz, P2, 105.32 W
0, 2026/09/15 02:53:57.739, 4, 16, 2835 MHz, 10251 MHz, P2, 115.04 W
1, 2026/09/15 02:53:57.739, 4, 16, 2820 MHz, 10251 MHz, P2, 105.32 W
0, 2026/09/15 02:53:57.939, 4, 16, 2835 MHz, 10251 MHz, P2, 115.04 W
1, 2026/09/15 02:53:57.939, 4, 16, 2820 MHz, 10251 MHz, P2, 105.32 W
0, 2026/09/15 02:53:58.139, 4, 16, 2835 MHz, 10251 MHz, P2, 115.76 W
1, 2026/09/15 02:53:58.140, 4, 16, 2820 MHz, 10251 MHz, P2, 104.97 W
0, 2026/09/15 02:53:58.340, 4, 16, 2835 MHz, 10251 MHz, P2, 115.76 W
1, 2026/09/15 02:53:58.340, 4, 16, 2820 MHz, 10251 MHz, P2, 104.97 W
0, 2026/09/15 02:53:58.540, 4, 16, 2835 MHz, 10251 MHz, P2, 115.76 W
1, 2026/09/15 02:53:58.540, 4, 16, 2820 MHz, 10251 MHz, P0, 98.24 W
0, 2026/09/15 02:53:58.741, 4, 16, 2835 MHz, 10251 MHz, P2, 104.69 W
1, 2026/09/15 02:53:58.741, 4, 16, 2820 MHz, 10251 MHz, P0, 98.24 W
0, 2026/09/15 02:53:58.941, 4, 16, 2835 MHz, 10251 MHz, P2, 104.69 W
1, 2026/09/15 02:53:58.941, 4, 16, 2820 MHz, 10251 MHz, P0, 98.24 W
0, 2026/09/15 02:53:59.142, 4, 16, 2835 MHz, 10501 MHz, P0, 93.17 W
1, 2026/09/15 02:53:59.142, 4, 16, 2820 MHz, 10501 MHz, P0, 88.08 W
