# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:40:06+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=23
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:40:06.445, 4, 16, 2835 MHz, 10501 MHz, P0, 86.44 W
1, 2026/09/15 09:40:06.451, 4, 16, 2820 MHz, 10501 MHz, P0, 80.66 W
0, 2026/09/15 09:40:06.655, 4, 16, 2835 MHz, 10501 MHz, P0, 86.44 W
1, 2026/09/15 09:40:06.655, 4, 16, 2820 MHz, 10501 MHz, P0, 80.66 W
0, 2026/09/15 09:40:06.856, 2, 16, 2835 MHz, 10501 MHz, P5, 85.78 W
1, 2026/09/15 09:40:06.856, 4, 16, 2820 MHz, 10501 MHz, P0, 79.05 W
0, 2026/09/15 09:40:07.056, 2, 16, 2835 MHz, 10501 MHz, P5, 85.78 W
1, 2026/09/15 09:40:07.084, 4, 16, 2820 MHz, 10501 MHz, P0, 79.05 W
0, 2026/09/15 09:40:07.284, 2, 16, 2835 MHz, 10501 MHz, P5, 85.78 W
1, 2026/09/15 09:40:07.284, 4, 16, 2520 MHz, 10501 MHz, P0, 66.42 W
0, 2026/09/15 09:40:07.484, 4, 16, 2520 MHz, 10251 MHz, P2, 61.51 W
1, 2026/09/15 09:40:07.484, 4, 16, 2520 MHz, 10501 MHz, P0, 66.42 W
0, 2026/09/15 09:40:07.685, 4, 16, 2520 MHz, 10251 MHz, P2, 61.51 W
1, 2026/09/15 09:40:07.686, 4, 16, 2520 MHz, 10501 MHz, P0, 66.42 W
0, 2026/09/15 09:40:07.886, 4, 16, 2520 MHz, 10251 MHz, P2, 57.41 W
1, 2026/09/15 09:40:07.887, 4, 16, 2520 MHz, 10251 MHz, P2, 61.59 W
