# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:36:21+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=3
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:36:21.459, 4, 16, 2835 MHz, 10501 MHz, P0, 82.85 W
1, 2026/09/15 09:36:21.465, 4, 16, 2820 MHz, 10501 MHz, P0, 79.60 W
0, 2026/09/15 09:36:21.670, 4, 16, 2835 MHz, 10501 MHz, P0, 82.85 W
1, 2026/09/15 09:36:21.670, 4, 16, 2820 MHz, 10501 MHz, P0, 79.60 W
0, 2026/09/15 09:36:21.871, 4, 16, 2835 MHz, 10501 MHz, P0, 82.31 W
1, 2026/09/15 09:36:21.871, 4, 16, 2820 MHz, 10501 MHz, P0, 78.41 W
0, 2026/09/15 09:36:22.071, 4, 16, 2835 MHz, 10501 MHz, P0, 82.31 W
1, 2026/09/15 09:36:22.092, 4, 16, 2820 MHz, 10501 MHz, P0, 78.41 W
0, 2026/09/15 09:36:22.292, 4, 16, 2520 MHz, 10251 MHz, P2, 64.74 W
1, 2026/09/15 09:36:22.293, 4, 16, 2520 MHz, 10501 MHz, P0, 69.81 W
0, 2026/09/15 09:36:22.493, 4, 16, 2520 MHz, 10251 MHz, P2, 64.74 W
1, 2026/09/15 09:36:22.493, 4, 16, 2520 MHz, 10501 MHz, P0, 69.81 W
0, 2026/09/15 09:36:22.693, 4, 16, 2520 MHz, 10251 MHz, P2, 64.74 W
1, 2026/09/15 09:36:22.694, 4, 16, 2520 MHz, 10501 MHz, P0, 69.81 W
0, 2026/09/15 09:36:22.894, 4, 16, 2520 MHz, 10251 MHz, P2, 58.72 W
1, 2026/09/15 09:36:22.894, 4, 16, 2520 MHz, 10251 MHz, P2, 61.03 W
0, 2026/09/15 09:36:23.094, 4, 16, 2520 MHz, 10251 MHz, P2, 58.72 W
1, 2026/09/15 09:36:23.095, 4, 16, 2520 MHz, 10251 MHz, P2, 61.03 W
0, 2026/09/15 09:36:23.295, 4, 16, 2835 MHz, 10251 MHz, P2, 69.11 W
1, 2026/09/15 09:36:23.295, 4, 16, 2820 MHz, 10251 MHz, P2, 60.86 W
0, 2026/09/15 09:36:23.495, 4, 16, 2835 MHz, 10251 MHz, P2, 69.11 W
1, 2026/09/15 09:36:23.495, 4, 16, 2820 MHz, 10251 MHz, P2, 60.86 W
0, 2026/09/15 09:36:23.696, 4, 16, 2835 MHz, 10251 MHz, P2, 69.11 W
1, 2026/09/15 09:36:23.696, 4, 16, 2820 MHz, 10251 MHz, P2, 60.86 W
0, 2026/09/15 09:36:23.896, 4, 16, 2835 MHz, 10251 MHz, P2, 86.39 W
1, 2026/09/15 09:36:23.896, 4, 16, 2820 MHz, 10251 MHz, P2, 79.34 W
0, 2026/09/15 09:36:24.096, 4, 16, 2835 MHz, 10251 MHz, P2, 86.39 W
1, 2026/09/15 09:36:24.097, 4, 16, 2820 MHz, 10251 MHz, P2, 79.34 W
0, 2026/09/15 09:36:24.297, 4, 16, 2835 MHz, 10251 MHz, P2, 103.97 W
1, 2026/09/15 09:36:24.297, 4, 16, 2820 MHz, 10251 MHz, P2, 95.76 W
0, 2026/09/15 09:36:24.497, 4, 16, 2835 MHz, 10251 MHz, P2, 103.97 W
1, 2026/09/15 09:36:24.498, 4, 16, 2820 MHz, 10251 MHz, P2, 95.76 W
0, 2026/09/15 09:36:24.698, 4, 16, 2835 MHz, 10251 MHz, P2, 103.97 W
1, 2026/09/15 09:36:24.698, 4, 16, 2820 MHz, 10251 MHz, P2, 95.76 W
0, 2026/09/15 09:36:24.898, 4, 16, 2835 MHz, 10251 MHz, P2, 109.31 W
1, 2026/09/15 09:36:24.898, 4, 16, 2820 MHz, 10251 MHz, P2, 103.05 W
0, 2026/09/15 09:36:25.099, 4, 16, 2835 MHz, 10251 MHz, P2, 109.31 W
1, 2026/09/15 09:36:25.099, 4, 16, 2820 MHz, 10251 MHz, P2, 103.05 W
0, 2026/09/15 09:36:25.299, 4, 16, 2835 MHz, 10251 MHz, P2, 110.28 W
1, 2026/09/15 09:36:25.299, 4, 16, 2820 MHz, 10251 MHz, P2, 104.44 W
0, 2026/09/15 09:36:25.499, 4, 16, 2835 MHz, 10251 MHz, P2, 110.28 W
1, 2026/09/15 09:36:25.500, 4, 16, 2820 MHz, 10251 MHz, P2, 104.44 W
0, 2026/09/15 09:36:25.700, 4, 16, 2835 MHz, 10251 MHz, P2, 110.28 W
1, 2026/09/15 09:36:25.700, 4, 16, 2820 MHz, 10251 MHz, P2, 104.44 W
0, 2026/09/15 09:36:25.900, 4, 16, 2835 MHz, 10251 MHz, P2, 110.54 W
1, 2026/09/15 09:36:25.901, 4, 16, 2820 MHz, 10251 MHz, P2, 104.77 W
0, 2026/09/15 09:36:26.101, 4, 16, 2835 MHz, 10251 MHz, P2, 110.54 W
1, 2026/09/15 09:36:26.101, 4, 16, 2820 MHz, 10251 MHz, P2, 104.77 W
0, 2026/09/15 09:36:26.301, 4, 16, 2835 MHz, 10251 MHz, P2, 111.03 W
1, 2026/09/15 09:36:26.301, 4, 16, 2820 MHz, 10251 MHz, P2, 105.28 W
0, 2026/09/15 09:36:26.502, 4, 16, 2835 MHz, 10251 MHz, P2, 111.03 W
