# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:43:04+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=41
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:43:04.526, 4, 16, 2835 MHz, 10501 MHz, P0, 88.24 W
1, 2026/09/15 09:43:04.532, 4, 16, 2820 MHz, 10501 MHz, P0, 80.65 W
0, 2026/09/15 09:43:04.736, 4, 16, 2835 MHz, 10501 MHz, P0, 88.24 W
1, 2026/09/15 09:43:04.737, 4, 16, 2820 MHz, 10501 MHz, P0, 80.65 W
0, 2026/09/15 09:43:04.937, 4, 16, 2835 MHz, 10501 MHz, P0, 87.88 W
1, 2026/09/15 09:43:04.937, 4, 16, 2820 MHz, 10501 MHz, P0, 79.16 W
0, 2026/09/15 09:43:05.137, 4, 16, 2835 MHz, 10501 MHz, P0, 87.88 W
1, 2026/09/15 09:43:05.159, 4, 16, 2820 MHz, 10501 MHz, P0, 79.16 W
0, 2026/09/15 09:43:05.359, 4, 16, 2520 MHz, 10251 MHz, P2, 70.59 W
1, 2026/09/15 09:43:05.359, 4, 16, 690 MHz, 810 MHz, P0, 69.51 W
0, 2026/09/15 09:43:05.559, 4, 16, 2520 MHz, 10251 MHz, P2, 70.59 W
1, 2026/09/15 09:43:05.560, 4, 16, 690 MHz, 810 MHz, P0, 69.51 W
0, 2026/09/15 09:43:05.760, 4, 16, 2520 MHz, 10251 MHz, P2, 70.59 W
1, 2026/09/15 09:43:05.760, 4, 16, 690 MHz, 810 MHz, P0, 69.51 W
0, 2026/09/15 09:43:05.960, 4, 16, 2520 MHz, 10251 MHz, P2, 63.04 W
1, 2026/09/15 09:43:05.960, 4, 16, 2520 MHz, 10251 MHz, P2, 61.72 W
0, 2026/09/15 09:43:06.160, 4, 16, 2520 MHz, 10251 MHz, P2, 63.04 W
1, 2026/09/15 09:43:06.161, 4, 16, 2520 MHz, 10251 MHz, P2, 61.72 W
0, 2026/09/15 09:43:06.361, 4, 16, 2835 MHz, 10251 MHz, P2, 68.50 W
1, 2026/09/15 09:43:06.361, 4, 16, 2820 MHz, 10251 MHz, P2, 66.19 W
0, 2026/09/15 09:43:06.561, 4, 16, 2835 MHz, 10251 MHz, P2, 68.50 W
1, 2026/09/15 09:43:06.561, 4, 16, 2820 MHz, 10251 MHz, P2, 66.19 W
0, 2026/09/15 09:43:06.762, 4, 16, 2835 MHz, 10251 MHz, P2, 68.50 W
1, 2026/09/15 09:43:06.762, 4, 16, 2820 MHz, 10251 MHz, P2, 66.19 W
0, 2026/09/15 09:43:06.962, 4, 16, 2835 MHz, 10251 MHz, P2, 87.16 W
1, 2026/09/15 09:43:06.962, 4, 16, 2820 MHz, 10251 MHz, P2, 87.85 W
0, 2026/09/15 09:43:07.162, 4, 16, 2835 MHz, 10251 MHz, P2, 87.16 W
1, 2026/09/15 09:43:07.163, 4, 16, 2820 MHz, 10251 MHz, P2, 87.85 W
0, 2026/09/15 09:43:07.363, 4, 16, 2835 MHz, 10251 MHz, P2, 107.50 W
1, 2026/09/15 09:43:07.363, 4, 16, 2820 MHz, 10251 MHz, P2, 102.47 W
0, 2026/09/15 09:43:07.563, 4, 16, 2835 MHz, 10251 MHz, P2, 107.50 W
1, 2026/09/15 09:43:07.563, 4, 16, 2820 MHz, 10251 MHz, P2, 102.47 W
0, 2026/09/15 09:43:07.764, 4, 16, 2835 MHz, 10251 MHz, P2, 107.50 W
1, 2026/09/15 09:43:07.764, 4, 16, 2820 MHz, 10251 MHz, P2, 102.47 W
0, 2026/09/15 09:43:07.964, 4, 16, 2835 MHz, 10251 MHz, P2, 114.79 W
1, 2026/09/15 09:43:07.964, 4, 16, 2820 MHz, 10251 MHz, P2, 106.40 W
0, 2026/09/15 09:43:08.164, 4, 16, 2835 MHz, 10251 MHz, P2, 114.79 W
1, 2026/09/15 09:43:08.165, 4, 16, 2820 MHz, 10251 MHz, P2, 106.40 W
0, 2026/09/15 09:43:08.365, 4, 16, 2835 MHz, 10251 MHz, P2, 116.00 W
1, 2026/09/15 09:43:08.365, 4, 16, 2820 MHz, 10251 MHz, P2, 107.42 W
0, 2026/09/15 09:43:08.565, 4, 16, 2835 MHz, 10251 MHz, P2, 116.00 W
1, 2026/09/15 09:43:08.565, 4, 16, 2820 MHz, 10251 MHz, P2, 107.42 W
0, 2026/09/15 09:43:08.766, 4, 16, 2835 MHz, 10251 MHz, P2, 116.00 W
1, 2026/09/15 09:43:08.766, 4, 16, 2820 MHz, 10251 MHz, P2, 107.42 W
0, 2026/09/15 09:43:08.966, 4, 16, 2835 MHz, 10251 MHz, P2, 116.94 W
1, 2026/09/15 09:43:08.966, 4, 16, 2820 MHz, 10251 MHz, P2, 107.87 W
0, 2026/09/15 09:43:09.166, 4, 16, 2835 MHz, 10251 MHz, P2, 116.94 W
1, 2026/09/15 09:43:09.167, 4, 16, 2820 MHz, 10251 MHz, P2, 107.87 W
0, 2026/09/15 09:43:09.367, 4, 16, 2835 MHz, 10251 MHz, P2, 117.25 W
1, 2026/09/15 09:43:09.367, 4, 16, 2820 MHz, 10251 MHz, P2, 107.86 W
0, 2026/09/15 09:43:09.567, 4, 16, 2835 MHz, 10251 MHz, P2, 117.25 W
1, 2026/09/15 09:43:09.567, 4, 16, 2820 MHz, 10251 MHz, P2, 107.86 W
0, 2026/09/15 09:43:09.768, 4, 16, 2835 MHz, 10251 MHz, P2, 117.25 W
1, 2026/09/15 09:43:09.768, 4, 16, 2820 MHz, 10251 MHz, P2, 107.86 W
0, 2026/09/15 09:43:09.968, 4, 16, 2835 MHz, 10251 MHz, P2, 118.34 W
1, 2026/09/15 09:43:09.968, 4, 16, 2820 MHz, 10251 MHz, P2, 108.74 W
0, 2026/09/15 09:43:10.168, 4, 16, 2835 MHz, 10251 MHz, P2, 118.34 W
1, 2026/09/15 09:43:10.169, 4, 16, 2820 MHz, 10251 MHz, P2, 108.74 W
0, 2026/09/15 09:43:10.369, 4, 16, 2835 MHz, 10251 MHz, P2, 118.34 W
1, 2026/09/15 09:43:10.369, 4, 16, 2820 MHz, 10251 MHz, P2, 108.42 W
0, 2026/09/15 09:43:10.569, 4, 16, 2835 MHz, 10251 MHz, P2, 118.34 W
1, 2026/09/15 09:43:10.569, 4, 16, 2820 MHz, 10251 MHz, P2, 108.42 W
0, 2026/09/15 09:43:10.770, 4, 16, 2835 MHz, 10251 MHz, P2, 118.34 W
1, 2026/09/15 09:43:10.770, 4, 16, 2820 MHz, 10251 MHz, P2, 108.42 W
0, 2026/09/15 09:43:10.970, 4, 16, 2835 MHz, 10251 MHz, P2, 117.98 W
1, 2026/09/15 09:43:10.970, 4, 16, 2820 MHz, 10251 MHz, P2, 107.75 W
0, 2026/09/15 09:43:11.171, 4, 16, 2835 MHz, 10251 MHz, P2, 117.98 W
1, 2026/09/15 09:43:11.171, 4, 16, 2820 MHz, 10251 MHz, P2, 107.75 W
0, 2026/09/15 09:43:11.371, 4, 16, 2835 MHz, 10251 MHz, P2, 119.34 W
1, 2026/09/15 09:43:11.371, 4, 16, 2820 MHz, 10251 MHz, P2, 108.91 W
0, 2026/09/15 09:43:11.571, 4, 16, 2835 MHz, 10251 MHz, P2, 119.34 W
1, 2026/09/15 09:43:11.571, 4, 16, 2820 MHz, 10251 MHz, P2, 108.91 W
0, 2026/09/15 09:43:11.772, 4, 16, 2835 MHz, 10251 MHz, P2, 119.34 W
1, 2026/09/15 09:43:11.772, 4, 16, 2820 MHz, 10251 MHz, P2, 108.91 W
0, 2026/09/15 09:43:11.972, 4, 16, 2835 MHz, 10251 MHz, P2, 119.33 W
1, 2026/09/15 09:43:11.972, 4, 16, 2820 MHz, 10251 MHz, P2, 108.87 W
0, 2026/09/15 09:43:12.172, 4, 16, 2835 MHz, 10251 MHz, P2, 119.33 W
1, 2026/09/15 09:43:12.172, 4, 16, 2820 MHz, 10251 MHz, P2, 108.87 W
0, 2026/09/15 09:43:12.373, 4, 16, 2835 MHz, 10251 MHz, P2, 117.90 W
1, 2026/09/15 09:43:12.373, 4, 16, 2820 MHz, 10251 MHz, P2, 107.68 W
0, 2026/09/15 09:43:12.573, 4, 16, 2835 MHz, 10251 MHz, P2, 117.90 W
1, 2026/09/15 09:43:12.573, 4, 16, 2820 MHz, 10251 MHz, P2, 107.68 W
0, 2026/09/15 09:43:12.773, 4, 16, 2835 MHz, 10251 MHz, P2, 117.90 W
1, 2026/09/15 09:43:12.774, 4, 16, 2820 MHz, 10251 MHz, P2, 102.14 W
0, 2026/09/15 09:43:12.974, 4, 16, 2835 MHz, 10251 MHz, P2, 111.61 W
1, 2026/09/15 09:43:12.974, 4, 16, 2820 MHz, 10251 MHz, P2, 102.14 W
0, 2026/09/15 09:43:13.175, 4, 16, 2835 MHz, 10251 MHz, P2, 111.61 W
1, 2026/09/15 09:43:13.175, 4, 16, 2820 MHz, 10251 MHz, P2, 102.14 W
0, 2026/09/15 09:43:13.375, 4, 16, 2835 MHz, 10501 MHz, P0, 99.09 W
1, 2026/09/15 09:43:13.375, 4, 16, 2820 MHz, 10501 MHz, P0, 91.00 W
0, 2026/09/15 09:43:13.576, 4, 16, 2835 MHz, 10501 MHz, P0, 99.09 W
1, 2026/09/15 09:43:13.576, 4, 16, 2820 MHz, 10501 MHz, P0, 91.00 W
