# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:35:13+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=3
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
1, 2026/09/15 09:35:21.279, 4, 16, 2820 MHz, 10251 MHz, P2, 106.50 W
0, 2026/09/15 09:35:21.479, 4, 16, 2835 MHz, 10251 MHz, P2, 114.13 W
1, 2026/09/15 09:35:21.480, 4, 16, 2820 MHz, 10251 MHz, P2, 106.50 W
0, 2026/09/15 09:35:21.680, 4, 16, 2835 MHz, 10251 MHz, P2, 114.13 W
1, 2026/09/15 09:35:21.680, 4, 16, 2820 MHz, 10251 MHz, P2, 106.50 W
0, 2026/09/15 09:35:21.880, 4, 16, 2835 MHz, 10251 MHz, P2, 112.60 W
1, 2026/09/15 09:35:21.881, 4, 16, 2820 MHz, 10251 MHz, P2, 105.12 W
0, 2026/09/15 09:35:22.081, 4, 16, 2835 MHz, 10251 MHz, P2, 112.60 W
1, 2026/09/15 09:35:22.081, 4, 16, 2820 MHz, 10251 MHz, P2, 105.12 W
0, 2026/09/15 09:35:22.281, 4, 16, 2835 MHz, 10251 MHz, P2, 109.93 W
1, 2026/09/15 09:35:22.282, 4, 16, 2820 MHz, 10251 MHz, P2, 103.22 W
0, 2026/09/15 09:35:22.482, 4, 16, 2835 MHz, 10251 MHz, P2, 109.93 W
1, 2026/09/15 09:35:22.492, 4, 16, 2820 MHz, 10251 MHz, P2, 103.22 W
0, 2026/09/15 09:35:22.692, 4, 16, 2835 MHz, 10251 MHz, P2, 109.93 W
1, 2026/09/15 09:35:22.693, 4, 16, 2820 MHz, 10251 MHz, P2, 103.22 W
0, 2026/09/15 09:35:22.893, 4, 16, 2835 MHz, 10501 MHz, P0, 98.01 W
1, 2026/09/15 09:35:22.893, 4, 16, 2820 MHz, 10501 MHz, P0, 92.40 W
