# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:41:16+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=30
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:41:17.028, 4, 16, 2835 MHz, 10501 MHz, P0, 87.48 W
1, 2026/09/15 09:41:17.034, 4, 16, 2820 MHz, 10501 MHz, P0, 80.25 W
0, 2026/09/15 09:41:17.239, 4, 16, 2835 MHz, 10501 MHz, P0, 87.48 W
1, 2026/09/15 09:41:17.239, 4, 16, 2820 MHz, 10501 MHz, P0, 80.25 W
0, 2026/09/15 09:41:17.439, 4, 16, 2835 MHz, 10501 MHz, P0, 86.57 W
1, 2026/09/15 09:41:17.440, 4, 16, 2820 MHz, 10501 MHz, P0, 78.87 W
0, 2026/09/15 09:41:17.640, 4, 16, 2835 MHz, 10501 MHz, P0, 86.57 W
1, 2026/09/15 09:41:17.672, 4, 16, 2820 MHz, 10501 MHz, P0, 78.87 W
0, 2026/09/15 09:41:17.873, 4, 16, 2520 MHz, 10251 MHz, P2, 76.80 W
1, 2026/09/15 09:41:17.873, 2, 16, 645 MHz, 810 MHz, P5, 59.58 W
0, 2026/09/15 09:41:18.074, 4, 16, 2520 MHz, 10251 MHz, P2, 76.80 W
1, 2026/09/15 09:41:18.075, 2, 16, 645 MHz, 810 MHz, P5, 59.58 W
0, 2026/09/15 09:41:18.275, 4, 16, 2520 MHz, 10251 MHz, P2, 76.80 W
1, 2026/09/15 09:41:18.275, 4, 16, 2520 MHz, 10251 MHz, P2, 48.27 W
0, 2026/09/15 09:41:18.475, 4, 16, 2520 MHz, 10251 MHz, P2, 69.08 W
1, 2026/09/15 09:41:18.476, 4, 16, 2520 MHz, 10251 MHz, P2, 48.27 W
0, 2026/09/15 09:41:18.676, 4, 16, 2520 MHz, 10251 MHz, P2, 69.08 W
1, 2026/09/15 09:41:18.676, 4, 16, 2520 MHz, 10251 MHz, P2, 48.27 W
0, 2026/09/15 09:41:18.876, 4, 16, 2835 MHz, 10251 MHz, P2, 70.32 W
1, 2026/09/15 09:41:18.876, 4, 16, 2820 MHz, 10251 MHz, P2, 67.83 W
0, 2026/09/15 09:41:19.077, 4, 16, 2835 MHz, 10251 MHz, P2, 70.32 W
1, 2026/09/15 09:41:19.077, 4, 16, 2820 MHz, 10251 MHz, P2, 67.83 W
0, 2026/09/15 09:41:19.277, 4, 16, 2835 MHz, 10251 MHz, P2, 70.32 W
1, 2026/09/15 09:41:19.277, 4, 16, 2820 MHz, 10251 MHz, P2, 79.93 W
0, 2026/09/15 09:41:19.477, 4, 16, 2835 MHz, 10251 MHz, P2, 87.37 W
1, 2026/09/15 09:41:19.477, 4, 16, 2820 MHz, 10251 MHz, P2, 79.93 W
0, 2026/09/15 09:41:19.678, 4, 16, 2835 MHz, 10251 MHz, P2, 87.37 W
1, 2026/09/15 09:41:19.678, 4, 16, 2820 MHz, 10251 MHz, P2, 79.93 W
