# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:37:24+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=9
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:37:24.272, 4, 16, 2835 MHz, 10501 MHz, P0, 84.40 W
1, 2026/09/15 09:37:24.279, 4, 16, 2820 MHz, 10501 MHz, P0, 80.68 W
0, 2026/09/15 09:37:24.484, 4, 16, 2835 MHz, 10501 MHz, P0, 84.40 W
1, 2026/09/15 09:37:24.484, 4, 16, 2820 MHz, 10501 MHz, P0, 80.68 W
0, 2026/09/15 09:37:24.684, 4, 16, 2835 MHz, 10501 MHz, P0, 84.40 W
1, 2026/09/15 09:37:24.684, 4, 16, 2820 MHz, 10501 MHz, P0, 80.68 W
0, 2026/09/15 09:37:24.884, 4, 16, 2835 MHz, 10501 MHz, P0, 83.75 W
1, 2026/09/15 09:37:24.887, 4, 16, 2820 MHz, 10501 MHz, P0, 79.32 W
0, 2026/09/15 09:37:25.087, 4, 16, 2835 MHz, 10501 MHz, P0, 83.75 W
1, 2026/09/15 09:37:25.087, 4, 16, 2820 MHz, 10501 MHz, P0, 79.32 W
0, 2026/09/15 09:37:25.293, 4, 16, 2520 MHz, 10251 MHz, P2, 79.57 W
1, 2026/09/15 09:37:25.293, 4, 16, 2520 MHz, 10251 MHz, P2, 77.36 W
0, 2026/09/15 09:37:25.494, 4, 16, 2520 MHz, 10251 MHz, P2, 79.57 W
1, 2026/09/15 09:37:25.494, 4, 16, 2520 MHz, 10251 MHz, P2, 77.36 W
0, 2026/09/15 09:37:25.694, 4, 16, 2520 MHz, 10251 MHz, P2, 79.57 W
1, 2026/09/15 09:37:25.694, 4, 16, 2520 MHz, 10251 MHz, P2, 77.36 W
0, 2026/09/15 09:37:25.894, 4, 16, 2835 MHz, 10251 MHz, P2, 74.89 W
1, 2026/09/15 09:37:25.895, 4, 16, 2520 MHz, 10251 MHz, P2, 71.81 W
0, 2026/09/15 09:37:26.095, 4, 16, 2835 MHz, 10251 MHz, P2, 74.89 W
1, 2026/09/15 09:37:26.095, 4, 16, 2520 MHz, 10251 MHz, P2, 71.81 W
0, 2026/09/15 09:37:26.295, 4, 16, 2835 MHz, 10251 MHz, P2, 83.22 W
1, 2026/09/15 09:37:26.295, 4, 16, 2820 MHz, 10251 MHz, P2, 77.05 W
0, 2026/09/15 09:37:26.496, 4, 16, 2835 MHz, 10251 MHz, P2, 83.22 W
1, 2026/09/15 09:37:26.496, 4, 16, 2820 MHz, 10251 MHz, P2, 77.05 W
0, 2026/09/15 09:37:26.696, 4, 16, 2835 MHz, 10251 MHz, P2, 83.22 W
1, 2026/09/15 09:37:26.696, 4, 16, 2820 MHz, 10251 MHz, P2, 77.05 W
0, 2026/09/15 09:37:26.896, 4, 16, 2835 MHz, 10251 MHz, P2, 104.08 W
1, 2026/09/15 09:37:26.897, 4, 16, 2820 MHz, 10251 MHz, P2, 95.51 W
0, 2026/09/15 09:37:27.097, 4, 16, 2835 MHz, 10251 MHz, P2, 104.08 W
1, 2026/09/15 09:37:27.097, 4, 16, 2820 MHz, 10251 MHz, P2, 95.51 W
0, 2026/09/15 09:37:27.297, 4, 16, 2835 MHz, 10251 MHz, P2, 111.43 W
1, 2026/09/15 09:37:27.297, 4, 16, 2820 MHz, 10251 MHz, P2, 104.75 W
0, 2026/09/15 09:37:27.497, 4, 16, 2835 MHz, 10251 MHz, P2, 111.43 W
1, 2026/09/15 09:37:27.498, 4, 16, 2820 MHz, 10251 MHz, P2, 104.75 W
0, 2026/09/15 09:37:27.698, 4, 16, 2835 MHz, 10251 MHz, P2, 111.43 W
1, 2026/09/15 09:37:27.698, 4, 16, 2820 MHz, 10251 MHz, P2, 104.75 W
0, 2026/09/15 09:37:27.898, 4, 16, 2835 MHz, 10251 MHz, P2, 112.72 W
1, 2026/09/15 09:37:27.898, 4, 16, 2820 MHz, 10251 MHz, P2, 106.35 W
0, 2026/09/15 09:37:28.099, 4, 16, 2835 MHz, 10251 MHz, P2, 112.72 W
1, 2026/09/15 09:37:28.099, 4, 16, 2820 MHz, 10251 MHz, P2, 106.35 W
0, 2026/09/15 09:37:28.299, 4, 16, 2835 MHz, 10251 MHz, P2, 112.88 W
1, 2026/09/15 09:37:28.299, 4, 16, 2820 MHz, 10251 MHz, P2, 106.59 W
0, 2026/09/15 09:37:28.499, 4, 16, 2835 MHz, 10251 MHz, P2, 112.88 W
1, 2026/09/15 09:37:28.500, 4, 16, 2820 MHz, 10251 MHz, P2, 106.59 W
0, 2026/09/15 09:37:28.700, 4, 16, 2835 MHz, 10251 MHz, P2, 112.88 W
1, 2026/09/15 09:37:28.700, 4, 16, 2820 MHz, 10251 MHz, P2, 106.59 W
0, 2026/09/15 09:37:28.900, 4, 16, 2835 MHz, 10251 MHz, P2, 112.72 W
1, 2026/09/15 09:37:28.900, 4, 16, 2820 MHz, 10251 MHz, P2, 106.32 W
0, 2026/09/15 09:37:29.100, 4, 16, 2835 MHz, 10251 MHz, P2, 112.72 W
1, 2026/09/15 09:37:29.101, 4, 16, 2820 MHz, 10251 MHz, P2, 106.32 W
0, 2026/09/15 09:37:29.301, 4, 16, 2835 MHz, 10251 MHz, P2, 113.08 W
1, 2026/09/15 09:37:29.301, 4, 16, 2820 MHz, 10251 MHz, P2, 107.37 W
0, 2026/09/15 09:37:29.501, 4, 16, 2835 MHz, 10251 MHz, P2, 113.08 W
1, 2026/09/15 09:37:29.502, 4, 16, 2820 MHz, 10251 MHz, P2, 107.37 W
0, 2026/09/15 09:37:29.702, 4, 16, 2835 MHz, 10251 MHz, P2, 113.08 W
1, 2026/09/15 09:37:29.702, 4, 16, 2820 MHz, 10251 MHz, P2, 107.37 W
0, 2026/09/15 09:37:29.902, 4, 16, 2835 MHz, 10251 MHz, P2, 113.32 W
1, 2026/09/15 09:37:29.903, 4, 16, 2820 MHz, 10251 MHz, P2, 107.45 W
0, 2026/09/15 09:37:30.103, 4, 16, 2835 MHz, 10251 MHz, P2, 113.32 W
1, 2026/09/15 09:37:30.103, 4, 16, 2820 MHz, 10251 MHz, P2, 107.45 W
0, 2026/09/15 09:37:30.303, 4, 16, 2835 MHz, 10251 MHz, P2, 113.34 W
1, 2026/09/15 09:37:30.303, 4, 16, 2820 MHz, 10251 MHz, P2, 107.86 W
0, 2026/09/15 09:37:30.503, 4, 16, 2835 MHz, 10251 MHz, P2, 113.34 W
1, 2026/09/15 09:37:30.504, 4, 16, 2820 MHz, 10251 MHz, P2, 107.86 W
0, 2026/09/15 09:37:30.704, 4, 16, 2835 MHz, 10251 MHz, P2, 113.34 W
1, 2026/09/15 09:37:30.704, 4, 16, 2820 MHz, 10251 MHz, P2, 107.86 W
0, 2026/09/15 09:37:30.904, 4, 16, 2835 MHz, 10251 MHz, P2, 114.73 W
1, 2026/09/15 09:37:30.904, 4, 16, 2820 MHz, 10251 MHz, P2, 108.37 W
0, 2026/09/15 09:37:31.105, 4, 16, 2835 MHz, 10251 MHz, P2, 114.73 W
1, 2026/09/15 09:37:31.105, 4, 16, 2820 MHz, 10251 MHz, P2, 108.37 W
0, 2026/09/15 09:37:31.305, 4, 16, 2835 MHz, 10251 MHz, P2, 114.71 W
1, 2026/09/15 09:37:31.305, 4, 16, 2820 MHz, 10251 MHz, P2, 108.51 W
0, 2026/09/15 09:37:31.505, 4, 16, 2835 MHz, 10251 MHz, P2, 114.71 W
1, 2026/09/15 09:37:31.506, 4, 16, 2820 MHz, 10251 MHz, P2, 108.51 W
0, 2026/09/15 09:37:31.706, 4, 16, 2835 MHz, 10251 MHz, P2, 114.71 W
1, 2026/09/15 09:37:31.706, 4, 16, 2820 MHz, 10251 MHz, P2, 108.51 W
0, 2026/09/15 09:37:31.906, 4, 16, 2835 MHz, 10251 MHz, P2, 113.90 W
1, 2026/09/15 09:37:31.907, 4, 16, 2820 MHz, 10251 MHz, P2, 107.79 W
0, 2026/09/15 09:37:32.107, 4, 16, 2835 MHz, 10251 MHz, P2, 113.90 W
1, 2026/09/15 09:37:32.107, 4, 16, 2820 MHz, 10251 MHz, P2, 107.79 W
0, 2026/09/15 09:37:32.308, 4, 16, 2835 MHz, 10251 MHz, P2, 108.72 W
1, 2026/09/15 09:37:32.308, 4, 16, 2820 MHz, 10251 MHz, P2, 105.44 W
0, 2026/09/15 09:37:32.508, 4, 16, 2835 MHz, 10251 MHz, P2, 108.72 W
1, 2026/09/15 09:37:32.508, 4, 16, 2820 MHz, 10251 MHz, P2, 105.44 W
0, 2026/09/15 09:37:32.709, 4, 16, 2835 MHz, 10251 MHz, P2, 108.72 W
1, 2026/09/15 09:37:32.709, 4, 16, 2820 MHz, 10251 MHz, P2, 105.44 W
0, 2026/09/15 09:37:32.910, 4, 16, 2835 MHz, 10251 MHz, P2, 95.05 W
1, 2026/09/15 09:37:32.910, 4, 16, 2820 MHz, 10501 MHz, P0, 93.20 W
0, 2026/09/15 09:37:33.111, 4, 16, 2835 MHz, 10251 MHz, P2, 95.05 W
1, 2026/09/15 09:37:33.111, 4, 16, 2820 MHz, 10501 MHz, P0, 93.20 W
0, 2026/09/15 09:37:33.311, 4, 16, 2835 MHz, 10501 MHz, P0, 83.65 W
1, 2026/09/15 09:37:33.311, 4, 16, 2820 MHz, 10501 MHz, P0, 80.61 W
