# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:43:51+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=45
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:43:51.135, 4, 16, 2835 MHz, 10501 MHz, P0, 91.24 W
1, 2026/09/15 09:43:51.141, 4, 16, 2820 MHz, 10501 MHz, P0, 86.73 W
0, 2026/09/15 09:43:51.346, 4, 16, 2835 MHz, 10501 MHz, P0, 88.34 W
1, 2026/09/15 09:43:51.346, 4, 16, 2820 MHz, 10501 MHz, P0, 79.59 W
0, 2026/09/15 09:43:51.546, 4, 16, 2835 MHz, 10501 MHz, P0, 88.34 W
1, 2026/09/15 09:43:51.546, 4, 16, 2820 MHz, 10501 MHz, P0, 79.59 W
0, 2026/09/15 09:43:51.747, 4, 16, 2835 MHz, 10501 MHz, P0, 88.34 W
1, 2026/09/15 09:43:51.766, 4, 16, 2820 MHz, 10501 MHz, P0, 79.59 W
0, 2026/09/15 09:43:51.966, 4, 16, 2520 MHz, 10501 MHz, P0, 84.41 W
1, 2026/09/15 09:43:51.966, 2, 16, 690 MHz, 810 MHz, P5, 75.03 W
0, 2026/09/15 09:43:52.167, 4, 16, 2520 MHz, 10501 MHz, P0, 84.41 W
1, 2026/09/15 09:43:52.167, 2, 16, 690 MHz, 810 MHz, P5, 75.03 W
0, 2026/09/15 09:43:52.367, 4, 16, 2520 MHz, 10251 MHz, P2, 74.66 W
1, 2026/09/15 09:43:52.367, 4, 16, 2520 MHz, 10251 MHz, P2, 62.32 W
0, 2026/09/15 09:43:52.568, 4, 16, 2520 MHz, 10251 MHz, P2, 74.66 W
1, 2026/09/15 09:43:52.568, 4, 16, 2520 MHz, 10251 MHz, P2, 62.32 W
0, 2026/09/15 09:43:52.768, 4, 16, 2520 MHz, 10251 MHz, P2, 74.66 W
1, 2026/09/15 09:43:52.768, 4, 16, 2520 MHz, 10251 MHz, P2, 62.32 W
0, 2026/09/15 09:43:52.969, 4, 16, 2520 MHz, 10251 MHz, P2, 68.39 W
1, 2026/09/15 09:43:52.969, 4, 16, 2520 MHz, 10251 MHz, P2, 58.45 W
0, 2026/09/15 09:43:53.169, 4, 16, 2520 MHz, 10251 MHz, P2, 68.39 W
1, 2026/09/15 09:43:53.169, 4, 16, 2520 MHz, 10251 MHz, P2, 58.45 W
0, 2026/09/15 09:43:53.370, 4, 16, 2835 MHz, 10251 MHz, P2, 85.23 W
1, 2026/09/15 09:43:53.370, 4, 16, 2820 MHz, 10251 MHz, P2, 77.44 W
0, 2026/09/15 09:43:53.570, 4, 16, 2835 MHz, 10251 MHz, P2, 85.23 W
1, 2026/09/15 09:43:53.570, 4, 16, 2820 MHz, 10251 MHz, P2, 77.44 W
0, 2026/09/15 09:43:53.770, 4, 16, 2835 MHz, 10251 MHz, P2, 85.23 W
1, 2026/09/15 09:43:53.771, 4, 16, 2820 MHz, 10251 MHz, P2, 77.44 W
0, 2026/09/15 09:43:53.971, 4, 16, 2835 MHz, 10251 MHz, P2, 104.51 W
1, 2026/09/15 09:43:53.971, 4, 16, 2820 MHz, 10251 MHz, P2, 94.68 W
0, 2026/09/15 09:43:54.171, 4, 16, 2835 MHz, 10251 MHz, P2, 104.51 W
1, 2026/09/15 09:43:54.172, 4, 16, 2820 MHz, 10251 MHz, P2, 94.68 W
0, 2026/09/15 09:43:54.372, 4, 16, 2835 MHz, 10251 MHz, P2, 112.66 W
1, 2026/09/15 09:43:54.372, 4, 16, 2820 MHz, 10251 MHz, P2, 103.31 W
0, 2026/09/15 09:43:54.572, 4, 16, 2835 MHz, 10251 MHz, P2, 112.66 W
1, 2026/09/15 09:43:54.572, 4, 16, 2820 MHz, 10251 MHz, P2, 103.31 W
0, 2026/09/15 09:43:54.773, 4, 16, 2835 MHz, 10251 MHz, P2, 112.66 W
1, 2026/09/15 09:43:54.773, 4, 16, 2820 MHz, 10251 MHz, P2, 103.31 W
0, 2026/09/15 09:43:54.973, 4, 16, 2835 MHz, 10251 MHz, P2, 115.09 W
1, 2026/09/15 09:43:54.974, 4, 16, 2820 MHz, 10251 MHz, P2, 105.65 W
0, 2026/09/15 09:43:55.174, 4, 16, 2835 MHz, 10251 MHz, P2, 115.09 W
1, 2026/09/15 09:43:55.174, 4, 16, 2820 MHz, 10251 MHz, P2, 105.65 W
0, 2026/09/15 09:43:55.374, 4, 16, 2835 MHz, 10251 MHz, P2, 116.46 W
1, 2026/09/15 09:43:55.374, 4, 16, 2820 MHz, 10251 MHz, P2, 106.40 W
0, 2026/09/15 09:43:55.575, 4, 16, 2835 MHz, 10251 MHz, P2, 116.46 W
1, 2026/09/15 09:43:55.575, 4, 16, 2820 MHz, 10251 MHz, P2, 106.40 W
0, 2026/09/15 09:43:55.775, 4, 16, 2835 MHz, 10251 MHz, P2, 116.46 W
1, 2026/09/15 09:43:55.775, 4, 16, 2820 MHz, 10251 MHz, P2, 106.40 W
0, 2026/09/15 09:43:55.976, 4, 16, 2835 MHz, 10251 MHz, P2, 117.28 W
1, 2026/09/15 09:43:55.976, 4, 16, 2820 MHz, 10251 MHz, P2, 106.99 W
0, 2026/09/15 09:43:56.176, 4, 16, 2835 MHz, 10251 MHz, P2, 117.28 W
1, 2026/09/15 09:43:56.176, 4, 16, 2820 MHz, 10251 MHz, P2, 106.99 W
0, 2026/09/15 09:43:56.377, 4, 16, 2835 MHz, 10251 MHz, P2, 116.32 W
1, 2026/09/15 09:43:56.377, 4, 16, 2820 MHz, 10251 MHz, P2, 106.98 W
0, 2026/09/15 09:43:56.577, 4, 16, 2835 MHz, 10251 MHz, P2, 116.32 W
1, 2026/09/15 09:43:56.577, 4, 16, 2820 MHz, 10251 MHz, P2, 106.98 W
0, 2026/09/15 09:43:56.778, 4, 16, 2835 MHz, 10251 MHz, P2, 116.32 W
1, 2026/09/15 09:43:56.778, 4, 16, 2820 MHz, 10251 MHz, P2, 107.27 W
0, 2026/09/15 09:43:56.978, 4, 16, 2835 MHz, 10251 MHz, P2, 116.78 W
1, 2026/09/15 09:43:56.978, 4, 16, 2820 MHz, 10251 MHz, P2, 107.27 W
0, 2026/09/15 09:43:57.179, 4, 16, 2835 MHz, 10251 MHz, P2, 116.78 W
1, 2026/09/15 09:43:57.179, 4, 16, 2820 MHz, 10251 MHz, P2, 107.27 W
0, 2026/09/15 09:43:57.379, 4, 16, 2835 MHz, 10251 MHz, P2, 118.22 W
1, 2026/09/15 09:43:57.379, 4, 16, 2820 MHz, 10251 MHz, P2, 107.72 W
0, 2026/09/15 09:43:57.580, 4, 16, 2835 MHz, 10251 MHz, P2, 118.22 W
1, 2026/09/15 09:43:57.580, 4, 16, 2820 MHz, 10251 MHz, P2, 107.72 W
0, 2026/09/15 09:43:57.780, 4, 16, 2835 MHz, 10251 MHz, P2, 118.22 W
1, 2026/09/15 09:43:57.780, 4, 16, 2820 MHz, 10251 MHz, P2, 107.34 W
0, 2026/09/15 09:43:57.980, 4, 16, 2835 MHz, 10251 MHz, P2, 117.96 W
1, 2026/09/15 09:43:57.981, 4, 16, 2820 MHz, 10251 MHz, P2, 107.34 W
0, 2026/09/15 09:43:58.181, 4, 16, 2835 MHz, 10251 MHz, P2, 117.96 W
1, 2026/09/15 09:43:58.181, 4, 16, 2820 MHz, 10251 MHz, P2, 107.34 W
0, 2026/09/15 09:43:58.382, 4, 16, 2835 MHz, 10251 MHz, P2, 118.64 W
1, 2026/09/15 09:43:58.382, 4, 16, 2820 MHz, 10251 MHz, P2, 108.20 W
0, 2026/09/15 09:43:58.582, 4, 16, 2835 MHz, 10251 MHz, P2, 118.64 W
1, 2026/09/15 09:43:58.582, 4, 16, 2820 MHz, 10251 MHz, P2, 108.20 W
0, 2026/09/15 09:43:58.783, 4, 16, 2835 MHz, 10251 MHz, P2, 118.64 W
1, 2026/09/15 09:43:58.783, 4, 16, 2820 MHz, 10251 MHz, P2, 108.08 W
0, 2026/09/15 09:43:58.983, 4, 16, 2835 MHz, 10251 MHz, P2, 118.54 W
1, 2026/09/15 09:43:58.983, 4, 16, 2820 MHz, 10251 MHz, P2, 108.08 W
0, 2026/09/15 09:43:59.184, 4, 16, 2835 MHz, 10251 MHz, P2, 118.54 W
1, 2026/09/15 09:43:59.184, 4, 16, 2820 MHz, 10251 MHz, P2, 108.08 W
0, 2026/09/15 09:43:59.384, 4, 16, 2835 MHz, 10251 MHz, P2, 117.65 W
1, 2026/09/15 09:43:59.384, 4, 16, 2820 MHz, 10251 MHz, P2, 107.36 W
0, 2026/09/15 09:43:59.584, 4, 16, 2835 MHz, 10251 MHz, P2, 117.65 W
1, 2026/09/15 09:43:59.585, 4, 16, 2820 MHz, 10251 MHz, P2, 107.36 W
0, 2026/09/15 09:43:59.785, 4, 16, 2835 MHz, 10251 MHz, P2, 117.65 W
1, 2026/09/15 09:43:59.785, 4, 16, 2820 MHz, 10251 MHz, P2, 107.79 W
0, 2026/09/15 09:43:59.985, 4, 16, 2835 MHz, 10251 MHz, P2, 118.26 W
1, 2026/09/15 09:43:59.986, 4, 16, 2820 MHz, 10251 MHz, P2, 107.79 W
