# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T02:52:52+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixA dtype=float round=2
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 02:52:54.804, 4, 16, 2835 MHz, 10251 MHz, P2, 76.36 W
1, 2026/09/15 02:52:54.804, 4, 16, 2820 MHz, 10251 MHz, P2, 69.29 W
0, 2026/09/15 02:52:55.004, 4, 16, 2835 MHz, 10251 MHz, P2, 76.36 W
1, 2026/09/15 02:52:55.005, 4, 16, 2820 MHz, 10251 MHz, P2, 86.99 W
0, 2026/09/15 02:52:55.205, 4, 16, 2835 MHz, 10251 MHz, P2, 96.07 W
1, 2026/09/15 02:52:55.205, 4, 16, 2820 MHz, 10251 MHz, P2, 86.99 W
0, 2026/09/15 02:52:55.405, 4, 16, 2835 MHz, 10251 MHz, P2, 96.07 W
1, 2026/09/15 02:52:55.405, 4, 16, 2820 MHz, 10251 MHz, P2, 86.99 W
0, 2026/09/15 02:52:55.606, 4, 16, 2835 MHz, 10251 MHz, P2, 96.07 W
1, 2026/09/15 02:52:55.606, 4, 16, 2820 MHz, 10251 MHz, P2, 100.29 W
0, 2026/09/15 02:52:55.806, 4, 16, 2835 MHz, 10251 MHz, P2, 108.90 W
1, 2026/09/15 02:52:55.806, 4, 16, 2820 MHz, 10251 MHz, P2, 100.29 W
0, 2026/09/15 02:52:56.006, 4, 16, 2835 MHz, 10251 MHz, P2, 108.90 W
1, 2026/09/15 02:52:56.007, 4, 16, 2820 MHz, 10251 MHz, P2, 102.50 W
0, 2026/09/15 02:52:56.207, 4, 16, 2835 MHz, 10251 MHz, P2, 110.80 W
1, 2026/09/15 02:52:56.207, 4, 16, 2820 MHz, 10251 MHz, P2, 102.50 W
0, 2026/09/15 02:52:56.407, 4, 16, 2835 MHz, 10251 MHz, P2, 110.80 W
1, 2026/09/15 02:52:56.407, 4, 16, 2820 MHz, 10251 MHz, P2, 102.50 W
0, 2026/09/15 02:52:56.608, 4, 16, 2835 MHz, 10251 MHz, P2, 111.36 W
1, 2026/09/15 02:52:56.608, 4, 16, 2820 MHz, 10251 MHz, P2, 103.04 W
0, 2026/09/15 02:52:56.808, 4, 16, 2835 MHz, 10251 MHz, P2, 111.36 W
1, 2026/09/15 02:52:56.808, 4, 16, 2820 MHz, 10251 MHz, P2, 103.04 W
0, 2026/09/15 02:52:57.009, 4, 16, 2835 MHz, 10251 MHz, P2, 111.36 W
1, 2026/09/15 02:52:57.009, 4, 16, 2820 MHz, 10251 MHz, P2, 103.20 W
0, 2026/09/15 02:52:57.209, 4, 16, 2835 MHz, 10251 MHz, P2, 111.97 W
1, 2026/09/15 02:52:57.209, 4, 16, 2820 MHz, 10251 MHz, P2, 103.20 W
0, 2026/09/15 02:52:57.409, 4, 16, 2835 MHz, 10251 MHz, P2, 111.97 W
1, 2026/09/15 02:52:57.409, 4, 16, 2820 MHz, 10251 MHz, P2, 103.20 W
0, 2026/09/15 02:52:57.610, 4, 16, 2835 MHz, 10251 MHz, P2, 112.08 W
1, 2026/09/15 02:52:57.610, 4, 16, 2820 MHz, 10251 MHz, P2, 103.05 W
0, 2026/09/15 02:52:57.810, 4, 16, 2835 MHz, 10251 MHz, P2, 112.08 W
1, 2026/09/15 02:52:57.810, 4, 16, 2820 MHz, 10251 MHz, P2, 103.05 W
0, 2026/09/15 02:52:58.011, 4, 16, 2835 MHz, 10251 MHz, P2, 112.08 W
1, 2026/09/15 02:52:58.011, 4, 16, 2820 MHz, 10251 MHz, P2, 103.56 W
0, 2026/09/15 02:52:58.211, 4, 16, 2835 MHz, 10251 MHz, P2, 112.38 W
1, 2026/09/15 02:52:58.211, 4, 16, 2820 MHz, 10251 MHz, P2, 103.56 W
0, 2026/09/15 02:52:58.411, 4, 16, 2835 MHz, 10251 MHz, P2, 112.38 W
1, 2026/09/15 02:52:58.412, 4, 16, 2820 MHz, 10251 MHz, P2, 103.56 W
0, 2026/09/15 02:52:58.612, 4, 16, 2835 MHz, 10251 MHz, P2, 112.27 W
1, 2026/09/15 02:52:58.612, 4, 16, 2820 MHz, 10251 MHz, P2, 103.71 W
0, 2026/09/15 02:52:58.812, 4, 16, 2835 MHz, 10251 MHz, P2, 112.27 W
1, 2026/09/15 02:52:58.812, 4, 16, 2820 MHz, 10251 MHz, P2, 103.71 W
0, 2026/09/15 02:52:59.013, 4, 16, 2835 MHz, 10251 MHz, P2, 112.27 W
1, 2026/09/15 02:52:59.013, 4, 16, 2820 MHz, 10251 MHz, P2, 104.20 W
0, 2026/09/15 02:52:59.213, 4, 16, 2835 MHz, 10251 MHz, P2, 112.86 W
1, 2026/09/15 02:52:59.213, 4, 16, 2820 MHz, 10251 MHz, P2, 104.20 W
0, 2026/09/15 02:52:59.413, 4, 16, 2835 MHz, 10251 MHz, P2, 112.86 W
1, 2026/09/15 02:52:59.414, 4, 16, 2820 MHz, 10251 MHz, P2, 104.20 W
0, 2026/09/15 02:52:59.614, 4, 16, 2835 MHz, 10251 MHz, P2, 113.25 W
1, 2026/09/15 02:52:59.614, 4, 16, 2820 MHz, 10251 MHz, P2, 104.48 W
0, 2026/09/15 02:52:59.814, 4, 16, 2835 MHz, 10251 MHz, P2, 113.25 W
1, 2026/09/15 02:52:59.814, 4, 16, 2820 MHz, 10251 MHz, P2, 104.48 W
0, 2026/09/15 02:53:00.015, 4, 16, 2835 MHz, 10251 MHz, P2, 113.25 W
1, 2026/09/15 02:53:00.015, 4, 16, 2820 MHz, 10251 MHz, P2, 103.75 W
0, 2026/09/15 02:53:00.215, 4, 16, 2835 MHz, 10251 MHz, P2, 112.72 W
1, 2026/09/15 02:53:00.215, 4, 16, 2820 MHz, 10251 MHz, P2, 103.75 W
0, 2026/09/15 02:53:00.415, 4, 16, 2835 MHz, 10251 MHz, P2, 112.72 W
1, 2026/09/15 02:53:00.415, 4, 16, 2820 MHz, 10251 MHz, P2, 103.75 W
0, 2026/09/15 02:53:00.616, 4, 16, 2835 MHz, 10251 MHz, P2, 112.86 W
1, 2026/09/15 02:53:00.616, 4, 16, 2820 MHz, 10251 MHz, P2, 103.79 W
0, 2026/09/15 02:53:00.816, 4, 16, 2835 MHz, 10251 MHz, P2, 112.86 W
1, 2026/09/15 02:53:00.816, 4, 16, 2820 MHz, 10251 MHz, P2, 103.79 W
0, 2026/09/15 02:53:01.017, 4, 16, 2835 MHz, 10251 MHz, P2, 112.86 W
1, 2026/09/15 02:53:01.017, 4, 16, 2820 MHz, 10251 MHz, P2, 105.33 W
0, 2026/09/15 02:53:01.217, 4, 16, 2835 MHz, 10251 MHz, P2, 114.06 W
1, 2026/09/15 02:53:01.217, 4, 16, 2820 MHz, 10251 MHz, P2, 105.33 W
0, 2026/09/15 02:53:01.417, 4, 16, 2835 MHz, 10251 MHz, P2, 114.06 W
1, 2026/09/15 02:53:01.418, 4, 16, 2820 MHz, 10251 MHz, P2, 105.33 W
0, 2026/09/15 02:53:01.618, 4, 16, 2835 MHz, 10251 MHz, P2, 114.03 W
1, 2026/09/15 02:53:01.618, 4, 16, 2820 MHz, 10251 MHz, P2, 105.29 W
0, 2026/09/15 02:53:01.818, 4, 16, 2835 MHz, 10251 MHz, P2, 114.03 W
1, 2026/09/15 02:53:01.818, 4, 16, 2820 MHz, 10251 MHz, P2, 105.29 W
0, 2026/09/15 02:53:02.019, 4, 16, 2835 MHz, 10251 MHz, P2, 114.03 W
1, 2026/09/15 02:53:02.019, 4, 16, 2820 MHz, 10251 MHz, P2, 103.75 W
0, 2026/09/15 02:53:02.219, 4, 16, 2835 MHz, 10251 MHz, P2, 113.03 W
1, 2026/09/15 02:53:02.219, 4, 16, 2820 MHz, 10251 MHz, P2, 103.75 W
0, 2026/09/15 02:53:02.419, 4, 16, 2835 MHz, 10251 MHz, P2, 113.03 W
1, 2026/09/15 02:53:02.420, 4, 16, 2820 MHz, 10251 MHz, P2, 103.75 W
0, 2026/09/15 02:53:02.620, 4, 16, 2835 MHz, 10251 MHz, P2, 113.14 W
1, 2026/09/15 02:53:02.620, 4, 16, 2820 MHz, 10251 MHz, P2, 103.83 W
0, 2026/09/15 02:53:02.820, 4, 16, 2835 MHz, 10251 MHz, P2, 113.14 W
1, 2026/09/15 02:53:02.821, 4, 16, 2820 MHz, 10251 MHz, P2, 103.83 W
0, 2026/09/15 02:53:03.021, 4, 16, 2835 MHz, 10251 MHz, P2, 113.14 W
1, 2026/09/15 02:53:03.021, 4, 16, 2820 MHz, 10251 MHz, P2, 101.15 W
0, 2026/09/15 02:53:03.221, 4, 16, 2835 MHz, 10251 MHz, P2, 107.56 W
1, 2026/09/15 02:53:03.222, 4, 16, 2820 MHz, 10251 MHz, P2, 101.15 W
0, 2026/09/15 02:53:03.422, 4, 16, 2835 MHz, 10251 MHz, P2, 107.56 W
1, 2026/09/15 02:53:03.422, 4, 16, 2820 MHz, 10251 MHz, P2, 101.15 W
0, 2026/09/15 02:53:03.623, 4, 16, 2835 MHz, 10501 MHz, P0, 95.48 W
1, 2026/09/15 02:53:03.623, 4, 16, 2820 MHz, 10501 MHz, P0, 91.18 W
0, 2026/09/15 02:53:03.823, 4, 16, 2835 MHz, 10501 MHz, P0, 95.48 W
1, 2026/09/15 02:53:03.823, 4, 16, 2820 MHz, 10501 MHz, P0, 91.18 W
