# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:38:44+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=15
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:38:45.086, 4, 16, 2835 MHz, 10501 MHz, P0, 89.79 W
1, 2026/09/15 09:38:45.093, 4, 16, 2820 MHz, 10501 MHz, P0, 86.16 W
0, 2026/09/15 09:38:45.297, 4, 16, 2835 MHz, 10501 MHz, P0, 83.19 W
1, 2026/09/15 09:38:45.297, 4, 16, 2820 MHz, 10501 MHz, P0, 79.05 W
0, 2026/09/15 09:38:45.498, 4, 16, 2835 MHz, 10501 MHz, P0, 83.19 W
1, 2026/09/15 09:38:45.498, 4, 16, 2820 MHz, 10501 MHz, P0, 79.05 W
0, 2026/09/15 09:38:45.698, 4, 16, 2835 MHz, 10501 MHz, P0, 83.19 W
1, 2026/09/15 09:38:45.698, 4, 16, 2820 MHz, 10501 MHz, P0, 79.05 W
0, 2026/09/15 09:38:45.898, 4, 16, 2520 MHz, 10501 MHz, P0, 83.18 W
1, 2026/09/15 09:38:45.898, 2, 16, 2820 MHz, 10501 MHz, P5, 79.55 W
0, 2026/09/15 09:38:46.099, 4, 16, 2520 MHz, 10501 MHz, P0, 83.18 W
1, 2026/09/15 09:38:46.099, 2, 16, 2820 MHz, 10501 MHz, P5, 79.55 W
0, 2026/09/15 09:38:46.299, 4, 16, 2520 MHz, 10251 MHz, P2, 76.04 W
1, 2026/09/15 09:38:46.299, 4, 16, 2520 MHz, 10251 MHz, P2, 70.36 W
0, 2026/09/15 09:38:46.499, 4, 16, 2520 MHz, 10251 MHz, P2, 76.04 W
1, 2026/09/15 09:38:46.500, 4, 16, 2520 MHz, 10251 MHz, P2, 70.36 W
0, 2026/09/15 09:38:46.700, 4, 16, 2520 MHz, 10251 MHz, P2, 76.04 W
1, 2026/09/15 09:38:46.700, 4, 16, 2520 MHz, 10251 MHz, P2, 70.36 W
0, 2026/09/15 09:38:46.900, 4, 16, 2835 MHz, 10251 MHz, P2, 69.99 W
1, 2026/09/15 09:38:46.900, 4, 16, 2520 MHz, 10251 MHz, P2, 65.78 W
0, 2026/09/15 09:38:47.101, 4, 16, 2835 MHz, 10251 MHz, P2, 69.99 W
1, 2026/09/15 09:38:47.101, 4, 16, 2520 MHz, 10251 MHz, P2, 65.78 W
0, 2026/09/15 09:38:47.301, 4, 16, 2835 MHz, 10251 MHz, P2, 85.13 W
1, 2026/09/15 09:38:47.301, 4, 16, 2820 MHz, 10251 MHz, P2, 82.81 W
0, 2026/09/15 09:38:47.501, 4, 16, 2835 MHz, 10251 MHz, P2, 85.13 W
1, 2026/09/15 09:38:47.502, 4, 16, 2820 MHz, 10251 MHz, P2, 82.81 W
0, 2026/09/15 09:38:47.702, 4, 16, 2835 MHz, 10251 MHz, P2, 85.13 W
1, 2026/09/15 09:38:47.702, 4, 16, 2820 MHz, 10251 MHz, P2, 82.81 W
0, 2026/09/15 09:38:47.902, 4, 16, 2835 MHz, 10251 MHz, P2, 103.68 W
1, 2026/09/15 09:38:47.902, 4, 16, 2820 MHz, 10251 MHz, P2, 99.41 W
0, 2026/09/15 09:38:48.103, 4, 16, 2835 MHz, 10251 MHz, P2, 103.68 W
1, 2026/09/15 09:38:48.103, 4, 16, 2820 MHz, 10251 MHz, P2, 99.41 W
0, 2026/09/15 09:38:48.303, 4, 16, 2835 MHz, 10251 MHz, P2, 110.49 W
1, 2026/09/15 09:38:48.303, 4, 16, 2820 MHz, 10251 MHz, P2, 105.41 W
0, 2026/09/15 09:38:48.503, 4, 16, 2835 MHz, 10251 MHz, P2, 110.49 W
1, 2026/09/15 09:38:48.503, 4, 16, 2820 MHz, 10251 MHz, P2, 105.41 W
0, 2026/09/15 09:38:48.704, 4, 16, 2835 MHz, 10251 MHz, P2, 110.49 W
1, 2026/09/15 09:38:48.704, 4, 16, 2820 MHz, 10251 MHz, P2, 105.41 W
0, 2026/09/15 09:38:48.904, 4, 16, 2835 MHz, 10251 MHz, P2, 111.64 W
1, 2026/09/15 09:38:48.904, 4, 16, 2820 MHz, 10251 MHz, P2, 105.96 W
0, 2026/09/15 09:38:49.104, 4, 16, 2835 MHz, 10251 MHz, P2, 111.64 W
1, 2026/09/15 09:38:49.105, 4, 16, 2820 MHz, 10251 MHz, P2, 105.96 W
0, 2026/09/15 09:38:49.305, 4, 16, 2835 MHz, 10251 MHz, P2, 112.06 W
1, 2026/09/15 09:38:49.305, 4, 16, 2820 MHz, 10251 MHz, P2, 106.50 W
0, 2026/09/15 09:38:49.505, 4, 16, 2835 MHz, 10251 MHz, P2, 112.06 W
1, 2026/09/15 09:38:49.505, 4, 16, 2820 MHz, 10251 MHz, P2, 106.50 W
0, 2026/09/15 09:38:49.706, 4, 16, 2835 MHz, 10251 MHz, P2, 112.06 W
1, 2026/09/15 09:38:49.706, 4, 16, 2820 MHz, 10251 MHz, P2, 106.50 W
0, 2026/09/15 09:38:49.906, 4, 16, 2835 MHz, 10251 MHz, P2, 112.96 W
1, 2026/09/15 09:38:49.906, 4, 16, 2820 MHz, 10251 MHz, P2, 107.20 W
0, 2026/09/15 09:38:50.106, 4, 16, 2835 MHz, 10251 MHz, P2, 112.96 W
1, 2026/09/15 09:38:50.106, 4, 16, 2820 MHz, 10251 MHz, P2, 107.20 W
0, 2026/09/15 09:38:50.307, 4, 16, 2835 MHz, 10251 MHz, P2, 112.67 W
1, 2026/09/15 09:38:50.307, 4, 16, 2820 MHz, 10251 MHz, P2, 106.96 W
0, 2026/09/15 09:38:50.507, 4, 16, 2835 MHz, 10251 MHz, P2, 112.67 W
1, 2026/09/15 09:38:50.507, 4, 16, 2820 MHz, 10251 MHz, P2, 106.96 W
0, 2026/09/15 09:38:50.708, 4, 16, 2835 MHz, 10251 MHz, P2, 112.67 W
1, 2026/09/15 09:38:50.708, 4, 16, 2820 MHz, 10251 MHz, P2, 106.96 W
0, 2026/09/15 09:38:50.908, 4, 16, 2835 MHz, 10251 MHz, P2, 113.14 W
1, 2026/09/15 09:38:50.908, 4, 16, 2820 MHz, 10251 MHz, P2, 107.37 W
0, 2026/09/15 09:38:51.109, 4, 16, 2835 MHz, 10251 MHz, P2, 113.14 W
1, 2026/09/15 09:38:51.109, 4, 16, 2820 MHz, 10251 MHz, P2, 107.37 W
0, 2026/09/15 09:38:51.309, 4, 16, 2835 MHz, 10251 MHz, P2, 113.68 W
1, 2026/09/15 09:38:51.309, 4, 16, 2820 MHz, 10251 MHz, P2, 107.67 W
0, 2026/09/15 09:38:51.509, 4, 16, 2835 MHz, 10251 MHz, P2, 113.68 W
1, 2026/09/15 09:38:51.509, 4, 16, 2820 MHz, 10251 MHz, P2, 107.67 W
0, 2026/09/15 09:38:51.710, 4, 16, 2835 MHz, 10251 MHz, P2, 113.68 W
1, 2026/09/15 09:38:51.710, 4, 16, 2820 MHz, 10251 MHz, P2, 107.67 W
0, 2026/09/15 09:38:51.910, 4, 16, 2835 MHz, 10251 MHz, P2, 113.22 W
1, 2026/09/15 09:38:51.910, 4, 16, 2820 MHz, 10251 MHz, P2, 107.13 W
0, 2026/09/15 09:38:52.111, 4, 16, 2835 MHz, 10251 MHz, P2, 113.22 W
1, 2026/09/15 09:38:52.111, 4, 16, 2820 MHz, 10251 MHz, P2, 107.13 W
0, 2026/09/15 09:38:52.311, 4, 16, 2835 MHz, 10251 MHz, P2, 114.51 W
1, 2026/09/15 09:38:52.311, 4, 16, 2820 MHz, 10251 MHz, P2, 108.32 W
0, 2026/09/15 09:38:52.512, 4, 16, 2835 MHz, 10251 MHz, P2, 114.51 W
1, 2026/09/15 09:38:52.512, 4, 16, 2820 MHz, 10251 MHz, P2, 108.32 W
0, 2026/09/15 09:38:52.712, 4, 16, 2835 MHz, 10251 MHz, P2, 114.51 W
1, 2026/09/15 09:38:52.712, 4, 16, 2820 MHz, 10251 MHz, P2, 108.32 W
0, 2026/09/15 09:38:52.912, 4, 16, 2835 MHz, 10251 MHz, P2, 114.43 W
1, 2026/09/15 09:38:52.913, 4, 16, 2820 MHz, 10251 MHz, P2, 108.30 W
0, 2026/09/15 09:38:53.113, 4, 16, 2835 MHz, 10251 MHz, P2, 114.43 W
1, 2026/09/15 09:38:53.113, 4, 16, 2820 MHz, 10251 MHz, P2, 108.30 W
0, 2026/09/15 09:38:53.313, 4, 16, 2835 MHz, 10251 MHz, P2, 113.20 W
1, 2026/09/15 09:38:53.313, 4, 16, 2820 MHz, 10251 MHz, P2, 106.86 W
0, 2026/09/15 09:38:53.514, 4, 16, 2835 MHz, 10251 MHz, P2, 113.20 W
1, 2026/09/15 09:38:53.514, 4, 16, 2820 MHz, 10251 MHz, P2, 106.86 W
0, 2026/09/15 09:38:53.714, 4, 16, 2835 MHz, 10251 MHz, P2, 113.20 W
1, 2026/09/15 09:38:53.714, 4, 16, 2820 MHz, 10251 MHz, P2, 106.86 W
0, 2026/09/15 09:38:53.914, 4, 16, 2835 MHz, 10251 MHz, P2, 110.02 W
1, 2026/09/15 09:38:53.915, 4, 16, 2820 MHz, 10251 MHz, P2, 103.86 W
0, 2026/09/15 09:38:54.115, 4, 16, 2835 MHz, 10251 MHz, P2, 110.02 W
1, 2026/09/15 09:38:54.115, 4, 16, 2820 MHz, 10251 MHz, P2, 103.86 W
0, 2026/09/15 09:38:54.315, 4, 16, 2835 MHz, 10501 MHz, P0, 97.92 W
1, 2026/09/15 09:38:54.315, 4, 16, 2820 MHz, 10501 MHz, P0, 92.86 W
0, 2026/09/15 09:38:54.515, 4, 16, 2835 MHz, 10501 MHz, P0, 97.92 W
1, 2026/09/15 09:38:54.516, 4, 16, 2820 MHz, 10501 MHz, P0, 92.86 W
