# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:41:37+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=32
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:41:40.289, 4, 16, 2835 MHz, 10251 MHz, P2, 76.58 W
1, 2026/09/15 09:41:40.290, 4, 16, 2820 MHz, 10251 MHz, P2, 89.86 W
0, 2026/09/15 09:41:40.490, 4, 16, 2835 MHz, 10251 MHz, P2, 95.85 W
1, 2026/09/15 09:41:40.490, 4, 16, 2820 MHz, 10251 MHz, P2, 89.86 W
0, 2026/09/15 09:41:40.690, 4, 16, 2835 MHz, 10251 MHz, P2, 95.85 W
1, 2026/09/15 09:41:40.691, 4, 16, 2820 MHz, 10251 MHz, P2, 89.86 W
0, 2026/09/15 09:41:40.891, 4, 16, 2835 MHz, 10251 MHz, P2, 108.95 W
1, 2026/09/15 09:41:40.891, 4, 16, 2820 MHz, 10251 MHz, P2, 101.79 W
0, 2026/09/15 09:41:41.091, 4, 16, 2835 MHz, 10251 MHz, P2, 108.95 W
1, 2026/09/15 09:41:41.091, 4, 16, 2820 MHz, 10251 MHz, P2, 101.79 W
0, 2026/09/15 09:41:41.292, 4, 16, 2835 MHz, 10251 MHz, P2, 108.95 W
1, 2026/09/15 09:41:41.292, 4, 16, 2820 MHz, 10251 MHz, P2, 104.93 W
0, 2026/09/15 09:41:41.492, 4, 16, 2835 MHz, 10251 MHz, P2, 112.49 W
1, 2026/09/15 09:41:41.492, 4, 16, 2820 MHz, 10251 MHz, P2, 104.93 W
0, 2026/09/15 09:41:41.692, 4, 16, 2835 MHz, 10251 MHz, P2, 112.49 W
1, 2026/09/15 09:41:41.692, 4, 16, 2820 MHz, 10251 MHz, P2, 104.93 W
0, 2026/09/15 09:41:41.893, 4, 16, 2835 MHz, 10251 MHz, P2, 115.05 W
1, 2026/09/15 09:41:41.893, 4, 16, 2820 MHz, 10251 MHz, P2, 106.53 W
0, 2026/09/15 09:41:42.093, 4, 16, 2835 MHz, 10251 MHz, P2, 115.05 W
1, 2026/09/15 09:41:42.093, 4, 16, 2820 MHz, 10251 MHz, P2, 106.53 W
0, 2026/09/15 09:41:42.293, 4, 16, 2835 MHz, 10251 MHz, P2, 115.05 W
1, 2026/09/15 09:41:42.294, 4, 16, 2820 MHz, 10251 MHz, P2, 106.73 W
0, 2026/09/15 09:41:42.494, 4, 16, 2835 MHz, 10251 MHz, P2, 115.99 W
1, 2026/09/15 09:41:42.494, 4, 16, 2820 MHz, 10251 MHz, P2, 106.73 W
0, 2026/09/15 09:41:42.694, 4, 16, 2835 MHz, 10251 MHz, P2, 115.99 W
1, 2026/09/15 09:41:42.694, 4, 16, 2820 MHz, 10251 MHz, P2, 106.73 W
0, 2026/09/15 09:41:42.895, 4, 16, 2835 MHz, 10251 MHz, P2, 116.50 W
1, 2026/09/15 09:41:42.895, 4, 16, 2820 MHz, 10251 MHz, P2, 107.74 W
0, 2026/09/15 09:41:43.095, 4, 16, 2835 MHz, 10251 MHz, P2, 116.50 W
1, 2026/09/15 09:41:43.095, 4, 16, 2820 MHz, 10251 MHz, P2, 107.74 W
0, 2026/09/15 09:41:43.295, 4, 16, 2835 MHz, 10251 MHz, P2, 116.50 W
1, 2026/09/15 09:41:43.296, 4, 16, 2820 MHz, 10251 MHz, P2, 108.33 W
0, 2026/09/15 09:41:43.496, 4, 16, 2835 MHz, 10251 MHz, P2, 117.52 W
1, 2026/09/15 09:41:43.496, 4, 16, 2820 MHz, 10251 MHz, P2, 108.33 W
0, 2026/09/15 09:41:43.696, 4, 16, 2835 MHz, 10251 MHz, P2, 117.52 W
1, 2026/09/15 09:41:43.696, 4, 16, 2820 MHz, 10251 MHz, P2, 108.33 W
0, 2026/09/15 09:41:43.897, 4, 16, 2835 MHz, 10251 MHz, P2, 117.50 W
1, 2026/09/15 09:41:43.897, 4, 16, 2820 MHz, 10251 MHz, P2, 107.91 W
0, 2026/09/15 09:41:44.097, 4, 16, 2835 MHz, 10251 MHz, P2, 117.50 W
1, 2026/09/15 09:41:44.097, 4, 16, 2820 MHz, 10251 MHz, P2, 107.91 W
0, 2026/09/15 09:41:44.297, 4, 16, 2835 MHz, 10251 MHz, P2, 117.50 W
1, 2026/09/15 09:41:44.297, 4, 16, 2820 MHz, 10251 MHz, P2, 107.57 W
0, 2026/09/15 09:41:44.498, 4, 16, 2835 MHz, 10251 MHz, P2, 117.29 W
1, 2026/09/15 09:41:44.498, 4, 16, 2820 MHz, 10251 MHz, P2, 107.57 W
0, 2026/09/15 09:41:44.698, 4, 16, 2835 MHz, 10251 MHz, P2, 117.29 W
1, 2026/09/15 09:41:44.698, 4, 16, 2820 MHz, 10251 MHz, P2, 107.57 W
0, 2026/09/15 09:41:44.898, 4, 16, 2835 MHz, 10251 MHz, P2, 117.13 W
1, 2026/09/15 09:41:44.899, 4, 16, 2820 MHz, 10251 MHz, P2, 106.63 W
0, 2026/09/15 09:41:45.099, 4, 16, 2835 MHz, 10251 MHz, P2, 117.13 W
1, 2026/09/15 09:41:45.099, 4, 16, 2820 MHz, 10251 MHz, P2, 106.63 W
0, 2026/09/15 09:41:45.299, 4, 16, 2835 MHz, 10251 MHz, P2, 117.13 W
1, 2026/09/15 09:41:45.299, 4, 16, 2820 MHz, 10251 MHz, P2, 108.48 W
0, 2026/09/15 09:41:45.500, 4, 16, 2835 MHz, 10251 MHz, P2, 118.24 W
1, 2026/09/15 09:41:45.500, 4, 16, 2820 MHz, 10251 MHz, P2, 108.48 W
0, 2026/09/15 09:41:45.700, 4, 16, 2835 MHz, 10251 MHz, P2, 118.24 W
1, 2026/09/15 09:41:45.700, 4, 16, 2820 MHz, 10251 MHz, P2, 108.48 W
0, 2026/09/15 09:41:45.900, 4, 16, 2835 MHz, 10251 MHz, P2, 118.72 W
1, 2026/09/15 09:41:45.901, 4, 16, 2820 MHz, 10251 MHz, P2, 108.68 W
0, 2026/09/15 09:41:46.101, 4, 16, 2835 MHz, 10251 MHz, P2, 118.72 W
1, 2026/09/15 09:41:46.101, 4, 16, 2820 MHz, 10251 MHz, P2, 108.68 W
0, 2026/09/15 09:41:46.301, 4, 16, 2835 MHz, 10251 MHz, P2, 118.72 W
1, 2026/09/15 09:41:46.301, 4, 16, 2820 MHz, 10251 MHz, P2, 106.84 W
0, 2026/09/15 09:41:46.502, 4, 16, 2835 MHz, 10251 MHz, P2, 116.61 W
1, 2026/09/15 09:41:46.502, 4, 16, 2820 MHz, 10251 MHz, P2, 106.84 W
0, 2026/09/15 09:41:46.702, 4, 16, 2835 MHz, 10251 MHz, P2, 116.61 W
1, 2026/09/15 09:41:46.702, 4, 16, 2820 MHz, 10251 MHz, P2, 106.84 W
0, 2026/09/15 09:41:46.902, 4, 16, 2835 MHz, 10251 MHz, P2, 109.00 W
1, 2026/09/15 09:41:46.903, 4, 16, 2820 MHz, 10251 MHz, P2, 100.46 W
0, 2026/09/15 09:41:47.104, 4, 16, 2835 MHz, 10251 MHz, P2, 109.00 W
1, 2026/09/15 09:41:47.104, 4, 16, 2820 MHz, 10251 MHz, P2, 100.46 W
0, 2026/09/15 09:41:47.305, 4, 16, 2835 MHz, 10251 MHz, P2, 109.00 W
1, 2026/09/15 09:41:47.305, 4, 16, 2820 MHz, 10501 MHz, P0, 88.99 W
0, 2026/09/15 09:41:47.505, 4, 16, 2835 MHz, 10501 MHz, P0, 96.32 W
1, 2026/09/15 09:41:47.505, 4, 16, 2820 MHz, 10501 MHz, P0, 88.99 W
