# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:42:16+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=36
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:42:16.461, 4, 16, 2835 MHz, 10501 MHz, P0, 92.24 W
1, 2026/09/15 09:42:16.467, 4, 16, 2820 MHz, 10501 MHz, P0, 84.22 W
0, 2026/09/15 09:42:16.672, 4, 16, 2835 MHz, 10501 MHz, P0, 92.24 W
1, 2026/09/15 09:42:16.672, 4, 16, 2820 MHz, 10501 MHz, P0, 84.22 W
0, 2026/09/15 09:42:16.872, 4, 16, 2835 MHz, 10501 MHz, P0, 87.22 W
1, 2026/09/15 09:42:16.872, 4, 16, 2820 MHz, 10501 MHz, P0, 78.81 W
0, 2026/09/15 09:42:17.073, 4, 16, 2835 MHz, 10501 MHz, P0, 87.22 W
1, 2026/09/15 09:42:17.077, 4, 16, 2820 MHz, 10501 MHz, P0, 78.81 W
0, 2026/09/15 09:42:17.278, 4, 16, 2835 MHz, 10501 MHz, P0, 87.22 W
1, 2026/09/15 09:42:17.278, 4, 16, 2520 MHz, 10501 MHz, P0, 74.82 W
0, 2026/09/15 09:42:17.478, 4, 16, 2520 MHz, 10251 MHz, P2, 83.83 W
1, 2026/09/15 09:42:17.478, 4, 16, 2520 MHz, 10501 MHz, P0, 74.82 W
0, 2026/09/15 09:42:17.678, 4, 16, 2520 MHz, 10251 MHz, P2, 83.83 W
1, 2026/09/15 09:42:17.678, 4, 16, 2520 MHz, 10501 MHz, P0, 74.82 W
0, 2026/09/15 09:42:17.879, 4, 16, 2520 MHz, 10251 MHz, P2, 74.61 W
1, 2026/09/15 09:42:17.879, 4, 16, 2520 MHz, 10251 MHz, P2, 68.17 W
0, 2026/09/15 09:42:18.079, 4, 16, 2520 MHz, 10251 MHz, P2, 74.61 W
1, 2026/09/15 09:42:18.079, 4, 16, 2520 MHz, 10251 MHz, P2, 68.17 W
0, 2026/09/15 09:42:18.279, 4, 16, 2520 MHz, 10251 MHz, P2, 74.61 W
1, 2026/09/15 09:42:18.280, 4, 16, 2820 MHz, 10251 MHz, P2, 70.75 W
0, 2026/09/15 09:42:18.480, 4, 16, 2835 MHz, 10251 MHz, P2, 74.75 W
1, 2026/09/15 09:42:18.480, 4, 16, 2820 MHz, 10251 MHz, P2, 70.75 W
0, 2026/09/15 09:42:18.680, 4, 16, 2835 MHz, 10251 MHz, P2, 74.75 W
1, 2026/09/15 09:42:18.680, 4, 16, 2820 MHz, 10251 MHz, P2, 70.75 W
0, 2026/09/15 09:42:18.881, 4, 16, 2835 MHz, 10251 MHz, P2, 95.68 W
1, 2026/09/15 09:42:18.881, 4, 16, 2820 MHz, 10251 MHz, P2, 89.46 W
0, 2026/09/15 09:42:19.081, 4, 16, 2835 MHz, 10251 MHz, P2, 95.68 W
1, 2026/09/15 09:42:19.081, 4, 16, 2820 MHz, 10251 MHz, P2, 89.46 W
0, 2026/09/15 09:42:19.281, 4, 16, 2835 MHz, 10251 MHz, P2, 95.68 W
1, 2026/09/15 09:42:19.281, 4, 16, 2820 MHz, 10251 MHz, P2, 104.11 W
0, 2026/09/15 09:42:19.482, 4, 16, 2835 MHz, 10251 MHz, P2, 113.02 W
1, 2026/09/15 09:42:19.482, 4, 16, 2820 MHz, 10251 MHz, P2, 104.11 W
0, 2026/09/15 09:42:19.682, 4, 16, 2835 MHz, 10251 MHz, P2, 113.02 W
1, 2026/09/15 09:42:19.682, 4, 16, 2820 MHz, 10251 MHz, P2, 104.11 W
0, 2026/09/15 09:42:19.882, 4, 16, 2835 MHz, 10251 MHz, P2, 115.96 W
1, 2026/09/15 09:42:19.883, 4, 16, 2820 MHz, 10251 MHz, P2, 106.36 W
0, 2026/09/15 09:42:20.083, 4, 16, 2835 MHz, 10251 MHz, P2, 115.96 W
1, 2026/09/15 09:42:20.083, 4, 16, 2820 MHz, 10251 MHz, P2, 106.36 W
0, 2026/09/15 09:42:20.283, 4, 16, 2835 MHz, 10251 MHz, P2, 115.96 W
1, 2026/09/15 09:42:20.283, 4, 16, 2820 MHz, 10251 MHz, P2, 107.04 W
0, 2026/09/15 09:42:20.484, 4, 16, 2835 MHz, 10251 MHz, P2, 117.23 W
1, 2026/09/15 09:42:20.484, 4, 16, 2820 MHz, 10251 MHz, P2, 107.04 W
0, 2026/09/15 09:42:20.684, 4, 16, 2835 MHz, 10251 MHz, P2, 117.23 W
1, 2026/09/15 09:42:20.684, 4, 16, 2820 MHz, 10251 MHz, P2, 107.04 W
0, 2026/09/15 09:42:20.884, 4, 16, 2835 MHz, 10251 MHz, P2, 118.14 W
1, 2026/09/15 09:42:20.884, 4, 16, 2820 MHz, 10251 MHz, P2, 107.83 W
0, 2026/09/15 09:42:21.085, 4, 16, 2835 MHz, 10251 MHz, P2, 118.14 W
1, 2026/09/15 09:42:21.085, 4, 16, 2820 MHz, 10251 MHz, P2, 107.83 W
0, 2026/09/15 09:42:21.285, 4, 16, 2835 MHz, 10251 MHz, P2, 118.14 W
1, 2026/09/15 09:42:21.285, 4, 16, 2820 MHz, 10251 MHz, P2, 107.43 W
0, 2026/09/15 09:42:21.485, 4, 16, 2835 MHz, 10251 MHz, P2, 117.56 W
1, 2026/09/15 09:42:21.486, 4, 16, 2820 MHz, 10251 MHz, P2, 107.43 W
0, 2026/09/15 09:42:21.686, 4, 16, 2835 MHz, 10251 MHz, P2, 117.56 W
1, 2026/09/15 09:42:21.686, 4, 16, 2820 MHz, 10251 MHz, P2, 107.43 W
0, 2026/09/15 09:42:21.886, 4, 16, 2835 MHz, 10251 MHz, P2, 118.47 W
1, 2026/09/15 09:42:21.886, 4, 16, 2820 MHz, 10251 MHz, P2, 108.08 W
0, 2026/09/15 09:42:22.087, 4, 16, 2835 MHz, 10251 MHz, P2, 118.47 W
1, 2026/09/15 09:42:22.087, 4, 16, 2820 MHz, 10251 MHz, P2, 108.08 W
0, 2026/09/15 09:42:22.287, 4, 16, 2835 MHz, 10251 MHz, P2, 118.47 W
1, 2026/09/15 09:42:22.287, 4, 16, 2820 MHz, 10251 MHz, P2, 108.33 W
0, 2026/09/15 09:42:22.487, 4, 16, 2835 MHz, 10251 MHz, P2, 119.07 W
1, 2026/09/15 09:42:22.487, 4, 16, 2820 MHz, 10251 MHz, P2, 108.33 W
0, 2026/09/15 09:42:22.688, 4, 16, 2835 MHz, 10251 MHz, P2, 119.07 W
1, 2026/09/15 09:42:22.688, 4, 16, 2820 MHz, 10251 MHz, P2, 108.33 W
0, 2026/09/15 09:42:22.888, 4, 16, 2835 MHz, 10251 MHz, P2, 118.03 W
1, 2026/09/15 09:42:22.888, 4, 16, 2820 MHz, 10251 MHz, P2, 107.15 W
0, 2026/09/15 09:42:23.088, 4, 16, 2835 MHz, 10251 MHz, P2, 118.03 W
1, 2026/09/15 09:42:23.089, 4, 16, 2820 MHz, 10251 MHz, P2, 107.15 W
0, 2026/09/15 09:42:23.289, 4, 16, 2835 MHz, 10251 MHz, P2, 118.03 W
1, 2026/09/15 09:42:23.289, 4, 16, 2820 MHz, 10251 MHz, P2, 109.14 W
0, 2026/09/15 09:42:23.489, 4, 16, 2835 MHz, 10251 MHz, P2, 119.64 W
1, 2026/09/15 09:42:23.489, 4, 16, 2820 MHz, 10251 MHz, P2, 109.14 W
0, 2026/09/15 09:42:23.690, 4, 16, 2835 MHz, 10251 MHz, P2, 119.64 W
1, 2026/09/15 09:42:23.690, 4, 16, 2820 MHz, 10251 MHz, P2, 109.14 W
0, 2026/09/15 09:42:23.890, 4, 16, 2835 MHz, 10251 MHz, P2, 118.88 W
1, 2026/09/15 09:42:23.890, 4, 16, 2820 MHz, 10251 MHz, P2, 109.08 W
0, 2026/09/15 09:42:24.090, 4, 16, 2835 MHz, 10251 MHz, P2, 118.88 W
1, 2026/09/15 09:42:24.090, 4, 16, 2820 MHz, 10251 MHz, P2, 109.08 W
0, 2026/09/15 09:42:24.291, 4, 16, 2835 MHz, 10251 MHz, P2, 118.88 W
1, 2026/09/15 09:42:24.291, 4, 16, 2820 MHz, 10251 MHz, P2, 106.94 W
0, 2026/09/15 09:42:24.491, 4, 16, 2835 MHz, 10251 MHz, P2, 116.46 W
1, 2026/09/15 09:42:24.491, 4, 16, 2820 MHz, 10251 MHz, P2, 106.94 W
0, 2026/09/15 09:42:24.692, 4, 16, 2835 MHz, 10251 MHz, P2, 116.46 W
1, 2026/09/15 09:42:24.692, 4, 16, 2820 MHz, 10251 MHz, P2, 106.94 W
0, 2026/09/15 09:42:24.892, 4, 16, 2835 MHz, 10251 MHz, P2, 107.83 W
1, 2026/09/15 09:42:24.892, 4, 16, 2820 MHz, 10251 MHz, P2, 99.00 W
0, 2026/09/15 09:42:25.092, 4, 16, 2835 MHz, 10251 MHz, P2, 107.83 W
1, 2026/09/15 09:42:25.093, 4, 16, 2820 MHz, 10251 MHz, P2, 99.00 W
0, 2026/09/15 09:42:25.293, 4, 16, 2835 MHz, 10251 MHz, P2, 107.83 W
1, 2026/09/15 09:42:25.293, 4, 16, 2820 MHz, 10501 MHz, P0, 88.09 W
0, 2026/09/15 09:42:25.493, 4, 16, 2835 MHz, 10501 MHz, P0, 95.76 W
1, 2026/09/15 09:42:25.493, 4, 16, 2820 MHz, 10501 MHz, P0, 88.09 W
