# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:46:12+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=58
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
1, 2026/09/15 09:46:16.335, 4, 16, 2820 MHz, 10251 MHz, P2, 105.91 W
0, 2026/09/15 09:46:16.536, 4, 16, 2835 MHz, 10251 MHz, P2, 115.50 W
1, 2026/09/15 09:46:16.536, 4, 16, 2820 MHz, 10251 MHz, P2, 105.91 W
0, 2026/09/15 09:46:16.736, 4, 16, 2835 MHz, 10251 MHz, P2, 115.50 W
1, 2026/09/15 09:46:16.736, 4, 16, 2820 MHz, 10251 MHz, P2, 105.91 W
0, 2026/09/15 09:46:16.936, 4, 16, 2835 MHz, 10251 MHz, P2, 116.82 W
1, 2026/09/15 09:46:16.937, 4, 16, 2820 MHz, 10251 MHz, P2, 106.98 W
0, 2026/09/15 09:46:17.137, 4, 16, 2835 MHz, 10251 MHz, P2, 116.82 W
1, 2026/09/15 09:46:17.137, 4, 16, 2820 MHz, 10251 MHz, P2, 106.98 W
0, 2026/09/15 09:46:17.337, 4, 16, 2835 MHz, 10251 MHz, P2, 116.82 W
1, 2026/09/15 09:46:17.337, 4, 16, 2820 MHz, 10251 MHz, P2, 106.88 W
0, 2026/09/15 09:46:17.538, 4, 16, 2835 MHz, 10251 MHz, P2, 116.85 W
1, 2026/09/15 09:46:17.538, 4, 16, 2820 MHz, 10251 MHz, P2, 106.88 W
0, 2026/09/15 09:46:17.738, 4, 16, 2835 MHz, 10251 MHz, P2, 116.85 W
1, 2026/09/15 09:46:17.738, 4, 16, 2820 MHz, 10251 MHz, P2, 106.88 W
0, 2026/09/15 09:46:17.938, 4, 16, 2835 MHz, 10251 MHz, P2, 117.44 W
1, 2026/09/15 09:46:17.938, 4, 16, 2820 MHz, 10251 MHz, P2, 107.08 W
0, 2026/09/15 09:46:18.139, 4, 16, 2835 MHz, 10251 MHz, P2, 117.44 W
1, 2026/09/15 09:46:18.139, 4, 16, 2820 MHz, 10251 MHz, P2, 107.08 W
0, 2026/09/15 09:46:18.339, 4, 16, 2835 MHz, 10251 MHz, P2, 117.44 W
1, 2026/09/15 09:46:18.339, 4, 16, 2820 MHz, 10251 MHz, P2, 108.42 W
0, 2026/09/15 09:46:18.539, 4, 16, 2835 MHz, 10251 MHz, P2, 118.86 W
1, 2026/09/15 09:46:18.540, 4, 16, 2820 MHz, 10251 MHz, P2, 108.42 W
0, 2026/09/15 09:46:18.740, 4, 16, 2835 MHz, 10251 MHz, P2, 118.86 W
1, 2026/09/15 09:46:18.740, 4, 16, 2820 MHz, 10251 MHz, P2, 108.42 W
0, 2026/09/15 09:46:18.940, 4, 16, 2835 MHz, 10251 MHz, P2, 118.46 W
1, 2026/09/15 09:46:18.940, 4, 16, 2820 MHz, 10251 MHz, P2, 107.74 W
0, 2026/09/15 09:46:19.141, 4, 16, 2835 MHz, 10251 MHz, P2, 118.46 W
1, 2026/09/15 09:46:19.141, 4, 16, 2820 MHz, 10251 MHz, P2, 107.74 W
0, 2026/09/15 09:46:19.341, 4, 16, 2835 MHz, 10251 MHz, P2, 118.46 W
1, 2026/09/15 09:46:19.341, 4, 16, 2820 MHz, 10251 MHz, P2, 107.65 W
0, 2026/09/15 09:46:19.541, 4, 16, 2835 MHz, 10251 MHz, P2, 118.78 W
1, 2026/09/15 09:46:19.541, 4, 16, 2820 MHz, 10251 MHz, P2, 107.65 W
0, 2026/09/15 09:46:19.742, 4, 16, 2835 MHz, 10251 MHz, P2, 118.78 W
1, 2026/09/15 09:46:19.742, 4, 16, 2820 MHz, 10251 MHz, P2, 107.65 W
0, 2026/09/15 09:46:19.942, 4, 16, 2835 MHz, 10251 MHz, P2, 119.33 W
1, 2026/09/15 09:46:19.943, 4, 16, 2820 MHz, 10251 MHz, P2, 107.70 W
0, 2026/09/15 09:46:20.143, 4, 16, 2835 MHz, 10251 MHz, P2, 119.33 W
1, 2026/09/15 09:46:20.143, 4, 16, 2820 MHz, 10251 MHz, P2, 107.70 W
0, 2026/09/15 09:46:20.343, 4, 16, 2835 MHz, 10251 MHz, P2, 119.33 W
1, 2026/09/15 09:46:20.343, 4, 16, 2820 MHz, 10251 MHz, P2, 108.64 W
0, 2026/09/15 09:46:20.544, 4, 16, 2835 MHz, 10251 MHz, P2, 119.63 W
1, 2026/09/15 09:46:20.544, 4, 16, 2820 MHz, 10251 MHz, P2, 108.64 W
0, 2026/09/15 09:46:20.744, 4, 16, 2835 MHz, 10251 MHz, P2, 119.63 W
1, 2026/09/15 09:46:20.744, 4, 16, 2820 MHz, 10251 MHz, P2, 108.64 W
0, 2026/09/15 09:46:20.945, 4, 16, 2835 MHz, 10251 MHz, P2, 119.19 W
1, 2026/09/15 09:46:20.945, 4, 16, 2820 MHz, 10251 MHz, P2, 108.70 W
0, 2026/09/15 09:46:21.145, 4, 16, 2835 MHz, 10251 MHz, P2, 119.19 W
1, 2026/09/15 09:46:21.145, 4, 16, 2820 MHz, 10251 MHz, P2, 108.70 W
0, 2026/09/15 09:46:21.346, 4, 16, 2835 MHz, 10251 MHz, P2, 119.19 W
1, 2026/09/15 09:46:21.346, 4, 16, 2820 MHz, 10251 MHz, P2, 106.33 W
0, 2026/09/15 09:46:21.546, 4, 16, 2835 MHz, 10251 MHz, P2, 116.32 W
1, 2026/09/15 09:46:21.546, 4, 16, 2820 MHz, 10251 MHz, P2, 106.33 W
0, 2026/09/15 09:46:21.747, 4, 16, 2835 MHz, 10251 MHz, P2, 116.32 W
1, 2026/09/15 09:46:21.767, 4, 16, 2820 MHz, 10251 MHz, P2, 106.33 W
0, 2026/09/15 09:46:21.971, 4, 16, 2835 MHz, 10501 MHz, P0, 108.58 W
1, 2026/09/15 09:46:21.971, 4, 16, 2820 MHz, 10501 MHz, P0, 99.65 W
0, 2026/09/15 09:46:22.172, 4, 16, 2835 MHz, 10501 MHz, P0, 108.58 W
1, 2026/09/15 09:46:22.172, 4, 16, 2820 MHz, 10501 MHz, P0, 99.65 W
