# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:37:13+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=8
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:37:13.798, 4, 16, 2835 MHz, 10501 MHz, P0, 83.58 W
1, 2026/09/15 09:37:13.804, 4, 16, 2820 MHz, 10501 MHz, P0, 81.34 W
0, 2026/09/15 09:37:14.009, 4, 16, 2835 MHz, 10501 MHz, P0, 83.58 W
1, 2026/09/15 09:37:14.010, 4, 16, 2820 MHz, 10501 MHz, P0, 81.34 W
0, 2026/09/15 09:37:14.210, 4, 16, 2835 MHz, 10501 MHz, P0, 83.58 W
1, 2026/09/15 09:37:14.210, 4, 16, 2820 MHz, 10501 MHz, P0, 81.34 W
0, 2026/09/15 09:37:14.410, 4, 16, 2835 MHz, 10501 MHz, P0, 82.85 W
1, 2026/09/15 09:37:14.410, 2, 16, 2820 MHz, 10501 MHz, P5, 79.83 W
0, 2026/09/15 09:37:14.611, 4, 16, 2835 MHz, 10501 MHz, P0, 82.85 W
1, 2026/09/15 09:37:14.611, 2, 16, 2820 MHz, 10501 MHz, P5, 79.83 W
0, 2026/09/15 09:37:14.811, 4, 16, 2520 MHz, 10251 MHz, P2, 72.72 W
1, 2026/09/15 09:37:14.812, 4, 16, 2520 MHz, 10251 MHz, P2, 58.60 W
0, 2026/09/15 09:37:15.012, 4, 16, 2520 MHz, 10251 MHz, P2, 72.72 W
1, 2026/09/15 09:37:15.012, 4, 16, 2520 MHz, 10251 MHz, P2, 58.60 W
0, 2026/09/15 09:37:15.212, 4, 16, 2520 MHz, 10251 MHz, P2, 72.72 W
1, 2026/09/15 09:37:15.213, 4, 16, 2520 MHz, 10251 MHz, P2, 58.60 W
0, 2026/09/15 09:37:15.413, 4, 16, 2520 MHz, 10251 MHz, P2, 67.68 W
1, 2026/09/15 09:37:15.413, 4, 16, 2520 MHz, 10251 MHz, P2, 53.97 W
0, 2026/09/15 09:37:15.614, 4, 16, 2520 MHz, 10251 MHz, P2, 67.68 W
1, 2026/09/15 09:37:15.614, 4, 16, 2520 MHz, 10251 MHz, P2, 53.97 W
0, 2026/09/15 09:37:15.814, 4, 16, 2835 MHz, 10251 MHz, P2, 78.83 W
1, 2026/09/15 09:37:15.814, 4, 16, 2820 MHz, 10251 MHz, P2, 73.30 W
0, 2026/09/15 09:37:16.014, 4, 16, 2835 MHz, 10251 MHz, P2, 78.83 W
1, 2026/09/15 09:37:16.014, 4, 16, 2820 MHz, 10251 MHz, P2, 73.30 W
0, 2026/09/15 09:37:16.214, 4, 16, 2835 MHz, 10251 MHz, P2, 78.83 W
1, 2026/09/15 09:37:16.215, 4, 16, 2820 MHz, 10251 MHz, P2, 73.30 W
0, 2026/09/15 09:37:16.415, 4, 16, 2835 MHz, 10251 MHz, P2, 98.22 W
1, 2026/09/15 09:37:16.415, 4, 16, 2820 MHz, 10251 MHz, P2, 90.42 W
0, 2026/09/15 09:37:16.615, 4, 16, 2835 MHz, 10251 MHz, P2, 98.22 W
1, 2026/09/15 09:37:16.615, 4, 16, 2820 MHz, 10251 MHz, P2, 90.42 W
0, 2026/09/15 09:37:16.815, 4, 16, 2835 MHz, 10251 MHz, P2, 108.53 W
1, 2026/09/15 09:37:16.815, 4, 16, 2820 MHz, 10251 MHz, P2, 102.08 W
0, 2026/09/15 09:37:17.016, 4, 16, 2835 MHz, 10251 MHz, P2, 108.53 W
1, 2026/09/15 09:37:17.016, 4, 16, 2820 MHz, 10251 MHz, P2, 102.08 W
0, 2026/09/15 09:37:17.216, 4, 16, 2835 MHz, 10251 MHz, P2, 108.53 W
1, 2026/09/15 09:37:17.216, 4, 16, 2820 MHz, 10251 MHz, P2, 102.08 W
0, 2026/09/15 09:37:17.416, 4, 16, 2835 MHz, 10251 MHz, P2, 110.68 W
1, 2026/09/15 09:37:17.416, 4, 16, 2820 MHz, 10251 MHz, P2, 104.29 W
0, 2026/09/15 09:37:17.617, 4, 16, 2835 MHz, 10251 MHz, P2, 110.68 W
1, 2026/09/15 09:37:17.617, 4, 16, 2820 MHz, 10251 MHz, P2, 104.29 W
0, 2026/09/15 09:37:17.817, 4, 16, 2835 MHz, 10251 MHz, P2, 111.52 W
1, 2026/09/15 09:37:17.818, 4, 16, 2820 MHz, 10251 MHz, P2, 105.01 W
0, 2026/09/15 09:37:18.018, 4, 16, 2835 MHz, 10251 MHz, P2, 111.52 W
1, 2026/09/15 09:37:18.018, 4, 16, 2820 MHz, 10251 MHz, P2, 105.01 W
0, 2026/09/15 09:37:18.218, 4, 16, 2835 MHz, 10251 MHz, P2, 111.52 W
1, 2026/09/15 09:37:18.218, 4, 16, 2820 MHz, 10251 MHz, P2, 105.01 W
0, 2026/09/15 09:37:18.419, 4, 16, 2835 MHz, 10251 MHz, P2, 111.95 W
1, 2026/09/15 09:37:18.419, 4, 16, 2820 MHz, 10251 MHz, P2, 105.82 W
0, 2026/09/15 09:37:18.619, 4, 16, 2835 MHz, 10251 MHz, P2, 111.95 W
1, 2026/09/15 09:37:18.619, 4, 16, 2820 MHz, 10251 MHz, P2, 105.82 W
0, 2026/09/15 09:37:18.819, 4, 16, 2835 MHz, 10251 MHz, P2, 112.39 W
1, 2026/09/15 09:37:18.819, 4, 16, 2820 MHz, 10251 MHz, P2, 106.57 W
0, 2026/09/15 09:37:19.019, 4, 16, 2835 MHz, 10251 MHz, P2, 112.39 W
1, 2026/09/15 09:37:19.020, 4, 16, 2820 MHz, 10251 MHz, P2, 106.57 W
0, 2026/09/15 09:37:19.220, 4, 16, 2835 MHz, 10251 MHz, P2, 112.39 W
1, 2026/09/15 09:37:19.220, 4, 16, 2820 MHz, 10251 MHz, P2, 106.57 W
0, 2026/09/15 09:37:19.420, 4, 16, 2835 MHz, 10251 MHz, P2, 111.98 W
1, 2026/09/15 09:37:19.420, 4, 16, 2820 MHz, 10251 MHz, P2, 105.97 W
0, 2026/09/15 09:37:19.620, 4, 16, 2835 MHz, 10251 MHz, P2, 111.98 W
1, 2026/09/15 09:37:19.620, 4, 16, 2820 MHz, 10251 MHz, P2, 105.97 W
0, 2026/09/15 09:37:19.821, 4, 16, 2835 MHz, 10251 MHz, P2, 112.73 W
1, 2026/09/15 09:37:19.821, 4, 16, 2820 MHz, 10251 MHz, P2, 106.84 W
0, 2026/09/15 09:37:20.021, 4, 16, 2835 MHz, 10251 MHz, P2, 112.73 W
1, 2026/09/15 09:37:20.021, 4, 16, 2820 MHz, 10251 MHz, P2, 106.84 W
0, 2026/09/15 09:37:20.221, 4, 16, 2835 MHz, 10251 MHz, P2, 112.73 W
1, 2026/09/15 09:37:20.221, 4, 16, 2820 MHz, 10251 MHz, P2, 106.84 W
0, 2026/09/15 09:37:20.421, 4, 16, 2835 MHz, 10251 MHz, P2, 113.39 W
