# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:42:25+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=37
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:42:28.166, 4, 16, 2835 MHz, 10251 MHz, P2, 74.84 W
1, 2026/09/15 09:42:28.166, 4, 16, 2820 MHz, 10251 MHz, P2, 72.26 W
0, 2026/09/15 09:42:28.367, 4, 16, 2835 MHz, 10251 MHz, P2, 95.41 W
1, 2026/09/15 09:42:28.367, 4, 16, 2820 MHz, 10251 MHz, P2, 90.74 W
0, 2026/09/15 09:42:28.567, 4, 16, 2835 MHz, 10251 MHz, P2, 95.41 W
1, 2026/09/15 09:42:28.567, 4, 16, 2820 MHz, 10251 MHz, P2, 90.74 W
0, 2026/09/15 09:42:28.767, 4, 16, 2835 MHz, 10251 MHz, P2, 95.41 W
1, 2026/09/15 09:42:28.768, 4, 16, 2820 MHz, 10251 MHz, P2, 103.05 W
0, 2026/09/15 09:42:28.968, 4, 16, 2835 MHz, 10251 MHz, P2, 111.91 W
1, 2026/09/15 09:42:28.968, 4, 16, 2820 MHz, 10251 MHz, P2, 103.05 W
0, 2026/09/15 09:42:29.168, 4, 16, 2835 MHz, 10251 MHz, P2, 111.91 W
1, 2026/09/15 09:42:29.168, 4, 16, 2820 MHz, 10251 MHz, P2, 103.05 W
0, 2026/09/15 09:42:29.368, 4, 16, 2835 MHz, 10251 MHz, P2, 114.71 W
1, 2026/09/15 09:42:29.368, 4, 16, 2820 MHz, 10251 MHz, P2, 105.66 W
0, 2026/09/15 09:42:29.569, 4, 16, 2835 MHz, 10251 MHz, P2, 114.71 W
1, 2026/09/15 09:42:29.569, 4, 16, 2820 MHz, 10251 MHz, P2, 105.66 W
0, 2026/09/15 09:42:29.769, 4, 16, 2835 MHz, 10251 MHz, P2, 114.71 W
1, 2026/09/15 09:42:29.769, 4, 16, 2820 MHz, 10251 MHz, P2, 106.57 W
0, 2026/09/15 09:42:29.969, 4, 16, 2835 MHz, 10251 MHz, P2, 115.85 W
1, 2026/09/15 09:42:29.969, 4, 16, 2820 MHz, 10251 MHz, P2, 106.57 W
0, 2026/09/15 09:42:30.169, 4, 16, 2835 MHz, 10251 MHz, P2, 115.85 W
1, 2026/09/15 09:42:30.169, 4, 16, 2820 MHz, 10251 MHz, P2, 106.57 W
0, 2026/09/15 09:42:30.370, 4, 16, 2835 MHz, 10251 MHz, P2, 116.86 W
1, 2026/09/15 09:42:30.370, 4, 16, 2820 MHz, 10251 MHz, P2, 107.03 W
0, 2026/09/15 09:42:30.570, 4, 16, 2835 MHz, 10251 MHz, P2, 116.86 W
1, 2026/09/15 09:42:30.570, 4, 16, 2820 MHz, 10251 MHz, P2, 107.03 W
0, 2026/09/15 09:42:30.770, 4, 16, 2835 MHz, 10251 MHz, P2, 116.86 W
1, 2026/09/15 09:42:30.770, 4, 16, 2820 MHz, 10251 MHz, P2, 106.79 W
0, 2026/09/15 09:42:30.970, 4, 16, 2835 MHz, 10251 MHz, P2, 116.87 W
1, 2026/09/15 09:42:30.970, 4, 16, 2820 MHz, 10251 MHz, P2, 106.79 W
0, 2026/09/15 09:42:31.171, 4, 16, 2835 MHz, 10251 MHz, P2, 116.87 W
1, 2026/09/15 09:42:31.171, 4, 16, 2820 MHz, 10251 MHz, P2, 106.79 W
0, 2026/09/15 09:42:31.371, 4, 16, 2835 MHz, 10251 MHz, P2, 118.21 W
1, 2026/09/15 09:42:31.371, 4, 16, 2820 MHz, 10251 MHz, P2, 107.63 W
0, 2026/09/15 09:42:31.571, 4, 16, 2835 MHz, 10251 MHz, P2, 118.21 W
1, 2026/09/15 09:42:31.571, 4, 16, 2820 MHz, 10251 MHz, P2, 107.63 W
0, 2026/09/15 09:42:31.771, 4, 16, 2835 MHz, 10251 MHz, P2, 118.21 W
1, 2026/09/15 09:42:31.772, 4, 16, 2820 MHz, 10251 MHz, P2, 107.56 W
0, 2026/09/15 09:42:31.972, 4, 16, 2835 MHz, 10251 MHz, P2, 118.64 W
1, 2026/09/15 09:42:31.972, 4, 16, 2820 MHz, 10251 MHz, P2, 107.56 W
0, 2026/09/15 09:42:32.172, 4, 16, 2835 MHz, 10251 MHz, P2, 118.64 W
1, 2026/09/15 09:42:32.172, 4, 16, 2820 MHz, 10251 MHz, P2, 107.56 W
0, 2026/09/15 09:42:32.372, 4, 16, 2835 MHz, 10251 MHz, P2, 118.33 W
1, 2026/09/15 09:42:32.372, 4, 16, 2820 MHz, 10251 MHz, P2, 107.06 W
0, 2026/09/15 09:42:32.572, 4, 16, 2835 MHz, 10251 MHz, P2, 118.33 W
1, 2026/09/15 09:42:32.573, 4, 16, 2820 MHz, 10251 MHz, P2, 107.06 W
0, 2026/09/15 09:42:32.773, 4, 16, 2835 MHz, 10251 MHz, P2, 118.33 W
1, 2026/09/15 09:42:32.773, 4, 16, 2820 MHz, 10251 MHz, P2, 108.30 W
0, 2026/09/15 09:42:32.973, 4, 16, 2835 MHz, 10251 MHz, P2, 119.32 W
1, 2026/09/15 09:42:32.973, 4, 16, 2820 MHz, 10251 MHz, P2, 108.30 W
0, 2026/09/15 09:42:33.173, 4, 16, 2835 MHz, 10251 MHz, P2, 119.32 W
1, 2026/09/15 09:42:33.173, 4, 16, 2820 MHz, 10251 MHz, P2, 108.30 W
0, 2026/09/15 09:42:33.373, 4, 16, 2835 MHz, 10251 MHz, P2, 118.82 W
1, 2026/09/15 09:42:33.374, 4, 16, 2820 MHz, 10251 MHz, P2, 108.47 W
0, 2026/09/15 09:42:33.574, 4, 16, 2835 MHz, 10251 MHz, P2, 118.82 W
1, 2026/09/15 09:42:33.574, 4, 16, 2820 MHz, 10251 MHz, P2, 108.47 W
0, 2026/09/15 09:42:33.774, 4, 16, 2835 MHz, 10251 MHz, P2, 118.82 W
1, 2026/09/15 09:42:33.774, 4, 16, 2820 MHz, 10251 MHz, P2, 107.30 W
0, 2026/09/15 09:42:33.974, 4, 16, 2835 MHz, 10251 MHz, P2, 117.31 W
1, 2026/09/15 09:42:33.975, 4, 16, 2820 MHz, 10251 MHz, P2, 107.30 W
0, 2026/09/15 09:42:34.175, 4, 16, 2835 MHz, 10251 MHz, P2, 117.31 W
1, 2026/09/15 09:42:34.175, 4, 16, 2820 MHz, 10251 MHz, P2, 107.30 W
0, 2026/09/15 09:42:34.375, 4, 16, 2835 MHz, 10251 MHz, P2, 110.47 W
1, 2026/09/15 09:42:34.375, 4, 16, 2820 MHz, 10251 MHz, P2, 100.87 W
0, 2026/09/15 09:42:34.576, 4, 16, 2835 MHz, 10251 MHz, P2, 110.47 W
1, 2026/09/15 09:42:34.576, 4, 16, 2820 MHz, 10251 MHz, P2, 100.87 W
0, 2026/09/15 09:42:34.776, 4, 16, 2835 MHz, 10251 MHz, P2, 110.47 W
1, 2026/09/15 09:42:34.776, 4, 16, 2820 MHz, 10501 MHz, P0, 89.55 W
0, 2026/09/15 09:42:34.976, 4, 16, 2835 MHz, 10501 MHz, P0, 98.48 W
1, 2026/09/15 09:42:34.976, 4, 16, 2820 MHz, 10501 MHz, P0, 89.55 W
