# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:40:16+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=24
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:40:16.556, 4, 16, 2835 MHz, 10501 MHz, P0, 87.02 W
1, 2026/09/15 09:40:16.562, 4, 16, 2820 MHz, 10501 MHz, P0, 83.53 W
0, 2026/09/15 09:40:16.766, 4, 16, 2835 MHz, 10501 MHz, P0, 87.02 W
1, 2026/09/15 09:40:16.766, 4, 16, 2820 MHz, 10501 MHz, P0, 79.41 W
0, 2026/09/15 09:40:16.967, 4, 16, 2835 MHz, 10501 MHz, P0, 86.17 W
1, 2026/09/15 09:40:16.967, 4, 16, 2820 MHz, 10501 MHz, P0, 79.41 W
0, 2026/09/15 09:40:17.167, 4, 16, 2835 MHz, 10501 MHz, P0, 86.17 W
1, 2026/09/15 09:40:17.193, 4, 16, 2820 MHz, 10501 MHz, P0, 79.41 W
0, 2026/09/15 09:40:17.394, 4, 16, 2520 MHz, 10501 MHz, P2, 81.36 W
1, 2026/09/15 09:40:17.394, 2, 16, 690 MHz, 810 MHz, P5, 75.45 W
0, 2026/09/15 09:40:17.594, 4, 16, 2520 MHz, 10501 MHz, P2, 81.36 W
1, 2026/09/15 09:40:17.595, 2, 16, 690 MHz, 810 MHz, P5, 75.45 W
0, 2026/09/15 09:40:17.795, 4, 16, 2520 MHz, 10501 MHz, P2, 81.36 W
1, 2026/09/15 09:40:17.795, 4, 16, 2520 MHz, 10251 MHz, P2, 63.87 W
0, 2026/09/15 09:40:17.995, 4, 16, 2520 MHz, 10251 MHz, P2, 73.57 W
1, 2026/09/15 09:40:17.995, 4, 16, 2520 MHz, 10251 MHz, P2, 63.87 W
0, 2026/09/15 09:40:18.196, 4, 16, 2520 MHz, 10251 MHz, P2, 73.57 W
1, 2026/09/15 09:40:18.196, 4, 16, 2520 MHz, 10251 MHz, P2, 63.87 W
0, 2026/09/15 09:40:18.396, 4, 16, 2520 MHz, 10251 MHz, P2, 68.91 W
1, 2026/09/15 09:40:18.396, 4, 16, 2520 MHz, 10251 MHz, P2, 58.72 W
0, 2026/09/15 09:40:18.596, 4, 16, 2520 MHz, 10251 MHz, P2, 68.91 W
1, 2026/09/15 09:40:18.596, 4, 16, 2520 MHz, 10251 MHz, P2, 58.72 W
0, 2026/09/15 09:40:18.796, 4, 16, 2520 MHz, 10251 MHz, P2, 68.91 W
1, 2026/09/15 09:40:18.796, 4, 16, 2820 MHz, 10251 MHz, P2, 78.30 W
0, 2026/09/15 09:40:18.997, 4, 16, 2835 MHz, 10251 MHz, P2, 86.26 W
1, 2026/09/15 09:40:18.997, 4, 16, 2820 MHz, 10251 MHz, P2, 78.30 W
0, 2026/09/15 09:40:19.197, 4, 16, 2835 MHz, 10251 MHz, P2, 86.26 W
1, 2026/09/15 09:40:19.197, 4, 16, 2820 MHz, 10251 MHz, P2, 78.30 W
0, 2026/09/15 09:40:19.397, 4, 16, 2835 MHz, 10251 MHz, P2, 105.29 W
1, 2026/09/15 09:40:19.397, 4, 16, 2820 MHz, 10251 MHz, P2, 95.67 W
0, 2026/09/15 09:40:19.598, 4, 16, 2835 MHz, 10251 MHz, P2, 105.29 W
1, 2026/09/15 09:40:19.598, 4, 16, 2820 MHz, 10251 MHz, P2, 95.67 W
0, 2026/09/15 09:40:19.798, 4, 16, 2835 MHz, 10251 MHz, P2, 105.29 W
1, 2026/09/15 09:40:19.798, 4, 16, 2820 MHz, 10251 MHz, P2, 104.44 W
0, 2026/09/15 09:40:19.998, 4, 16, 2835 MHz, 10251 MHz, P2, 113.65 W
1, 2026/09/15 09:40:19.999, 4, 16, 2820 MHz, 10251 MHz, P2, 104.44 W
0, 2026/09/15 09:40:20.199, 4, 16, 2835 MHz, 10251 MHz, P2, 113.65 W
1, 2026/09/15 09:40:20.199, 4, 16, 2820 MHz, 10251 MHz, P2, 104.44 W
0, 2026/09/15 09:40:20.399, 4, 16, 2835 MHz, 10251 MHz, P2, 115.14 W
1, 2026/09/15 09:40:20.399, 4, 16, 2820 MHz, 10251 MHz, P2, 106.42 W
0, 2026/09/15 09:40:20.599, 4, 16, 2835 MHz, 10251 MHz, P2, 115.14 W
1, 2026/09/15 09:40:20.600, 4, 16, 2820 MHz, 10251 MHz, P2, 106.42 W
0, 2026/09/15 09:40:20.800, 4, 16, 2835 MHz, 10251 MHz, P2, 115.14 W
1, 2026/09/15 09:40:20.800, 4, 16, 2820 MHz, 10251 MHz, P2, 107.08 W
0, 2026/09/15 09:40:21.000, 4, 16, 2835 MHz, 10251 MHz, P2, 115.51 W
1, 2026/09/15 09:40:21.000, 4, 16, 2820 MHz, 10251 MHz, P2, 107.08 W
0, 2026/09/15 09:40:21.200, 4, 16, 2835 MHz, 10251 MHz, P2, 115.51 W
1, 2026/09/15 09:40:21.201, 4, 16, 2820 MHz, 10251 MHz, P2, 107.08 W
0, 2026/09/15 09:40:21.401, 4, 16, 2835 MHz, 10251 MHz, P2, 116.10 W
1, 2026/09/15 09:40:21.401, 4, 16, 2820 MHz, 10251 MHz, P2, 107.77 W
0, 2026/09/15 09:40:21.601, 4, 16, 2835 MHz, 10251 MHz, P2, 116.10 W
1, 2026/09/15 09:40:21.601, 4, 16, 2820 MHz, 10251 MHz, P2, 107.77 W
0, 2026/09/15 09:40:21.802, 4, 16, 2835 MHz, 10251 MHz, P2, 116.10 W
1, 2026/09/15 09:40:21.802, 4, 16, 2820 MHz, 10251 MHz, P2, 107.24 W
0, 2026/09/15 09:40:22.002, 4, 16, 2835 MHz, 10251 MHz, P2, 115.40 W
1, 2026/09/15 09:40:22.002, 4, 16, 2820 MHz, 10251 MHz, P2, 107.24 W
0, 2026/09/15 09:40:22.202, 4, 16, 2835 MHz, 10251 MHz, P2, 115.40 W
1, 2026/09/15 09:40:22.202, 4, 16, 2820 MHz, 10251 MHz, P2, 107.24 W
0, 2026/09/15 09:40:22.403, 4, 16, 2835 MHz, 10251 MHz, P2, 115.92 W
1, 2026/09/15 09:40:22.403, 4, 16, 2820 MHz, 10251 MHz, P2, 107.86 W
0, 2026/09/15 09:40:22.603, 4, 16, 2835 MHz, 10251 MHz, P2, 115.92 W
1, 2026/09/15 09:40:22.603, 4, 16, 2820 MHz, 10251 MHz, P2, 107.86 W
0, 2026/09/15 09:40:22.803, 4, 16, 2835 MHz, 10251 MHz, P2, 115.92 W
1, 2026/09/15 09:40:22.803, 4, 16, 2820 MHz, 10251 MHz, P2, 108.26 W
0, 2026/09/15 09:40:23.004, 4, 16, 2835 MHz, 10251 MHz, P2, 116.58 W
1, 2026/09/15 09:40:23.004, 4, 16, 2820 MHz, 10251 MHz, P2, 108.26 W
0, 2026/09/15 09:40:23.204, 4, 16, 2835 MHz, 10251 MHz, P2, 116.58 W
1, 2026/09/15 09:40:23.204, 4, 16, 2820 MHz, 10251 MHz, P2, 108.26 W
0, 2026/09/15 09:40:23.404, 4, 16, 2835 MHz, 10251 MHz, P2, 116.82 W
1, 2026/09/15 09:40:23.405, 4, 16, 2820 MHz, 10251 MHz, P2, 107.24 W
0, 2026/09/15 09:40:23.605, 4, 16, 2835 MHz, 10251 MHz, P2, 116.82 W
1, 2026/09/15 09:40:23.605, 4, 16, 2820 MHz, 10251 MHz, P2, 107.24 W
0, 2026/09/15 09:40:23.805, 4, 16, 2835 MHz, 10251 MHz, P2, 116.82 W
1, 2026/09/15 09:40:23.805, 4, 16, 2820 MHz, 10251 MHz, P2, 108.99 W
0, 2026/09/15 09:40:24.005, 4, 16, 2835 MHz, 10251 MHz, P2, 117.42 W
1, 2026/09/15 09:40:24.006, 4, 16, 2820 MHz, 10251 MHz, P2, 108.99 W
0, 2026/09/15 09:40:24.206, 4, 16, 2835 MHz, 10251 MHz, P2, 117.42 W
1, 2026/09/15 09:40:24.206, 4, 16, 2820 MHz, 10251 MHz, P2, 108.99 W
0, 2026/09/15 09:40:24.406, 4, 16, 2835 MHz, 10251 MHz, P2, 117.08 W
1, 2026/09/15 09:40:24.406, 4, 16, 2820 MHz, 10251 MHz, P2, 109.00 W
0, 2026/09/15 09:40:24.606, 4, 16, 2835 MHz, 10251 MHz, P2, 117.08 W
1, 2026/09/15 09:40:24.607, 4, 16, 2820 MHz, 10251 MHz, P2, 109.00 W
0, 2026/09/15 09:40:24.807, 4, 16, 2835 MHz, 10251 MHz, P2, 114.84 W
1, 2026/09/15 09:40:24.807, 4, 16, 2820 MHz, 10251 MHz, P2, 107.28 W
0, 2026/09/15 09:40:25.007, 4, 16, 2835 MHz, 10251 MHz, P2, 114.84 W
1, 2026/09/15 09:40:25.007, 4, 16, 2820 MHz, 10251 MHz, P2, 107.28 W
0, 2026/09/15 09:40:25.208, 4, 16, 2835 MHz, 10251 MHz, P2, 114.84 W
1, 2026/09/15 09:40:25.208, 4, 16, 2820 MHz, 10251 MHz, P2, 107.28 W
0, 2026/09/15 09:40:25.408, 4, 16, 2835 MHz, 10251 MHz, P2, 105.16 W
1, 2026/09/15 09:40:25.408, 4, 16, 2820 MHz, 10251 MHz, P2, 101.03 W
0, 2026/09/15 09:40:25.608, 4, 16, 2835 MHz, 10251 MHz, P2, 105.16 W
1, 2026/09/15 09:40:25.608, 4, 16, 2820 MHz, 10251 MHz, P2, 101.03 W
0, 2026/09/15 09:40:25.809, 4, 16, 2835 MHz, 10501 MHz, P0, 93.14 W
1, 2026/09/15 09:40:25.809, 4, 16, 2820 MHz, 10501 MHz, P0, 89.67 W
0, 2026/09/15 09:40:26.009, 4, 16, 2835 MHz, 10501 MHz, P0, 93.14 W
1, 2026/09/15 09:40:26.009, 4, 16, 2820 MHz, 10501 MHz, P0, 89.67 W
0, 2026/09/15 09:40:26.209, 4, 16, 2835 MHz, 10501 MHz, P0, 93.14 W
1, 2026/09/15 09:40:26.210, 4, 16, 2820 MHz, 10501 MHz, P0, 89.67 W
