# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:41:47+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=33
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:41:47.953, 4, 16, 2835 MHz, 10501 MHz, P0, 87.61 W
1, 2026/09/15 09:41:47.960, 4, 16, 2820 MHz, 10501 MHz, P0, 80.71 W
0, 2026/09/15 09:41:48.164, 4, 16, 2835 MHz, 10501 MHz, P0, 87.61 W
1, 2026/09/15 09:41:48.164, 4, 16, 2820 MHz, 10501 MHz, P0, 80.71 W
0, 2026/09/15 09:41:48.365, 4, 16, 2835 MHz, 10501 MHz, P0, 86.98 W
1, 2026/09/15 09:41:48.365, 4, 16, 2820 MHz, 10501 MHz, P5, 79.18 W
0, 2026/09/15 09:41:48.565, 4, 16, 2835 MHz, 10501 MHz, P0, 86.98 W
1, 2026/09/15 09:41:48.575, 4, 16, 2820 MHz, 10501 MHz, P5, 79.18 W
0, 2026/09/15 09:41:48.775, 4, 16, 2835 MHz, 10501 MHz, P0, 86.98 W
1, 2026/09/15 09:41:48.776, 4, 16, 2520 MHz, 10501 MHz, P0, 57.59 W
0, 2026/09/15 09:41:48.977, 4, 16, 2520 MHz, 10251 MHz, P2, 77.67 W
1, 2026/09/15 09:41:48.977, 4, 16, 2520 MHz, 10501 MHz, P0, 57.59 W
0, 2026/09/15 09:41:49.177, 4, 16, 2520 MHz, 10251 MHz, P2, 77.67 W
1, 2026/09/15 09:41:49.177, 4, 16, 2520 MHz, 10501 MHz, P0, 57.59 W
0, 2026/09/15 09:41:49.378, 4, 16, 2520 MHz, 10251 MHz, P2, 69.50 W
1, 2026/09/15 09:41:49.378, 4, 16, 2520 MHz, 10251 MHz, P2, 52.84 W
0, 2026/09/15 09:41:49.578, 4, 16, 2520 MHz, 10251 MHz, P2, 69.50 W
1, 2026/09/15 09:41:49.578, 4, 16, 2520 MHz, 10251 MHz, P2, 52.84 W
0, 2026/09/15 09:41:49.778, 4, 16, 2520 MHz, 10251 MHz, P2, 69.50 W
1, 2026/09/15 09:41:49.779, 4, 16, 2820 MHz, 10251 MHz, P2, 72.06 W
0, 2026/09/15 09:41:49.979, 4, 16, 2835 MHz, 10251 MHz, P2, 76.76 W
1, 2026/09/15 09:41:49.979, 4, 16, 2820 MHz, 10251 MHz, P2, 72.06 W
0, 2026/09/15 09:41:50.179, 4, 16, 2835 MHz, 10251 MHz, P2, 76.76 W
1, 2026/09/15 09:41:50.179, 4, 16, 2820 MHz, 10251 MHz, P2, 72.06 W
0, 2026/09/15 09:41:50.379, 4, 16, 2835 MHz, 10251 MHz, P2, 96.25 W
1, 2026/09/15 09:41:50.380, 4, 16, 2820 MHz, 10251 MHz, P2, 89.81 W
0, 2026/09/15 09:41:50.580, 4, 16, 2835 MHz, 10251 MHz, P2, 96.25 W
1, 2026/09/15 09:41:50.580, 4, 16, 2820 MHz, 10251 MHz, P2, 89.81 W
0, 2026/09/15 09:41:50.780, 4, 16, 2835 MHz, 10251 MHz, P2, 96.25 W
1, 2026/09/15 09:41:50.780, 4, 16, 2820 MHz, 10251 MHz, P2, 101.39 W
0, 2026/09/15 09:41:50.981, 4, 16, 2835 MHz, 10251 MHz, P2, 109.96 W
1, 2026/09/15 09:41:50.981, 4, 16, 2820 MHz, 10251 MHz, P2, 101.39 W
0, 2026/09/15 09:41:51.181, 4, 16, 2835 MHz, 10251 MHz, P2, 109.96 W
1, 2026/09/15 09:41:51.181, 4, 16, 2820 MHz, 10251 MHz, P2, 101.39 W
0, 2026/09/15 09:41:51.381, 4, 16, 2835 MHz, 10251 MHz, P2, 113.01 W
1, 2026/09/15 09:41:51.381, 4, 16, 2820 MHz, 10251 MHz, P2, 103.96 W
0, 2026/09/15 09:41:51.582, 4, 16, 2835 MHz, 10251 MHz, P2, 113.01 W
1, 2026/09/15 09:41:51.582, 4, 16, 2820 MHz, 10251 MHz, P2, 103.96 W
0, 2026/09/15 09:41:51.782, 4, 16, 2835 MHz, 10251 MHz, P2, 113.01 W
1, 2026/09/15 09:41:51.782, 4, 16, 2820 MHz, 10251 MHz, P2, 105.42 W
0, 2026/09/15 09:41:51.982, 4, 16, 2835 MHz, 10251 MHz, P2, 114.87 W
1, 2026/09/15 09:41:51.982, 4, 16, 2820 MHz, 10251 MHz, P2, 105.42 W
0, 2026/09/15 09:41:52.183, 4, 16, 2835 MHz, 10251 MHz, P2, 114.87 W
1, 2026/09/15 09:41:52.183, 4, 16, 2820 MHz, 10251 MHz, P2, 105.42 W
0, 2026/09/15 09:41:52.383, 4, 16, 2835 MHz, 10251 MHz, P2, 115.62 W
1, 2026/09/15 09:41:52.383, 4, 16, 2820 MHz, 10251 MHz, P2, 105.90 W
0, 2026/09/15 09:41:52.583, 4, 16, 2835 MHz, 10251 MHz, P2, 115.62 W
1, 2026/09/15 09:41:52.583, 4, 16, 2820 MHz, 10251 MHz, P2, 105.90 W
0, 2026/09/15 09:41:52.784, 4, 16, 2835 MHz, 10251 MHz, P2, 115.62 W
1, 2026/09/15 09:41:52.784, 4, 16, 2820 MHz, 10251 MHz, P2, 106.63 W
0, 2026/09/15 09:41:52.984, 4, 16, 2835 MHz, 10251 MHz, P2, 116.18 W
1, 2026/09/15 09:41:52.984, 4, 16, 2820 MHz, 10251 MHz, P2, 106.63 W
0, 2026/09/15 09:41:53.184, 4, 16, 2835 MHz, 10251 MHz, P2, 116.18 W
1, 2026/09/15 09:41:53.185, 4, 16, 2820 MHz, 10251 MHz, P2, 106.63 W
0, 2026/09/15 09:41:53.385, 4, 16, 2835 MHz, 10251 MHz, P2, 115.92 W
1, 2026/09/15 09:41:53.385, 4, 16, 2820 MHz, 10251 MHz, P2, 106.21 W
0, 2026/09/15 09:41:53.585, 4, 16, 2835 MHz, 10251 MHz, P2, 115.92 W
1, 2026/09/15 09:41:53.585, 4, 16, 2820 MHz, 10251 MHz, P2, 106.21 W
0, 2026/09/15 09:41:53.785, 4, 16, 2835 MHz, 10251 MHz, P2, 115.92 W
1, 2026/09/15 09:41:53.786, 4, 16, 2820 MHz, 10251 MHz, P2, 106.73 W
0, 2026/09/15 09:41:53.986, 4, 16, 2835 MHz, 10251 MHz, P2, 116.29 W
1, 2026/09/15 09:41:53.986, 4, 16, 2820 MHz, 10251 MHz, P2, 106.73 W
0, 2026/09/15 09:41:54.186, 4, 16, 2835 MHz, 10251 MHz, P2, 116.29 W
