# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:33:59+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=1
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:33:59.748, 1, 16, 210 MHz, 405 MHz, P8, 16.63 W
1, 2026/09/15 09:33:59.757, 1, 16, 210 MHz, 405 MHz, P8, 16.16 W
0, 2026/09/15 09:33:59.964, 1, 16, 210 MHz, 405 MHz, P8, 16.63 W
1, 2026/09/15 09:33:59.964, 1, 16, 210 MHz, 405 MHz, P8, 16.16 W
0, 2026/09/15 09:34:00.164, 1, 16, 210 MHz, 405 MHz, P8, 16.63 W
1, 2026/09/15 09:34:00.164, 1, 16, 210 MHz, 405 MHz, P8, 16.16 W
0, 2026/09/15 09:34:00.364, 1, 16, 210 MHz, 405 MHz, P8, 16.63 W
1, 2026/09/15 09:34:00.425, 1, 16, 210 MHz, 405 MHz, P8, 16.16 W
0, 2026/09/15 09:34:00.625, 1, 16, 210 MHz, 405 MHz, P8, 16.19 W
1, 2026/09/15 09:34:01.488, 1, 16, 210 MHz, 405 MHz, P8, 16.17 W
0, 2026/09/15 09:34:01.688, 1, 16, 210 MHz, 405 MHz, P8, 16.19 W
1, 2026/09/15 09:34:01.689, 1, 16, 210 MHz, 405 MHz, P8, 16.17 W
0, 2026/09/15 09:34:01.894, 4, 16, 2520 MHz, 10251 MHz, P2, 23.00 W
1, 2026/09/15 09:34:01.894, 4, 16, 2520 MHz, 10501 MHz, P0, 16.15 W
0, 2026/09/15 09:34:02.094, 4, 16, 2520 MHz, 10251 MHz, P2, 23.00 W
1, 2026/09/15 09:34:02.094, 4, 16, 2520 MHz, 10501 MHz, P0, 16.15 W
