# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:38:34+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=14
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:38:34.597, 4, 16, 2835 MHz, 10501 MHz, P0, 90.69 W
1, 2026/09/15 09:38:34.603, 4, 16, 2820 MHz, 10501 MHz, P0, 87.19 W
0, 2026/09/15 09:38:34.808, 4, 16, 2835 MHz, 10501 MHz, P0, 82.18 W
1, 2026/09/15 09:38:34.808, 4, 16, 2820 MHz, 10501 MHz, P0, 78.67 W
0, 2026/09/15 09:38:35.008, 4, 16, 2835 MHz, 10501 MHz, P0, 82.18 W
1, 2026/09/15 09:38:35.008, 4, 16, 2820 MHz, 10501 MHz, P0, 78.67 W
0, 2026/09/15 09:38:35.208, 4, 16, 2835 MHz, 10501 MHz, P0, 82.18 W
1, 2026/09/15 09:38:35.218, 4, 16, 2820 MHz, 10501 MHz, P0, 78.67 W
0, 2026/09/15 09:38:35.419, 4, 16, 2520 MHz, 10501 MHz, P0, 79.16 W
1, 2026/09/15 09:38:35.419, 2, 16, 810 MHz, 810 MHz, P5, 74.75 W
0, 2026/09/15 09:38:35.619, 4, 16, 2520 MHz, 10501 MHz, P0, 79.16 W
1, 2026/09/15 09:38:35.620, 2, 16, 810 MHz, 810 MHz, P5, 74.75 W
0, 2026/09/15 09:38:35.820, 4, 16, 2520 MHz, 10251 MHz, P2, 71.97 W
1, 2026/09/15 09:38:35.820, 4, 16, 2520 MHz, 10251 MHz, P2, 64.47 W
0, 2026/09/15 09:38:36.020, 4, 16, 2520 MHz, 10251 MHz, P2, 71.97 W
1, 2026/09/15 09:38:36.020, 4, 16, 2520 MHz, 10251 MHz, P2, 64.47 W
0, 2026/09/15 09:38:36.221, 4, 16, 2520 MHz, 10251 MHz, P2, 71.97 W
1, 2026/09/15 09:38:36.221, 4, 16, 2520 MHz, 10251 MHz, P2, 64.47 W
0, 2026/09/15 09:38:36.421, 4, 16, 2835 MHz, 10251 MHz, P2, 68.02 W
1, 2026/09/15 09:38:36.421, 4, 16, 2820 MHz, 10251 MHz, P2, 61.78 W
0, 2026/09/15 09:38:36.621, 4, 16, 2835 MHz, 10251 MHz, P2, 68.02 W
1, 2026/09/15 09:38:36.622, 4, 16, 2820 MHz, 10251 MHz, P2, 61.78 W
0, 2026/09/15 09:38:36.822, 4, 16, 2835 MHz, 10251 MHz, P2, 86.90 W
1, 2026/09/15 09:38:36.822, 4, 16, 2820 MHz, 10251 MHz, P2, 83.78 W
0, 2026/09/15 09:38:37.022, 4, 16, 2835 MHz, 10251 MHz, P2, 86.90 W
1, 2026/09/15 09:38:37.022, 4, 16, 2820 MHz, 10251 MHz, P2, 83.78 W
0, 2026/09/15 09:38:37.223, 4, 16, 2835 MHz, 10251 MHz, P2, 86.90 W
1, 2026/09/15 09:38:37.223, 4, 16, 2820 MHz, 10251 MHz, P2, 83.78 W
0, 2026/09/15 09:38:37.423, 4, 16, 2835 MHz, 10251 MHz, P2, 105.65 W
1, 2026/09/15 09:38:37.423, 4, 16, 2820 MHz, 10251 MHz, P2, 100.24 W
0, 2026/09/15 09:38:37.623, 4, 16, 2835 MHz, 10251 MHz, P2, 105.65 W
1, 2026/09/15 09:38:37.624, 4, 16, 2820 MHz, 10251 MHz, P2, 100.24 W
0, 2026/09/15 09:38:37.824, 4, 16, 2835 MHz, 10251 MHz, P2, 109.86 W
1, 2026/09/15 09:38:37.824, 4, 16, 2820 MHz, 10251 MHz, P2, 103.76 W
0, 2026/09/15 09:38:38.024, 4, 16, 2835 MHz, 10251 MHz, P2, 109.86 W
1, 2026/09/15 09:38:38.025, 4, 16, 2820 MHz, 10251 MHz, P2, 103.76 W
0, 2026/09/15 09:38:38.225, 4, 16, 2835 MHz, 10251 MHz, P2, 109.86 W
1, 2026/09/15 09:38:38.225, 4, 16, 2820 MHz, 10251 MHz, P2, 103.76 W
0, 2026/09/15 09:38:38.425, 4, 16, 2835 MHz, 10251 MHz, P2, 110.81 W
1, 2026/09/15 09:38:38.426, 4, 16, 2820 MHz, 10251 MHz, P2, 104.82 W
0, 2026/09/15 09:38:38.626, 4, 16, 2835 MHz, 10251 MHz, P2, 110.81 W
1, 2026/09/15 09:38:38.626, 4, 16, 2820 MHz, 10251 MHz, P2, 104.82 W
0, 2026/09/15 09:38:38.826, 4, 16, 2835 MHz, 10251 MHz, P2, 111.62 W
1, 2026/09/15 09:38:38.827, 4, 16, 2820 MHz, 10251 MHz, P2, 105.49 W
0, 2026/09/15 09:38:39.027, 4, 16, 2835 MHz, 10251 MHz, P2, 111.62 W
1, 2026/09/15 09:38:39.027, 4, 16, 2820 MHz, 10251 MHz, P2, 105.49 W
0, 2026/09/15 09:38:39.227, 4, 16, 2835 MHz, 10251 MHz, P2, 111.62 W
1, 2026/09/15 09:38:39.227, 4, 16, 2820 MHz, 10251 MHz, P2, 105.49 W
