# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:36:01+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=1
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:36:02.057, 1, 16, 210 MHz, 405 MHz, P8, 17.11 W
1, 2026/09/15 09:36:02.065, 1, 16, 210 MHz, 405 MHz, P8, 16.18 W
0, 2026/09/15 09:36:02.271, 1, 16, 210 MHz, 405 MHz, P8, 17.11 W
1, 2026/09/15 09:36:02.271, 1, 16, 210 MHz, 405 MHz, P8, 16.18 W
0, 2026/09/15 09:36:02.472, 1, 16, 210 MHz, 405 MHz, P8, 17.11 W
1, 2026/09/15 09:36:02.472, 1, 16, 210 MHz, 405 MHz, P8, 16.18 W
0, 2026/09/15 09:36:02.672, 1, 16, 210 MHz, 405 MHz, P8, 17.11 W
1, 2026/09/15 09:36:02.672, 1, 16, 210 MHz, 405 MHz, P8, 16.18 W
0, 2026/09/15 09:36:02.872, 4, 16, 2520 MHz, 10501 MHz, P0, 17.21 W
1, 2026/09/15 09:36:02.873, 1, 16, 210 MHz, 405 MHz, P8, 16.29 W
0, 2026/09/15 09:36:03.073, 4, 16, 2520 MHz, 10501 MHz, P0, 17.21 W
1, 2026/09/15 09:36:03.073, 1, 16, 210 MHz, 405 MHz, P8, 16.29 W
0, 2026/09/15 09:36:03.273, 4, 16, 2520 MHz, 10251 MHz, P2, 30.59 W
1, 2026/09/15 09:36:03.273, 4, 16, 2520 MHz, 10251 MHz, P2, 25.04 W
0, 2026/09/15 09:36:03.474, 4, 16, 2520 MHz, 10251 MHz, P2, 30.59 W
1, 2026/09/15 09:36:03.474, 4, 16, 2520 MHz, 10251 MHz, P2, 25.04 W
0, 2026/09/15 09:36:03.674, 4, 16, 2520 MHz, 10251 MHz, P2, 30.59 W
1, 2026/09/15 09:36:03.674, 4, 16, 2520 MHz, 10251 MHz, P2, 25.04 W
0, 2026/09/15 09:36:03.875, 4, 16, 2730 MHz, 10251 MHz, P2, 64.13 W
1, 2026/09/15 09:36:03.875, 4, 16, 2820 MHz, 10251 MHz, P2, 58.43 W
0, 2026/09/15 09:36:04.075, 4, 16, 2730 MHz, 10251 MHz, P2, 64.13 W
1, 2026/09/15 09:36:04.076, 4, 16, 2820 MHz, 10251 MHz, P2, 58.43 W
0, 2026/09/15 09:36:04.278, 4, 16, 2805 MHz, 10251 MHz, P2, 84.76 W
1, 2026/09/15 09:36:04.279, 4, 16, 2820 MHz, 10251 MHz, P2, 81.79 W
0, 2026/09/15 09:36:04.479, 4, 16, 2805 MHz, 10251 MHz, P2, 84.76 W
1, 2026/09/15 09:36:04.479, 4, 16, 2820 MHz, 10251 MHz, P2, 81.79 W
0, 2026/09/15 09:36:04.679, 4, 16, 2805 MHz, 10251 MHz, P2, 84.76 W
1, 2026/09/15 09:36:04.679, 4, 16, 2820 MHz, 10251 MHz, P2, 81.79 W
0, 2026/09/15 09:36:04.880, 4, 16, 2805 MHz, 10251 MHz, P2, 103.26 W
1, 2026/09/15 09:36:04.880, 4, 16, 2820 MHz, 10251 MHz, P2, 98.80 W
0, 2026/09/15 09:36:05.080, 4, 16, 2805 MHz, 10251 MHz, P2, 103.26 W
1, 2026/09/15 09:36:05.080, 4, 16, 2820 MHz, 10251 MHz, P2, 98.80 W
0, 2026/09/15 09:36:05.280, 4, 16, 2805 MHz, 10251 MHz, P2, 109.08 W
1, 2026/09/15 09:36:05.281, 4, 16, 2820 MHz, 10251 MHz, P2, 101.85 W
0, 2026/09/15 09:36:05.481, 4, 16, 2805 MHz, 10251 MHz, P2, 109.08 W
1, 2026/09/15 09:36:05.481, 4, 16, 2820 MHz, 10251 MHz, P2, 101.85 W
0, 2026/09/15 09:36:05.681, 4, 16, 2805 MHz, 10251 MHz, P2, 109.08 W
1, 2026/09/15 09:36:05.681, 4, 16, 2820 MHz, 10251 MHz, P2, 101.85 W
0, 2026/09/15 09:36:05.882, 4, 16, 2805 MHz, 10251 MHz, P2, 110.34 W
1, 2026/09/15 09:36:05.882, 4, 16, 2820 MHz, 10251 MHz, P2, 102.96 W
0, 2026/09/15 09:36:06.082, 4, 16, 2805 MHz, 10251 MHz, P2, 110.34 W
1, 2026/09/15 09:36:06.082, 4, 16, 2820 MHz, 10251 MHz, P2, 102.96 W
0, 2026/09/15 09:36:06.282, 4, 16, 2805 MHz, 10251 MHz, P2, 110.79 W
1, 2026/09/15 09:36:06.283, 4, 16, 2820 MHz, 10251 MHz, P2, 103.59 W
0, 2026/09/15 09:36:06.483, 4, 16, 2805 MHz, 10251 MHz, P2, 110.79 W
1, 2026/09/15 09:36:06.483, 4, 16, 2820 MHz, 10251 MHz, P2, 103.59 W
0, 2026/09/15 09:36:06.683, 4, 16, 2805 MHz, 10251 MHz, P2, 110.79 W
1, 2026/09/15 09:36:06.683, 4, 16, 2820 MHz, 10251 MHz, P2, 103.59 W
0, 2026/09/15 09:36:06.883, 4, 16, 2805 MHz, 10251 MHz, P2, 111.43 W
1, 2026/09/15 09:36:06.884, 4, 16, 2820 MHz, 10251 MHz, P2, 104.29 W
0, 2026/09/15 09:36:07.084, 4, 16, 2805 MHz, 10251 MHz, P2, 111.43 W
1, 2026/09/15 09:36:07.084, 4, 16, 2820 MHz, 10251 MHz, P2, 104.29 W
