# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:45:32+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=54
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
1, 2026/09/15 09:45:36.548, 4, 16, 2820 MHz, 10251 MHz, P2, 106.04 W
0, 2026/09/15 09:45:36.748, 4, 16, 2835 MHz, 10251 MHz, P2, 114.53 W
1, 2026/09/15 09:45:36.748, 4, 16, 2820 MHz, 10251 MHz, P2, 106.04 W
0, 2026/09/15 09:45:36.949, 4, 16, 2835 MHz, 10251 MHz, P2, 115.18 W
1, 2026/09/15 09:45:36.949, 4, 16, 2820 MHz, 10251 MHz, P2, 106.53 W
0, 2026/09/15 09:45:37.149, 4, 16, 2835 MHz, 10251 MHz, P2, 115.18 W
1, 2026/09/15 09:45:37.149, 4, 16, 2820 MHz, 10251 MHz, P2, 106.53 W
0, 2026/09/15 09:45:37.349, 4, 16, 2835 MHz, 10251 MHz, P2, 115.51 W
1, 2026/09/15 09:45:37.350, 4, 16, 2820 MHz, 10251 MHz, P2, 106.47 W
0, 2026/09/15 09:45:37.550, 4, 16, 2835 MHz, 10251 MHz, P2, 115.51 W
1, 2026/09/15 09:45:37.550, 4, 16, 2820 MHz, 10251 MHz, P2, 106.47 W
0, 2026/09/15 09:45:37.750, 4, 16, 2835 MHz, 10251 MHz, P2, 115.51 W
1, 2026/09/15 09:45:37.750, 4, 16, 2820 MHz, 10251 MHz, P2, 106.47 W
0, 2026/09/15 09:45:37.951, 4, 16, 2835 MHz, 10251 MHz, P2, 116.24 W
1, 2026/09/15 09:45:37.951, 4, 16, 2820 MHz, 10251 MHz, P2, 106.87 W
0, 2026/09/15 09:45:38.151, 4, 16, 2835 MHz, 10251 MHz, P2, 116.24 W
1, 2026/09/15 09:45:38.151, 4, 16, 2820 MHz, 10251 MHz, P2, 106.87 W
0, 2026/09/15 09:45:38.351, 4, 16, 2835 MHz, 10251 MHz, P2, 116.27 W
1, 2026/09/15 09:45:38.352, 4, 16, 2820 MHz, 10251 MHz, P2, 106.88 W
0, 2026/09/15 09:45:38.552, 4, 16, 2835 MHz, 10251 MHz, P2, 116.27 W
1, 2026/09/15 09:45:38.552, 4, 16, 2820 MHz, 10251 MHz, P2, 106.88 W
0, 2026/09/15 09:45:38.752, 4, 16, 2835 MHz, 10251 MHz, P2, 116.27 W
1, 2026/09/15 09:45:38.752, 4, 16, 2820 MHz, 10251 MHz, P2, 106.88 W
0, 2026/09/15 09:45:38.953, 4, 16, 2835 MHz, 10251 MHz, P2, 117.16 W
1, 2026/09/15 09:45:38.953, 4, 16, 2820 MHz, 10251 MHz, P2, 107.56 W
0, 2026/09/15 09:45:39.153, 4, 16, 2835 MHz, 10251 MHz, P2, 117.16 W
1, 2026/09/15 09:45:39.153, 4, 16, 2820 MHz, 10251 MHz, P2, 107.56 W
0, 2026/09/15 09:45:39.354, 4, 16, 2835 MHz, 10251 MHz, P2, 117.42 W
1, 2026/09/15 09:45:39.354, 4, 16, 2820 MHz, 10251 MHz, P2, 107.67 W
0, 2026/09/15 09:45:39.554, 4, 16, 2835 MHz, 10251 MHz, P2, 117.42 W
1, 2026/09/15 09:45:39.554, 4, 16, 2820 MHz, 10251 MHz, P2, 107.67 W
0, 2026/09/15 09:45:39.754, 4, 16, 2835 MHz, 10251 MHz, P2, 117.42 W
1, 2026/09/15 09:45:39.755, 4, 16, 2820 MHz, 10251 MHz, P2, 107.67 W
0, 2026/09/15 09:45:39.955, 4, 16, 2835 MHz, 10251 MHz, P2, 116.09 W
1, 2026/09/15 09:45:39.955, 4, 16, 2820 MHz, 10251 MHz, P2, 106.42 W
0, 2026/09/15 09:45:40.155, 4, 16, 2835 MHz, 10251 MHz, P2, 116.09 W
1, 2026/09/15 09:45:40.155, 4, 16, 2820 MHz, 10251 MHz, P2, 106.42 W
0, 2026/09/15 09:45:40.355, 4, 16, 2835 MHz, 10251 MHz, P2, 116.47 W
1, 2026/09/15 09:45:40.356, 4, 16, 2820 MHz, 10251 MHz, P2, 106.30 W
0, 2026/09/15 09:45:40.556, 4, 16, 2835 MHz, 10251 MHz, P2, 116.47 W
1, 2026/09/15 09:45:40.556, 4, 16, 2820 MHz, 10251 MHz, P2, 106.30 W
0, 2026/09/15 09:45:40.756, 4, 16, 2835 MHz, 10251 MHz, P2, 116.47 W
1, 2026/09/15 09:45:40.756, 4, 16, 2820 MHz, 10251 MHz, P2, 106.30 W
0, 2026/09/15 09:45:40.956, 4, 16, 2835 MHz, 10251 MHz, P2, 117.73 W
1, 2026/09/15 09:45:40.957, 4, 16, 2820 MHz, 10251 MHz, P2, 108.33 W
0, 2026/09/15 09:45:41.157, 4, 16, 2835 MHz, 10251 MHz, P2, 117.73 W
1, 2026/09/15 09:45:41.157, 4, 16, 2820 MHz, 10251 MHz, P2, 108.33 W
0, 2026/09/15 09:45:41.357, 4, 16, 2835 MHz, 10251 MHz, P2, 117.72 W
1, 2026/09/15 09:45:41.357, 4, 16, 2820 MHz, 10251 MHz, P2, 108.17 W
0, 2026/09/15 09:45:41.558, 4, 16, 2835 MHz, 10251 MHz, P2, 117.72 W
1, 2026/09/15 09:45:41.558, 4, 16, 2820 MHz, 10251 MHz, P2, 108.17 W
0, 2026/09/15 09:45:41.758, 4, 16, 2835 MHz, 10251 MHz, P2, 117.72 W
1, 2026/09/15 09:45:41.758, 4, 16, 2820 MHz, 10251 MHz, P2, 108.17 W
0, 2026/09/15 09:45:41.958, 4, 16, 2835 MHz, 10251 MHz, P2, 115.75 W
1, 2026/09/15 09:45:41.959, 4, 16, 2820 MHz, 10251 MHz, P2, 106.09 W
0, 2026/09/15 09:45:42.159, 4, 16, 2835 MHz, 10251 MHz, P2, 115.75 W
1, 2026/09/15 09:45:42.159, 4, 16, 2820 MHz, 10251 MHz, P2, 106.09 W
0, 2026/09/15 09:45:42.359, 4, 16, 2835 MHz, 10251 MHz, P2, 116.53 W
1, 2026/09/15 09:45:42.359, 4, 16, 2820 MHz, 10251 MHz, P2, 106.92 W
0, 2026/09/15 09:45:42.560, 4, 16, 2835 MHz, 10251 MHz, P2, 116.53 W
1, 2026/09/15 09:45:42.560, 4, 16, 2820 MHz, 10251 MHz, P2, 106.92 W
0, 2026/09/15 09:45:42.760, 4, 16, 2835 MHz, 10251 MHz, P2, 116.53 W
1, 2026/09/15 09:45:42.761, 4, 16, 2820 MHz, 10251 MHz, P2, 106.92 W
0, 2026/09/15 09:45:42.961, 4, 16, 2835 MHz, 10251 MHz, P2, 106.19 W
1, 2026/09/15 09:45:42.961, 4, 16, 2820 MHz, 10501 MHz, P0, 97.60 W
0, 2026/09/15 09:45:43.161, 4, 16, 2835 MHz, 10251 MHz, P2, 106.19 W
1, 2026/09/15 09:45:43.162, 4, 16, 2820 MHz, 10501 MHz, P0, 97.60 W
0, 2026/09/15 09:45:43.362, 4, 16, 2835 MHz, 10501 MHz, P0, 94.56 W
1, 2026/09/15 09:45:43.362, 4, 16, 2820 MHz, 10501 MHz, P0, 85.68 W
