# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:43:41+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=44
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:43:41.609, 4, 16, 2835 MHz, 10501 MHz, P0, 88.78 W
1, 2026/09/15 09:43:41.616, 4, 16, 2820 MHz, 10501 MHz, P0, 80.56 W
0, 2026/09/15 09:43:41.822, 4, 16, 2835 MHz, 10501 MHz, P0, 88.78 W
1, 2026/09/15 09:43:41.823, 4, 16, 2820 MHz, 10501 MHz, P0, 79.72 W
0, 2026/09/15 09:43:42.023, 4, 16, 2835 MHz, 10501 MHz, P0, 87.83 W
1, 2026/09/15 09:43:42.023, 4, 16, 2820 MHz, 10501 MHz, P0, 79.72 W
0, 2026/09/15 09:43:42.223, 4, 16, 2835 MHz, 10501 MHz, P0, 87.83 W
1, 2026/09/15 09:43:42.243, 4, 16, 2820 MHz, 10501 MHz, P0, 79.72 W
0, 2026/09/15 09:43:42.443, 4, 16, 2520 MHz, 10501 MHz, P0, 77.59 W
1, 2026/09/15 09:43:42.445, 2, 16, 765 MHz, 810 MHz, P5, 69.80 W
0, 2026/09/15 09:43:42.645, 4, 16, 2520 MHz, 10501 MHz, P0, 77.59 W
1, 2026/09/15 09:43:42.645, 2, 16, 765 MHz, 810 MHz, P5, 69.80 W
0, 2026/09/15 09:43:42.845, 4, 16, 2520 MHz, 10251 MHz, P2, 67.72 W
1, 2026/09/15 09:43:42.845, 4, 16, 2520 MHz, 10251 MHz, P2, 58.56 W
0, 2026/09/15 09:43:43.046, 4, 16, 2520 MHz, 10251 MHz, P2, 67.72 W
1, 2026/09/15 09:43:43.046, 4, 16, 2520 MHz, 10251 MHz, P2, 58.56 W
0, 2026/09/15 09:43:43.247, 4, 16, 2520 MHz, 10251 MHz, P2, 67.72 W
1, 2026/09/15 09:43:43.247, 4, 16, 2520 MHz, 10251 MHz, P2, 58.56 W
0, 2026/09/15 09:43:43.447, 4, 16, 2835 MHz, 10251 MHz, P2, 70.24 W
1, 2026/09/15 09:43:43.447, 4, 16, 2820 MHz, 10251 MHz, P2, 59.78 W
0, 2026/09/15 09:43:43.648, 4, 16, 2835 MHz, 10251 MHz, P2, 70.24 W
1, 2026/09/15 09:43:43.648, 4, 16, 2820 MHz, 10251 MHz, P2, 59.78 W
