# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:37:02+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=7
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:37:02.295, 4, 16, 2835 MHz, 10501 MHz, P0, 83.68 W
1, 2026/09/15 09:37:02.302, 4, 16, 2820 MHz, 10501 MHz, P0, 80.27 W
0, 2026/09/15 09:37:02.507, 4, 16, 2835 MHz, 10501 MHz, P0, 83.68 W
1, 2026/09/15 09:37:02.507, 4, 16, 2820 MHz, 10501 MHz, P0, 80.27 W
0, 2026/09/15 09:37:02.708, 4, 16, 2835 MHz, 10501 MHz, P0, 83.68 W
1, 2026/09/15 09:37:02.708, 4, 16, 2820 MHz, 10501 MHz, P0, 80.27 W
0, 2026/09/15 09:37:02.908, 4, 16, 2835 MHz, 10501 MHz, P0, 83.27 W
1, 2026/09/15 09:37:02.926, 4, 16, 2820 MHz, 10501 MHz, P0, 79.19 W
0, 2026/09/15 09:37:03.127, 4, 16, 2835 MHz, 10501 MHz, P0, 83.27 W
1, 2026/09/15 09:37:03.127, 4, 16, 2820 MHz, 10501 MHz, P0, 79.19 W
0, 2026/09/15 09:37:03.327, 4, 16, 2520 MHz, 10251 MHz, P2, 71.64 W
1, 2026/09/15 09:37:03.327, 4, 16, 2520 MHz, 10251 MHz, P2, 73.88 W
0, 2026/09/15 09:37:03.527, 4, 16, 2520 MHz, 10251 MHz, P2, 71.64 W
1, 2026/09/15 09:37:03.528, 4, 16, 2520 MHz, 10251 MHz, P2, 73.88 W
0, 2026/09/15 09:37:03.728, 4, 16, 2520 MHz, 10251 MHz, P2, 71.64 W
1, 2026/09/15 09:37:03.728, 4, 16, 2520 MHz, 10251 MHz, P2, 67.69 W
0, 2026/09/15 09:37:03.929, 4, 16, 2520 MHz, 10251 MHz, P2, 66.69 W
1, 2026/09/15 09:37:03.929, 4, 16, 2520 MHz, 10251 MHz, P2, 67.69 W
0, 2026/09/15 09:37:04.129, 4, 16, 2520 MHz, 10251 MHz, P2, 66.69 W
1, 2026/09/15 09:37:04.129, 4, 16, 2520 MHz, 10251 MHz, P2, 67.69 W
0, 2026/09/15 09:37:04.330, 4, 16, 2835 MHz, 10251 MHz, P2, 75.69 W
1, 2026/09/15 09:37:04.330, 4, 16, 2820 MHz, 10251 MHz, P2, 70.65 W
0, 2026/09/15 09:37:04.530, 4, 16, 2835 MHz, 10251 MHz, P2, 75.69 W
1, 2026/09/15 09:37:04.530, 4, 16, 2820 MHz, 10251 MHz, P2, 70.65 W
0, 2026/09/15 09:37:04.730, 4, 16, 2835 MHz, 10251 MHz, P2, 75.69 W
1, 2026/09/15 09:37:04.731, 4, 16, 2820 MHz, 10251 MHz, P2, 86.48 W
0, 2026/09/15 09:37:04.931, 4, 16, 2835 MHz, 10251 MHz, P2, 93.17 W
1, 2026/09/15 09:37:04.931, 4, 16, 2820 MHz, 10251 MHz, P2, 86.48 W
0, 2026/09/15 09:37:05.131, 4, 16, 2835 MHz, 10251 MHz, P2, 93.17 W
1, 2026/09/15 09:37:05.131, 4, 16, 2820 MHz, 10251 MHz, P2, 86.48 W
0, 2026/09/15 09:37:05.332, 4, 16, 2835 MHz, 10251 MHz, P2, 105.26 W
1, 2026/09/15 09:37:05.332, 4, 16, 2820 MHz, 10251 MHz, P2, 99.74 W
0, 2026/09/15 09:37:05.532, 4, 16, 2835 MHz, 10251 MHz, P2, 105.26 W
