# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T02:53:04+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixA dtype=half round=2
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 02:53:06.029, 4, 16, 2520 MHz, 10251 MHz, P2, 71.09 W
1, 2026/09/15 02:53:06.030, 4, 16, 2820 MHz, 10251 MHz, P2, 61.49 W
0, 2026/09/15 02:53:06.230, 4, 16, 2835 MHz, 10251 MHz, P2, 72.79 W
1, 2026/09/15 02:53:06.230, 4, 16, 2820 MHz, 10251 MHz, P2, 61.49 W
0, 2026/09/15 02:53:06.430, 4, 16, 2835 MHz, 10251 MHz, P2, 72.79 W
1, 2026/09/15 02:53:06.430, 4, 16, 2820 MHz, 10251 MHz, P2, 61.49 W
0, 2026/09/15 02:53:06.630, 4, 16, 2835 MHz, 10251 MHz, P2, 91.93 W
1, 2026/09/15 02:53:06.631, 4, 16, 2820 MHz, 10251 MHz, P2, 83.14 W
0, 2026/09/15 02:53:06.831, 4, 16, 2835 MHz, 10251 MHz, P2, 91.93 W
1, 2026/09/15 02:53:06.831, 4, 16, 2820 MHz, 10251 MHz, P2, 83.14 W
0, 2026/09/15 02:53:07.031, 4, 16, 2835 MHz, 10251 MHz, P2, 91.93 W
1, 2026/09/15 02:53:07.032, 4, 16, 2820 MHz, 10251 MHz, P2, 99.45 W
0, 2026/09/15 02:53:07.232, 4, 16, 2835 MHz, 10251 MHz, P2, 108.04 W
1, 2026/09/15 02:53:07.232, 4, 16, 2820 MHz, 10251 MHz, P2, 99.45 W
0, 2026/09/15 02:53:07.432, 4, 16, 2835 MHz, 10251 MHz, P2, 108.04 W
1, 2026/09/15 02:53:07.432, 4, 16, 2820 MHz, 10251 MHz, P2, 99.45 W
0, 2026/09/15 02:53:07.633, 4, 16, 2835 MHz, 10251 MHz, P2, 111.61 W
1, 2026/09/15 02:53:07.633, 4, 16, 2820 MHz, 10251 MHz, P2, 102.90 W
0, 2026/09/15 02:53:07.833, 4, 16, 2835 MHz, 10251 MHz, P2, 111.61 W
1, 2026/09/15 02:53:07.833, 4, 16, 2820 MHz, 10251 MHz, P2, 102.90 W
0, 2026/09/15 02:53:08.034, 4, 16, 2835 MHz, 10251 MHz, P2, 111.61 W
1, 2026/09/15 02:53:08.034, 4, 16, 2820 MHz, 10251 MHz, P2, 103.78 W
0, 2026/09/15 02:53:08.234, 4, 16, 2835 MHz, 10251 MHz, P2, 112.68 W
1, 2026/09/15 02:53:08.234, 4, 16, 2820 MHz, 10251 MHz, P2, 103.78 W
0, 2026/09/15 02:53:08.434, 4, 16, 2835 MHz, 10251 MHz, P2, 112.68 W
1, 2026/09/15 02:53:08.435, 4, 16, 2820 MHz, 10251 MHz, P2, 103.78 W
0, 2026/09/15 02:53:08.635, 4, 16, 2835 MHz, 10251 MHz, P2, 113.38 W
1, 2026/09/15 02:53:08.635, 4, 16, 2820 MHz, 10251 MHz, P2, 104.34 W
0, 2026/09/15 02:53:08.835, 4, 16, 2835 MHz, 10251 MHz, P2, 113.38 W
1, 2026/09/15 02:53:08.835, 4, 16, 2820 MHz, 10251 MHz, P2, 104.34 W
0, 2026/09/15 02:53:09.036, 4, 16, 2835 MHz, 10251 MHz, P2, 113.38 W
1, 2026/09/15 02:53:09.036, 4, 16, 2820 MHz, 10251 MHz, P2, 104.03 W
0, 2026/09/15 02:53:09.236, 4, 16, 2835 MHz, 10251 MHz, P2, 113.24 W
1, 2026/09/15 02:53:09.236, 4, 16, 2820 MHz, 10251 MHz, P2, 104.03 W
0, 2026/09/15 02:53:09.436, 4, 16, 2835 MHz, 10251 MHz, P2, 113.24 W
1, 2026/09/15 02:53:09.436, 4, 16, 2820 MHz, 10251 MHz, P2, 104.03 W
0, 2026/09/15 02:53:09.637, 4, 16, 2835 MHz, 10251 MHz, P2, 113.56 W
1, 2026/09/15 02:53:09.637, 4, 16, 2820 MHz, 10251 MHz, P2, 104.85 W
0, 2026/09/15 02:53:09.837, 4, 16, 2835 MHz, 10251 MHz, P2, 113.56 W
1, 2026/09/15 02:53:09.837, 4, 16, 2820 MHz, 10251 MHz, P2, 104.85 W
0, 2026/09/15 02:53:10.037, 4, 16, 2835 MHz, 10251 MHz, P2, 113.56 W
1, 2026/09/15 02:53:10.038, 4, 16, 2820 MHz, 10251 MHz, P2, 104.57 W
0, 2026/09/15 02:53:10.238, 4, 16, 2835 MHz, 10251 MHz, P2, 113.44 W
1, 2026/09/15 02:53:10.238, 4, 16, 2820 MHz, 10251 MHz, P2, 104.57 W
0, 2026/09/15 02:53:10.438, 4, 16, 2835 MHz, 10251 MHz, P2, 113.44 W
1, 2026/09/15 02:53:10.438, 4, 16, 2820 MHz, 10251 MHz, P2, 104.57 W
0, 2026/09/15 02:53:10.638, 4, 16, 2835 MHz, 10251 MHz, P2, 113.84 W
1, 2026/09/15 02:53:10.639, 4, 16, 2820 MHz, 10251 MHz, P2, 105.49 W
0, 2026/09/15 02:53:10.839, 4, 16, 2835 MHz, 10251 MHz, P2, 113.84 W
1, 2026/09/15 02:53:10.839, 4, 16, 2820 MHz, 10251 MHz, P2, 105.49 W
0, 2026/09/15 02:53:11.039, 4, 16, 2835 MHz, 10251 MHz, P2, 113.84 W
1, 2026/09/15 02:53:11.039, 4, 16, 2820 MHz, 10251 MHz, P2, 105.32 W
0, 2026/09/15 02:53:11.240, 4, 16, 2835 MHz, 10251 MHz, P2, 114.12 W
1, 2026/09/15 02:53:11.240, 4, 16, 2820 MHz, 10251 MHz, P2, 105.32 W
0, 2026/09/15 02:53:11.440, 4, 16, 2835 MHz, 10251 MHz, P2, 114.12 W
1, 2026/09/15 02:53:11.440, 4, 16, 2820 MHz, 10251 MHz, P2, 105.32 W
0, 2026/09/15 02:53:11.640, 4, 16, 2835 MHz, 10251 MHz, P2, 113.38 W
1, 2026/09/15 02:53:11.640, 4, 16, 2820 MHz, 10251 MHz, P2, 105.33 W
0, 2026/09/15 02:53:11.840, 4, 16, 2835 MHz, 10251 MHz, P2, 113.38 W
1, 2026/09/15 02:53:11.841, 4, 16, 2820 MHz, 10251 MHz, P2, 105.33 W
0, 2026/09/15 02:53:12.041, 4, 16, 2835 MHz, 10251 MHz, P2, 113.38 W
1, 2026/09/15 02:53:12.041, 4, 16, 2820 MHz, 10251 MHz, P2, 104.25 W
0, 2026/09/15 02:53:12.241, 4, 16, 2835 MHz, 10251 MHz, P2, 113.55 W
1, 2026/09/15 02:53:12.241, 4, 16, 2820 MHz, 10251 MHz, P2, 104.25 W
0, 2026/09/15 02:53:12.441, 4, 16, 2835 MHz, 10251 MHz, P2, 113.55 W
1, 2026/09/15 02:53:12.442, 4, 16, 2820 MHz, 10251 MHz, P2, 104.25 W
0, 2026/09/15 02:53:12.642, 4, 16, 2835 MHz, 10251 MHz, P2, 115.59 W
1, 2026/09/15 02:53:12.642, 4, 16, 2820 MHz, 10251 MHz, P2, 105.17 W
0, 2026/09/15 02:53:12.842, 4, 16, 2835 MHz, 10251 MHz, P2, 115.59 W
1, 2026/09/15 02:53:12.843, 4, 16, 2820 MHz, 10251 MHz, P2, 105.17 W
0, 2026/09/15 02:53:13.043, 4, 16, 2835 MHz, 10251 MHz, P2, 115.59 W
1, 2026/09/15 02:53:13.043, 4, 16, 2820 MHz, 10251 MHz, P2, 106.24 W
0, 2026/09/15 02:53:13.243, 4, 16, 2835 MHz, 10251 MHz, P2, 115.63 W
1, 2026/09/15 02:53:13.244, 4, 16, 2820 MHz, 10251 MHz, P2, 106.24 W
0, 2026/09/15 02:53:13.444, 4, 16, 2835 MHz, 10251 MHz, P2, 115.63 W
1, 2026/09/15 02:53:13.444, 4, 16, 2820 MHz, 10251 MHz, P2, 106.24 W
0, 2026/09/15 02:53:13.644, 4, 16, 2835 MHz, 10251 MHz, P2, 114.36 W
1, 2026/09/15 02:53:13.644, 4, 16, 2820 MHz, 10251 MHz, P2, 105.94 W
0, 2026/09/15 02:53:13.844, 4, 16, 2835 MHz, 10251 MHz, P2, 114.36 W
1, 2026/09/15 02:53:13.845, 4, 16, 2820 MHz, 10251 MHz, P2, 105.94 W
0, 2026/09/15 02:53:14.045, 4, 16, 2835 MHz, 10251 MHz, P2, 114.36 W
1, 2026/09/15 02:53:14.045, 4, 16, 2820 MHz, 10251 MHz, P2, 104.11 W
0, 2026/09/15 02:53:14.245, 4, 16, 2835 MHz, 10251 MHz, P2, 113.53 W
1, 2026/09/15 02:53:14.245, 4, 16, 2820 MHz, 10251 MHz, P2, 104.11 W
0, 2026/09/15 02:53:14.446, 4, 16, 2835 MHz, 10251 MHz, P2, 113.53 W
1, 2026/09/15 02:53:14.446, 4, 16, 2820 MHz, 10251 MHz, P2, 104.11 W
0, 2026/09/15 02:53:14.646, 4, 16, 2835 MHz, 10251 MHz, P2, 113.57 W
1, 2026/09/15 02:53:14.646, 4, 16, 2820 MHz, 10251 MHz, P2, 104.98 W
0, 2026/09/15 02:53:14.846, 4, 16, 2835 MHz, 10251 MHz, P2, 113.57 W
1, 2026/09/15 02:53:14.846, 4, 16, 2820 MHz, 10251 MHz, P2, 104.98 W
0, 2026/09/15 02:53:15.047, 4, 16, 2835 MHz, 10251 MHz, P2, 113.57 W
1, 2026/09/15 02:53:15.047, 4, 16, 2820 MHz, 10501 MHz, P0, 96.77 W
0, 2026/09/15 02:53:15.247, 4, 16, 2835 MHz, 10501 MHz, P0, 102.12 W
1, 2026/09/15 02:53:15.247, 4, 16, 2820 MHz, 10501 MHz, P0, 96.77 W
0, 2026/09/15 02:53:15.448, 4, 16, 2835 MHz, 10501 MHz, P0, 102.12 W
1, 2026/09/15 02:53:15.448, 4, 16, 2820 MHz, 10501 MHz, P0, 96.77 W
