# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:45:43+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=55
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:45:50.456, 4, 16, 2835 MHz, 10251 MHz, P2, 118.88 W
1, 2026/09/15 09:45:50.456, 4, 16, 2820 MHz, 10251 MHz, P2, 107.64 W
0, 2026/09/15 09:45:50.656, 4, 16, 2835 MHz, 10251 MHz, P2, 118.88 W
1, 2026/09/15 09:45:50.656, 4, 16, 2820 MHz, 10251 MHz, P2, 107.64 W
0, 2026/09/15 09:45:50.857, 4, 16, 2835 MHz, 10251 MHz, P2, 118.94 W
1, 2026/09/15 09:45:50.857, 4, 16, 2820 MHz, 10251 MHz, P2, 108.20 W
0, 2026/09/15 09:45:51.057, 4, 16, 2835 MHz, 10251 MHz, P2, 118.94 W
1, 2026/09/15 09:45:51.057, 4, 16, 2820 MHz, 10251 MHz, P2, 108.20 W
0, 2026/09/15 09:45:51.257, 4, 16, 2835 MHz, 10251 MHz, P2, 118.94 W
1, 2026/09/15 09:45:51.258, 4, 16, 2820 MHz, 10251 MHz, P2, 108.20 W
0, 2026/09/15 09:45:51.458, 4, 16, 2835 MHz, 10251 MHz, P2, 118.99 W
1, 2026/09/15 09:45:51.458, 4, 16, 2820 MHz, 10251 MHz, P2, 108.20 W
0, 2026/09/15 09:45:51.658, 4, 16, 2835 MHz, 10251 MHz, P2, 118.99 W
1, 2026/09/15 09:45:51.658, 4, 16, 2820 MHz, 10251 MHz, P2, 108.20 W
0, 2026/09/15 09:45:51.859, 4, 16, 2835 MHz, 10251 MHz, P2, 117.79 W
1, 2026/09/15 09:45:51.859, 4, 16, 2820 MHz, 10251 MHz, P2, 106.65 W
0, 2026/09/15 09:45:52.059, 4, 16, 2835 MHz, 10251 MHz, P2, 117.79 W
1, 2026/09/15 09:45:52.059, 4, 16, 2820 MHz, 10251 MHz, P2, 106.65 W
0, 2026/09/15 09:45:52.259, 4, 16, 2835 MHz, 10251 MHz, P2, 117.79 W
1, 2026/09/15 09:45:52.260, 4, 16, 2820 MHz, 10251 MHz, P2, 106.65 W
0, 2026/09/15 09:45:52.460, 4, 16, 2835 MHz, 10251 MHz, P2, 108.07 W
1, 2026/09/15 09:45:52.478, 4, 16, 2820 MHz, 10501 MHz, P0, 98.85 W
0, 2026/09/15 09:45:52.682, 4, 16, 2835 MHz, 10251 MHz, P2, 108.07 W
1, 2026/09/15 09:45:52.682, 4, 16, 2820 MHz, 10501 MHz, P0, 98.85 W
0, 2026/09/15 09:45:52.882, 4, 16, 2835 MHz, 10501 MHz, P0, 95.15 W
1, 2026/09/15 09:45:52.882, 4, 16, 2820 MHz, 10501 MHz, P0, 86.52 W
