# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:38:54+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=16
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
1, 2026/09/15 09:38:56.799, 4, 16, 2820 MHz, 10251 MHz, P2, 67.92 W
0, 2026/09/15 09:38:56.999, 4, 16, 2835 MHz, 10251 MHz, P2, 68.24 W
1, 2026/09/15 09:38:57.000, 4, 16, 2820 MHz, 10251 MHz, P2, 67.92 W
0, 2026/09/15 09:38:57.200, 4, 16, 2835 MHz, 10251 MHz, P2, 68.24 W
1, 2026/09/15 09:38:57.200, 4, 16, 2820 MHz, 10251 MHz, P2, 67.92 W
0, 2026/09/15 09:38:57.400, 4, 16, 2835 MHz, 10251 MHz, P2, 84.72 W
1, 2026/09/15 09:38:57.401, 4, 16, 2820 MHz, 10251 MHz, P2, 86.36 W
0, 2026/09/15 09:38:57.601, 4, 16, 2835 MHz, 10251 MHz, P2, 84.72 W
1, 2026/09/15 09:38:57.601, 4, 16, 2820 MHz, 10251 MHz, P2, 86.36 W
0, 2026/09/15 09:38:57.801, 4, 16, 2835 MHz, 10251 MHz, P2, 103.45 W
1, 2026/09/15 09:38:57.801, 4, 16, 2820 MHz, 10251 MHz, P2, 99.91 W
0, 2026/09/15 09:38:58.002, 4, 16, 2835 MHz, 10251 MHz, P2, 103.45 W
1, 2026/09/15 09:38:58.002, 4, 16, 2820 MHz, 10251 MHz, P2, 99.91 W
0, 2026/09/15 09:38:58.202, 4, 16, 2835 MHz, 10251 MHz, P2, 103.45 W
1, 2026/09/15 09:38:58.202, 4, 16, 2820 MHz, 10251 MHz, P2, 99.91 W
0, 2026/09/15 09:38:58.403, 4, 16, 2835 MHz, 10251 MHz, P2, 111.19 W
1, 2026/09/15 09:38:58.403, 4, 16, 2820 MHz, 10251 MHz, P2, 104.77 W
0, 2026/09/15 09:38:58.603, 4, 16, 2835 MHz, 10251 MHz, P2, 111.19 W
1, 2026/09/15 09:38:58.603, 4, 16, 2820 MHz, 10251 MHz, P2, 104.77 W
0, 2026/09/15 09:38:58.803, 4, 16, 2835 MHz, 10251 MHz, P2, 112.63 W
1, 2026/09/15 09:38:58.804, 4, 16, 2820 MHz, 10251 MHz, P2, 106.05 W
0, 2026/09/15 09:38:59.004, 4, 16, 2835 MHz, 10251 MHz, P2, 112.63 W
1, 2026/09/15 09:38:59.004, 4, 16, 2820 MHz, 10251 MHz, P2, 106.05 W
0, 2026/09/15 09:38:59.204, 4, 16, 2835 MHz, 10251 MHz, P2, 112.63 W
1, 2026/09/15 09:38:59.205, 4, 16, 2820 MHz, 10251 MHz, P2, 106.05 W
0, 2026/09/15 09:38:59.405, 4, 16, 2835 MHz, 10251 MHz, P2, 114.14 W
1, 2026/09/15 09:38:59.405, 4, 16, 2820 MHz, 10251 MHz, P2, 106.96 W
0, 2026/09/15 09:38:59.605, 4, 16, 2835 MHz, 10251 MHz, P2, 114.14 W
1, 2026/09/15 09:38:59.605, 4, 16, 2820 MHz, 10251 MHz, P2, 106.96 W
0, 2026/09/15 09:38:59.806, 4, 16, 2835 MHz, 10251 MHz, P2, 115.15 W
1, 2026/09/15 09:38:59.806, 4, 16, 2820 MHz, 10251 MHz, P2, 107.71 W
0, 2026/09/15 09:39:00.006, 4, 16, 2835 MHz, 10251 MHz, P2, 115.15 W
1, 2026/09/15 09:39:00.007, 4, 16, 2820 MHz, 10251 MHz, P2, 107.71 W
0, 2026/09/15 09:39:00.207, 4, 16, 2835 MHz, 10251 MHz, P2, 115.15 W
1, 2026/09/15 09:39:00.207, 4, 16, 2820 MHz, 10251 MHz, P2, 107.71 W
0, 2026/09/15 09:39:00.407, 4, 16, 2835 MHz, 10251 MHz, P2, 114.58 W
1, 2026/09/15 09:39:00.407, 4, 16, 2820 MHz, 10251 MHz, P2, 107.36 W
0, 2026/09/15 09:39:00.608, 4, 16, 2835 MHz, 10251 MHz, P2, 114.58 W
1, 2026/09/15 09:39:00.608, 4, 16, 2820 MHz, 10251 MHz, P2, 107.36 W
0, 2026/09/15 09:39:00.808, 4, 16, 2835 MHz, 10251 MHz, P2, 115.25 W
1, 2026/09/15 09:39:00.808, 4, 16, 2820 MHz, 10251 MHz, P2, 108.32 W
0, 2026/09/15 09:39:01.008, 4, 16, 2835 MHz, 10251 MHz, P2, 115.25 W
1, 2026/09/15 09:39:01.008, 4, 16, 2820 MHz, 10251 MHz, P2, 108.32 W
0, 2026/09/15 09:39:01.209, 4, 16, 2835 MHz, 10251 MHz, P2, 115.25 W
1, 2026/09/15 09:39:01.209, 4, 16, 2820 MHz, 10251 MHz, P2, 108.32 W
0, 2026/09/15 09:39:01.409, 4, 16, 2835 MHz, 10251 MHz, P2, 115.62 W
1, 2026/09/15 09:39:01.409, 4, 16, 2820 MHz, 10251 MHz, P2, 108.19 W
0, 2026/09/15 09:39:01.609, 4, 16, 2835 MHz, 10251 MHz, P2, 115.62 W
1, 2026/09/15 09:39:01.609, 4, 16, 2820 MHz, 10251 MHz, P2, 108.19 W
0, 2026/09/15 09:39:01.810, 4, 16, 2835 MHz, 10251 MHz, P2, 114.66 W
1, 2026/09/15 09:39:01.810, 4, 16, 2820 MHz, 10251 MHz, P2, 107.00 W
0, 2026/09/15 09:39:02.010, 4, 16, 2835 MHz, 10251 MHz, P2, 114.66 W
1, 2026/09/15 09:39:02.010, 4, 16, 2820 MHz, 10251 MHz, P2, 107.00 W
0, 2026/09/15 09:39:02.210, 4, 16, 2835 MHz, 10251 MHz, P2, 114.66 W
1, 2026/09/15 09:39:02.211, 4, 16, 2820 MHz, 10251 MHz, P2, 107.00 W
0, 2026/09/15 09:39:02.411, 4, 16, 2835 MHz, 10251 MHz, P2, 116.42 W
1, 2026/09/15 09:39:02.411, 4, 16, 2820 MHz, 10251 MHz, P2, 108.93 W
0, 2026/09/15 09:39:02.611, 4, 16, 2835 MHz, 10251 MHz, P2, 116.42 W
1, 2026/09/15 09:39:02.612, 4, 16, 2820 MHz, 10251 MHz, P2, 108.93 W
0, 2026/09/15 09:39:02.812, 4, 16, 2835 MHz, 10251 MHz, P2, 116.44 W
1, 2026/09/15 09:39:02.812, 4, 16, 2820 MHz, 10251 MHz, P2, 108.95 W
0, 2026/09/15 09:39:03.012, 4, 16, 2835 MHz, 10251 MHz, P2, 116.44 W
1, 2026/09/15 09:39:03.012, 4, 16, 2820 MHz, 10251 MHz, P2, 108.95 W
0, 2026/09/15 09:39:03.213, 4, 16, 2835 MHz, 10251 MHz, P2, 116.44 W
1, 2026/09/15 09:39:03.213, 4, 16, 2820 MHz, 10251 MHz, P2, 108.95 W
0, 2026/09/15 09:39:03.413, 4, 16, 2835 MHz, 10251 MHz, P2, 115.18 W
1, 2026/09/15 09:39:03.413, 4, 16, 2820 MHz, 10251 MHz, P2, 107.86 W
0, 2026/09/15 09:39:03.614, 4, 16, 2835 MHz, 10251 MHz, P2, 115.18 W
1, 2026/09/15 09:39:03.614, 4, 16, 2820 MHz, 10251 MHz, P2, 107.86 W
0, 2026/09/15 09:39:03.814, 4, 16, 2835 MHz, 10251 MHz, P2, 114.84 W
1, 2026/09/15 09:39:03.814, 4, 16, 2820 MHz, 10251 MHz, P2, 107.81 W
0, 2026/09/15 09:39:04.014, 4, 16, 2835 MHz, 10251 MHz, P2, 114.84 W
1, 2026/09/15 09:39:04.015, 4, 16, 2820 MHz, 10251 MHz, P2, 107.81 W
0, 2026/09/15 09:39:04.215, 4, 16, 2835 MHz, 10251 MHz, P2, 114.84 W
1, 2026/09/15 09:39:04.215, 4, 16, 2820 MHz, 10251 MHz, P2, 107.81 W
0, 2026/09/15 09:39:04.415, 4, 16, 2835 MHz, 10501 MHz, P0, 104.44 W
1, 2026/09/15 09:39:04.416, 4, 16, 2820 MHz, 10501 MHz, P0, 98.20 W
0, 2026/09/15 09:39:04.616, 4, 16, 2835 MHz, 10501 MHz, P0, 104.44 W
1, 2026/09/15 09:39:04.616, 4, 16, 2820 MHz, 10501 MHz, P0, 98.20 W
